"","ElevationBottom","X","Longitude","Latitude","optional"
"19851",65.79712,NA,333405.520888055,3684796.54100568,TRUE
"19852",65.79712,NA,333406.950017446,3684795.78776293,TRUE
"19853",65.79712,NA,333408.534480278,3684794.96641481,TRUE
"19854",65.69712,NA,333409.928411622,3684794.22486791,TRUE
"19855",65.69712,NA,333411.318066983,3684793.50557843,TRUE
"19856",65.69712,NA,333412.683642359,3684792.79446635,TRUE
"19857",65.79712,NA,333414.416749813,3684792.00384678,TRUE
"19858",65.79712,NA,333415.769097198,3684791.17316887,TRUE
"19859",65.79712,NA,333417.388132863,3684790.35788477,TRUE
"19860",65.89712,NA,333419.488201753,3684789.12838922,TRUE
"19861",65.89712,NA,333421.508522612,3684787.70282457,TRUE
"19862",65.99712,NA,333423.025630511,3684786.48443266,TRUE
"19863",66.09712,NA,333424.426729363,3684785.78047773,TRUE
"19864",66.69712,NA,333425.791926831,3684785.15589129,TRUE
"19865",65.99712,NA,333427.362101073,3684784.53333727,TRUE
"19866",66.09712,NA,333429.026620145,3684784.03450527,TRUE
"19867",65.99712,NA,333430.590447095,3684783.53074445,TRUE
"19868",65.89712,NA,333432.137282848,3684782.90526372,TRUE
"19869",66.29712,NA,333433.805299333,3684782.33871173,TRUE
"19870",65.89712,NA,333435.539873969,3684781.74218009,TRUE
"19871",65.89712,NA,333436.974842627,3684781.11196254,TRUE
"19872",65.89712,NA,333438.354506515,3684781.76603157,TRUE
"19873",65.79712,NA,333440.0869337,3684781.04419856,TRUE
"19874",65.79712,NA,333441.71844122,3684780.79328509,TRUE
"19875",65.79712,NA,333443.382296571,3684780.58174845,TRUE
"19876",65.89712,NA,333444.845926744,3684780.37364403,TRUE
"19877",65.89712,NA,333446.53027037,3684780.16175676,TRUE
"19878",65.79712,NA,333448.211896219,3684779.9000026,TRUE
"19879",65.79712,NA,333449.769433798,3684779.57271472,TRUE
"19880",65.79712,NA,333451.316727385,3684779.24560267,TRUE
"19881",65.79712,NA,333452.983738118,3684778.78333562,TRUE
"19882",65.79712,NA,333454.652972699,3684778.23340436,TRUE
"19883",65.79712,NA,333456.111415002,3684777.66822991,TRUE
"19884",65.79712,NA,333457.791692256,3684777.11034559,TRUE
"19885",65.79712,NA,333459.47117144,3684776.56023961,TRUE
"19886",65.89712,NA,333461.125316238,3684775.94512565,TRUE
"19887",65.79712,NA,333462.777883738,3684775.34667693,TRUE
"19888",65.89712,NA,333464.416064048,3684774.77842333,TRUE
"19889",65.89712,NA,333466.071919954,3684774.15440736,TRUE
"19890",65.89712,NA,333467.736271702,3684773.48255072,TRUE
"19891",65.79712,NA,333468.974915147,3684772.37653065,TRUE
"19892",65.79712,NA,333470.740814892,3684771.75950316,TRUE
"19893",65.79712,NA,333472.390912464,3684771.34300639,TRUE
"19894",65.69712,NA,333474.145751097,3684770.78717481,TRUE
"19895",65.79712,NA,333476.126112088,3684770.18200177,TRUE
"19896",65.79712,NA,333477.781152015,3684769.61900757,TRUE
"19897",65.79712,NA,333479.452195084,3684769.01137164,TRUE
"19898",65.79712,NA,333481.185862214,3684768.41597318,TRUE
"19899",65.69712,NA,333482.8522299,3684767.91600984,TRUE
"19900",65.69712,NA,333484.211845367,3684767.34587815,TRUE
"19901",65.79712,NA,333485.872075031,3684766.70515284,TRUE
"19902",65.79712,NA,333487.534775931,3684765.99117864,TRUE
"19903",65.79712,NA,333489.269622979,3684765.24712941,TRUE
"19904",65.79712,NA,333490.630626919,3684764.59489449,TRUE
"19905",65.79712,NA,333492.294981809,3684763.92304219,TRUE
"19906",65.79712,NA,333493.722525619,3684763.18536876,TRUE
"19907",65.89712,NA,333495.079786246,3684762.47773891,TRUE
"19908",65.79712,NA,333496.73804186,3684761.61299211,TRUE
"19909",65.89712,NA,333497.973953429,3684760.45599989,TRUE
"19910",65.99712,NA,333499.50939553,3684759.38261105,TRUE
"19911",66.09712,NA,333500.872016775,3684758.66157988,TRUE
"19912",65.99712,NA,333502.305776355,3684758.01475523,TRUE
"19913",65.89712,NA,333503.690368765,3684757.27116414,TRUE
"19914",65.89712,NA,333505.397223028,3684756.52427,TRUE
"19915",65.89712,NA,333506.830184907,3684755.88522408,TRUE
"19916",65.89712,NA,333508.500110988,3684755.21217006,TRUE
"19917",65.89712,NA,333510.15158297,3684754.49506476,TRUE
"19918",65.89712,NA,333511.835745411,3684753.7285951,TRUE
"19919",65.99712,NA,333513.494916186,3684752.86272646,TRUE
"19920",65.89712,NA,333514.982370275,3684751.97872544,TRUE
"19921",65.89712,NA,333516.643536405,3684751.22928858,TRUE
"19922",65.89712,NA,333518.304702778,3684750.47985201,TRUE
"19923",65.99712,NA,333520.082050581,3684749.87816648,TRUE
"19924",65.99712,NA,333521.718546499,3684749.31993459,TRUE
"19925",65.99712,NA,333523.121575546,3684748.78234069,TRUE
"19926",65.99712,NA,333524.789527303,3684748.10266827,TRUE
"19927",65.99712,NA,333526.160495416,3684747.37927947,TRUE
"19928",65.99712,NA,333527.523348133,3684746.67155862,TRUE
"19929",65.99712,NA,333528.951143905,3684745.94830588,TRUE
"19930",65.99712,NA,333530.347181271,3684745.22005146,TRUE
"19931",65.89712,NA,333532.048298892,3684744.57308799,TRUE
"19932",65.89712,NA,333533.487023257,3684743.88957973,TRUE
"19933",65.89712,NA,333535.166114395,3684743.15314945,TRUE
"19934",65.89712,NA,333536.811109204,3684742.43837826,TRUE
"19935",65.89712,NA,333538.487198018,3684741.68979888,TRUE
"19936",65.89712,NA,333540.220113342,3684741.05005656,TRUE
"19937",65.79712,NA,333541.795015109,3684740.37641796,TRUE
"19938",65.89712,NA,333543.464870562,3684739.64458417,TRUE
"19939",65.89712,NA,333545.138641336,3684738.92377556,TRUE
"19940",65.99712,NA,333546.799981644,3684738.29302489,TRUE
"19941",65.99712,NA,333548.511668467,3684737.6647397,TRUE
"19942",65.89712,NA,333550.174111986,3684736.98960298,TRUE
"19943",65.89712,NA,333551.53331861,3684736.28638492,TRUE
"19944",65.89712,NA,333553.197091527,3684735.74322005,TRUE
"19945",65.89712,NA,333554.93445565,3684735.14555364,TRUE
"19946",65.89712,NA,333556.602734615,3684734.48473764,TRUE
"19947",65.89712,NA,333558.26582618,3684733.73860285,TRUE
"19948",65.99712,NA,333559.750491896,3684732.96335787,TRUE
"19949",65.89712,NA,333561.424283897,3684732.24366103,TRUE
"19950",65.89712,NA,333563.086577845,3684731.50530514,TRUE
"19951",66.09712,NA,333564.753565785,3684730.82343803,TRUE
"19952",65.99712,NA,333566.416562251,3684730.18046137,TRUE
"19953",65.99712,NA,333568.151250196,3684729.42644693,TRUE
"19954",65.89712,NA,333569.890117281,3684728.86203339,TRUE
"19955",65.99712,NA,333571.563130614,3684728.20557576,TRUE
"19956",65.99712,NA,333572.973636515,3684727.50591904,TRUE
"19957",65.99712,NA,333574.339687117,3684726.87579392,TRUE
"19958",65.99712,NA,333575.824164432,3684726.14381332,TRUE
"19959",65.99712,NA,333577.522266309,3684725.48359951,TRUE
"19960",65.99712,NA,333578.877484614,3684724.81927557,TRUE
"19961",65.99712,NA,333580.496238518,3684724.09497881,TRUE
"19962",65.89712,NA,333581.941506246,3684723.46682572,TRUE
"19963",65.99712,NA,333583.358778626,3684722.83582471,TRUE
"19964",65.99712,NA,333584.763507704,3684722.17952728,TRUE
"19965",66.09712,NA,333586.425234496,3684721.46225998,TRUE
"19966",65.99712,NA,333587.782887758,3684720.72247048,TRUE
"19967",65.99712,NA,333589.219736865,3684720.09224431,TRUE
"19968",65.99712,NA,333590.445773025,3684719.50001355,TRUE
"19969",65.99712,NA,333591.980503205,3684718.81930707,TRUE
"19970",65.89712,NA,333593.372557828,3684718.0756017,TRUE
"19971",65.89712,NA,333595.101738057,3684717.32612342,TRUE
"19972",65.89712,NA,333596.529846577,3684716.6206229,TRUE
"19973",65.99712,NA,333598.19813123,3684715.95981429,TRUE
"19974",65.89712,NA,333599.858034525,3684715.2991495,TRUE
"19975",65.89712,NA,333601.524762579,3684714.54741427,TRUE
"19976",65.89712,NA,333603.203692536,3684713.80101636,TRUE
"19977",65.89712,NA,333604.916166247,3684713.16385454,TRUE
"19978",65.99712,NA,333606.581961044,3684712.57518765,TRUE
"19979",66.29712,NA,333608.273204551,3684712.0038324,TRUE
"19980",66.19712,NA,333609.93174022,3684711.37203187,TRUE
"19981",66.09712,NA,333611.708186836,3684710.82583895,TRUE
"19982",65.99712,NA,333613.315271511,3684710.34466113,TRUE
"19983",66.09712,NA,333615.114790832,3684709.84022314,TRUE
"19984",65.99712,NA,333616.870217097,3684709.31768418,TRUE
"19985",65.99712,NA,333618.528257178,3684708.82010607,TRUE
"19986",66.09712,NA,333620.257360943,3684708.28359893,TRUE
"19987",66.09712,NA,333621.933573384,3684707.65038867,TRUE
"19988",65.99712,NA,333623.583653051,3684707.01429856,TRUE
"19989",65.99712,NA,333625.376087873,3684706.3136566,TRUE
"19990",65.99712,NA,333626.765503645,3684705.63322547,TRUE
"19991",65.99712,NA,333628.440709689,3684704.99559684,TRUE
"19992",65.99712,NA,333630.099285669,3684704.36601759,TRUE
"19993",65.89712,NA,333631.82516026,3684703.80405642,TRUE
"19994",65.89712,NA,333633.479514743,3684703.30876245,TRUE
"19995",65.79712,NA,333635.007497007,3684702.94097115,TRUE
"19996",65.79712,NA,333636.84073158,3684702.61010347,TRUE
"19997",65.79712,NA,333638.334958842,3684702.28393076,TRUE
"19998",65.79712,NA,333639.964947438,3684701.834532,TRUE
"19999",65.89712,NA,333641.664877612,3684701.3894821,TRUE
"20000",65.89712,NA,333643.228956133,3684700.84471243,TRUE
"20001",65.89712,NA,333644.63823235,3684700.29039202,TRUE
"20002",65.89712,NA,333646.302567492,3684699.72505026,TRUE
"20003",65.79712,NA,333647.743508922,3684699.11583776,TRUE
"20004",65.89712,NA,333649.397297682,3684698.47857953,TRUE
"20005",65.89712,NA,333650.981372976,3684697.85027935,TRUE
"20006",65.89712,NA,333652.502044994,3684697.21862803,TRUE
"20007",65.89712,NA,333653.982407262,3684696.51778783,TRUE
"20008",65.99712,NA,333655.591705005,3684695.83914297,TRUE
"20009",65.99712,NA,333656.95708037,3684695.22346111,TRUE
"20010",65.99712,NA,333658.615624061,3684694.48296816,TRUE
"20011",66.09712,NA,333660.195728627,3684693.84031801,TRUE
"20012",66.09712,NA,333661.710758351,3684693.15108674,TRUE
"20013",66.09712,NA,333663.368561244,3684692.42169926,TRUE
"20014",65.99712,NA,333665.032217829,3684691.70774057,TRUE
"20015",65.89712,NA,333666.861700834,3684690.99427131,TRUE
"20016",65.89712,NA,333668.52472904,3684690.35242156,TRUE
"20017",65.79712,NA,333670.189828808,3684689.72273778,TRUE
"20018",65.79712,NA,333671.842023607,3684689.10103953,TRUE
"20019",65.89712,NA,333673.515009337,3684688.55108327,TRUE
"20020",65.79712,NA,333675.308341477,3684687.9569181,TRUE
"20021",65.79712,NA,333676.96821492,3684687.34839965,TRUE
"20022",65.89712,NA,333678.645722165,3684686.89930348,TRUE
"20023",65.89712,NA,333680.308423832,3684686.45600698,TRUE
"20024",65.79712,NA,333681.979108678,3684685.98928109,TRUE
"20025",65.79712,NA,333683.715344446,3684685.54250823,TRUE
"20026",65.79712,NA,333685.382208186,3684685.12465284,TRUE
"20027",65.79712,NA,333686.750242345,3684684.71856733,TRUE
"20028",65.79712,NA,333688.463254603,3684684.22116994,TRUE
"20029",65.69712,NA,333690.204072832,3684683.71553263,TRUE
"20030",65.69712,NA,333691.894430845,3684683.2007765,TRUE
"20031",65.79712,NA,333693.563921126,3684682.66419394,TRUE
"20032",65.79712,NA,333695.156951024,3684682.12337427,TRUE
"20033",65.79712,NA,333696.919914925,3684681.49645717,TRUE
"20034",65.69712,NA,333698.262659074,3684680.86453079,TRUE
"20035",65.69712,NA,333700.243241329,3684680.21614297,TRUE
"20036",65.79712,NA,333701.91345506,3684679.6673484,TRUE
"20037",65.69712,NA,333703.688069657,3684679.06796302,TRUE
"20038",65.69712,NA,333705.351329743,3684678.43942618,TRUE
"20039",65.69712,NA,333706.710039554,3684677.81499215,TRUE
"20040",65.69712,NA,333708.36873846,3684677.19207987,TRUE
"20041",65.69712,NA,333709.857715242,3684676.55876194,TRUE
"20042",65.69712,NA,333711.754672761,3684675.92289952,TRUE
"20043",65.69712,NA,333713.126440319,3684675.29935218,TRUE
"20044",65.79712,NA,333714.797724183,3684674.59525461,TRUE
"20045",65.79712,NA,333716.263327683,3684673.84809081,TRUE
"20046",65.79712,NA,333717.900497369,3684673.11019259,TRUE
"20047",65.79712,NA,333719.561442864,3684672.40072682,TRUE
"20048",65.79712,NA,333720.975996874,3684671.66442004,TRUE
"20049",65.69712,NA,333722.411063121,3684670.76582035,TRUE
"20050",65.69712,NA,333724.075872003,3684669.90100231,TRUE
"20051",65.79712,NA,333725.625255001,3684669.15018807,TRUE
"20052",65.79712,NA,333727.167175291,3684668.18099081,TRUE
"20053",65.69712,NA,333728.823470584,3684667.30855496,TRUE
"20054",65.79712,NA,333730.251843555,3684666.56313963,TRUE
"20055",65.69712,NA,333731.516143774,3684665.64749777,TRUE
"20056",65.79712,NA,333732.870041053,3684664.63271413,TRUE
"20057",65.79712,NA,333734.920961118,3684663.63040695,TRUE
"20058",65.79712,NA,333736.271078586,3684662.55801047,TRUE
"20059",65.79712,NA,333738.000328073,3684661.43032295,TRUE
"20060",65.79712,NA,333739.439883035,3684660.52166642,TRUE
"20061",65.79712,NA,333741.086664081,3684659.47414315,TRUE
"20062",65.69712,NA,333742.510710185,3684658.58460873,TRUE
"20063",65.79712,NA,333744.179015262,3684657.86947555,TRUE
"20064",65.79712,NA,333745.785343153,3684657.12545482,TRUE
"20065",65.79712,NA,333747.440515768,3684656.40500094,TRUE
"20066",65.79712,NA,333748.938716092,3684655.76598557,TRUE
"20067",65.79712,NA,333750.600308157,3684655.20292777,TRUE
"20068",65.89712,NA,333752.263059338,3684654.65316076,TRUE
"20069",65.89712,NA,333753.919786629,3684654.07798566,TRUE
"20070",65.99712,NA,333755.496386877,3684653.44761282,TRUE
"20071",65.99712,NA,333757.020872952,3684652.82035018,TRUE
"20072",65.89712,NA,333758.686689618,3684652.12300926,TRUE
"20073",65.79712,NA,333760.117783157,3684651.42746571,TRUE
"20074",65.69712,NA,333761.781051198,3684650.79893888,TRUE
"20075",65.79712,NA,333762.995102712,3684649.94072984,TRUE
"20076",65.79712,NA,333764.261325733,3684649.08273768,TRUE
"20077",65.79712,NA,333765.768613466,3684648.43025927,TRUE
"20078",65.79712,NA,333767.132891747,3684647.47741795,TRUE
"20079",65.89712,NA,333768.512258816,3684646.58976108,TRUE
"20080",65.99712,NA,333769.527117161,3684645.52310463,TRUE
"20081",66.09712,NA,333770.449476175,3684644.3859331,TRUE
"20082",66.29712,NA,333771.21270935,3684642.93203627,TRUE
"20083",66.59712,NA,333771.863502994,3684641.4944824,TRUE
"20084",66.69712,NA,333772.441786961,3684640.12028369,TRUE
"20085",66.79712,NA,333772.209964155,3684638.65789688,TRUE
"20086",66.89712,NA,333771.938778567,3684637.23611434,TRUE
"20087",66.79712,NA,333771.660713469,3684635.79337483,TRUE
"20088",66.89712,NA,333771.280621533,3684634.43113325,TRUE
"20089",66.79712,NA,333770.830030217,3684633.24978681,TRUE
"20090",66.89712,NA,333770.318090954,3684631.96744411,TRUE
"20091",66.89712,NA,333769.751780384,3684631.10086946,TRUE
"20092",66.79712,NA,333768.656643189,3684630.36091543,TRUE
"20093",66.89712,NA,333767.571979507,3684629.57974223,TRUE
"20094",66.89712,NA,333766.308446747,3684628.90700223,TRUE
"20095",66.89712,NA,333765.127108781,3684628.4103271,TRUE
"20096",66.89712,NA,333763.75335058,3684628.59133277,TRUE
"20097",66.99712,NA,333762.004147529,3684629.36996089,TRUE
"20098",66.89712,NA,333760.584026324,3684629.78136298,TRUE
"20099",66.89712,NA,333758.899112107,3684629.09032108,TRUE
"20100",66.89712,NA,333757.222580517,3684628.94374955,TRUE
"20101",66.89712,NA,333755.84871925,3684628.79200037,TRUE
"20102",66.89712,NA,333754.22992773,3684628.64444156,TRUE
"20103",66.89712,NA,333752.54873948,3684628.49795049,TRUE
"20104",66.89712,NA,333751.046397468,3684628.3506184,TRUE
"20105",66.89712,NA,333749.344834452,3684628.2111316,TRUE
"20106",66.89712,NA,333747.620844441,3684628.06759202,TRUE
"20107",66.89712,NA,333745.991009874,3684627.92798785,TRUE
"20108",66.89712,NA,333744.270801819,3684627.78771173,TRUE
"20109",66.89712,NA,333742.603370507,3684627.73748676,TRUE
"20110",66.89712,NA,333740.879370149,3684627.92005115,TRUE
"20111",66.89712,NA,333739.17952656,3684628.09887498,TRUE
"20112",66.89712,NA,333737.517067564,3684628.28482383,TRUE
"20113",66.99712,NA,333735.93365474,3684628.46276536,TRUE
"20114",66.89712,NA,333734.260818801,3684628.64112797,TRUE
"20115",66.89712,NA,333732.723798356,3684628.86264398,TRUE
"20116",66.89712,NA,333731.054780924,3684629.10083821,TRUE
"20117",66.89712,NA,333729.690277578,3684629.33271324,TRUE
"20118",66.89712,NA,333728.051080641,3684629.57150696,TRUE
"20119",66.89712,NA,333726.580678778,3684629.71202221,TRUE
"20120",66.89712,NA,333725.072588814,3684629.82767113,TRUE
"20121",66.99712,NA,333723.537472387,3684629.94267354,TRUE
"20122",66.89712,NA,333722.281800959,3684630.05622219,TRUE
"20123",66.89712,NA,333720.953450709,3684630.16879623,TRUE
"20124",66.99712,NA,333719.515264769,3684630.28657746,TRUE
"20125",66.89712,NA,333718.276318737,3684630.39762206,TRUE
"20126",66.89712,NA,333717.024315641,3684630.50778105,TRUE
"20127",66.89712,NA,333715.815190014,3684630.61942488,TRUE
"20128",66.99712,NA,333714.685812566,3684630.76408921,TRUE
"20129",66.89712,NA,333713.585019092,3684630.9459771,TRUE
"20130",66.99712,NA,333712.367794995,3684631.12874829,TRUE
"20131",66.99712,NA,333711.298627618,3684631.30787687,TRUE
"20132",66.99712,NA,333710.258387295,3684631.48983815,TRUE
"20133",66.89712,NA,333709.155160608,3684631.69284285,TRUE
"20134",66.99712,NA,333708.124859477,3684631.91123764,TRUE
"20135",66.99712,NA,333707.068501146,3684632.13118764,TRUE
"20136",66.99712,NA,333705.819327182,3684632.35221896,TRUE
"20137",66.99712,NA,333704.566864536,3684632.59881815,TRUE
"20138",66.89712,NA,333703.152697005,3684632.92250068,TRUE
"20139",66.99712,NA,333701.759987257,3684633.24803459,TRUE
"20140",66.89712,NA,333700.095510745,3684633.58820225,TRUE
"20141",66.99712,NA,333698.732012838,3684633.93320217,TRUE
"20142",66.89712,NA,333697.064228837,3684634.29782921,TRUE
"20143",66.89712,NA,333695.54336297,3684634.59228146,TRUE
"20144",66.89712,NA,333694.137958557,3684634.88364876,TRUE
"20145",66.89712,NA,333692.959675881,3684635.16447415,TRUE
"20146",66.89712,NA,333691.605946781,3684635.53592854,TRUE
"20147",66.89712,NA,333690.398258594,3684635.94925146,TRUE
"20148",66.89712,NA,333689.036372999,3684636.44285703,TRUE
"20149",66.99712,NA,333687.684026816,3684637.00396031,TRUE
"20150",66.99712,NA,333686.496781196,3684637.74081821,TRUE
"20151",66.89712,NA,333685.419942084,3684638.45138443,TRUE
"20152",66.99712,NA,333684.122609032,3684639.39643665,TRUE
"20153",66.99712,NA,333683.10485517,3684640.29344551,TRUE
"20154",66.99712,NA,333682.046881064,3684641.34421151,TRUE
"20155",66.89712,NA,333680.82264234,3684642.42333474,TRUE
"20156",66.89712,NA,333679.772043139,3684643.46953801,TRUE
"20157",66.89712,NA,333678.766319662,3684644.41625517,TRUE
"20158",66.89712,NA,333677.674524229,3684645.12375073,TRUE
"20159",66.89712,NA,333676.226274423,3684645.74195682,TRUE
"20160",66.89712,NA,333675.062640887,3684646.27986654,TRUE
"20161",66.79712,NA,333673.618154531,3684646.90022701,TRUE
"20162",66.89712,NA,333672.25970912,3684647.48583921,TRUE
"20163",66.89712,NA,333670.829594908,3684647.96619579,TRUE
"20164",66.99712,NA,333669.439775668,3684648.35158147,TRUE
"20165",66.89712,NA,333668.021582495,3684648.65759112,TRUE
"20166",66.89712,NA,333666.605346886,3684648.96911344,TRUE
"20167",66.89712,NA,333665.154791201,3684648.25521981,TRUE
"20168",66.89712,NA,333663.448289631,3684648.04484433,TRUE
"20169",66.89712,NA,333662.089273785,3684647.8351763,TRUE
"20170",66.89712,NA,333660.93327954,3684647.62203326,TRUE
"20171",66.89712,NA,333659.51417102,3684647.2215038,TRUE
"20172",66.89712,NA,333658.474653587,3684646.62924158,TRUE
"20173",66.89712,NA,333657.378348598,3684645.93035981,TRUE
"20174",66.89712,NA,333656.305306774,3684645.22997075,TRUE
"20175",66.89712,NA,333655.230350052,3684644.30888513,TRUE
"20176",66.79712,NA,333654.184340311,3684643.33739042,TRUE
"20177",66.89712,NA,333653.116255763,3684642.76336484,TRUE
"20178",66.79712,NA,333651.689441857,3684641.80393501,TRUE
"20179",66.89712,NA,333650.26343921,3684641.10958866,TRUE
"20180",66.89712,NA,333649.086084543,3684640.7370888,TRUE
"20181",66.79712,NA,333647.735697984,3684640.43299356,TRUE
"20182",66.89712,NA,333646.658849692,3684640.81635241,TRUE
"20183",66.79712,NA,333645.564930383,3684640.47459127,TRUE
"20184",66.89712,NA,333644.524269708,3684640.84956651,TRUE
"20185",66.89712,NA,333643.4456148,3684641.2906347,TRUE
"20186",66.89712,NA,333642.477781561,3684641.83850678,TRUE
"20187",66.89712,NA,333641.82143229,3684642.62395988,TRUE
"20188",66.89712,NA,333641.158159839,3684643.65799083,TRUE
"20189",66.89712,NA,333639.926620527,3684645.07222083,TRUE
"20190",66.89712,NA,333639.108279351,3684646.08117682,TRUE
"20191",66.99712,NA,333638.277555608,3684646.63890322,TRUE
"20192",66.99712,NA,333637.335648595,3684647.12310799,TRUE
"20193",66.99712,NA,333636.09194606,3684647.60915199,TRUE
"20194",66.99712,NA,333634.917142441,3684647.98420647,TRUE
"20195",66.99712,NA,333633.762300081,3684648.11046005,TRUE
"20196",66.99712,NA,333632.514347515,3684648.23941704,TRUE
"20197",66.99712,NA,333631.270120143,3684648.36831041,TRUE
"20198",66.99712,NA,333630.195387955,3684648.4943021,TRUE
"20199",66.99712,NA,333628.773302825,3684648.62735001,TRUE
"20200",66.99712,NA,333627.628723778,3684648.75453781,TRUE
"20201",66.99712,NA,333626.259703363,3684648.88556839,TRUE
"20202",66.99712,NA,333625.170068539,3684649.12051673,TRUE
"20203",66.99712,NA,333624.09679629,3684649.44059294,TRUE
"20204",66.99712,NA,333623.07750107,3684649.75752673,TRUE
"20205",66.99712,NA,333622.027391279,3684650.3966543,TRUE
"20206",66.99712,NA,333621.054026266,3684651.11100235,TRUE
"20207",66.99712,NA,333620.143189846,3684651.88639475,TRUE
"20208",66.99712,NA,333619.113184216,3684652.77474696,TRUE
"20209",66.99712,NA,333618.080746616,3684653.62986513,TRUE
"20210",66.99712,NA,333617.17744907,3684654.79112806,TRUE
"20211",66.99712,NA,333616.489528836,3684655.85442196,TRUE
"20212",66.99712,NA,333615.726153231,3684657.02659964,TRUE
"20213",67.09712,NA,333614.927315703,3684658.03189636,TRUE
"20214",66.99712,NA,333614.180934432,3684659.05404209,TRUE
"20215",67.09712,NA,333613.285830593,3684660.14972274,TRUE
"20216",66.99712,NA,333612.283232635,3684661.06089955,TRUE
"20217",67.09712,NA,333611.391596111,3684661.70618849,TRUE
"20218",67.09712,NA,333610.188468111,3684662.54870154,TRUE
"20219",67.09712,NA,333609.159287493,3684663.10428277,TRUE
"20220",67.09712,NA,333608.086943908,3684663.69609737,TRUE
"20221",66.99712,NA,333606.708793504,3684664.38188392,TRUE
"20222",66.99712,NA,333605.598345057,3684664.8700871,TRUE
"20223",66.99712,NA,333604.454962485,3684665.17583742,TRUE
"20224",66.99712,NA,333603.032218071,3684665.10702733,TRUE
"20225",66.89712,NA,333601.744472789,3684665.03368738,TRUE
"20226",66.89712,NA,333600.698920006,3684664.95952796,TRUE
"20227",66.89712,NA,333599.395361717,3684664.8875683,TRUE
"20228",66.89712,NA,333598.168207208,3684664.81651886,TRUE
"20229",66.89712,NA,333596.7874087,3684664.74920978,TRUE
"20230",66.89712,NA,333595.383270931,3684664.67897298,TRUE
"20231",66.89712,NA,333594.24088278,3684664.60758167,TRUE
"20232",66.79712,NA,333592.820780926,3684664.47550377,TRUE
"20233",66.79712,NA,333591.382777285,3684664.22283053,TRUE
"20234",66.79712,NA,333590.001582295,3684663.96918467,TRUE
"20235",66.89712,NA,333588.839868021,3684663.69403332,TRUE
"20236",66.89712,NA,333587.431666246,3684663.38649981,TRUE
"20237",66.89712,NA,333586.033822507,3684663.08544429,TRUE
"20238",66.99712,NA,333584.583198925,3684662.80303992,TRUE
"20239",66.99712,NA,333583.202517016,3684662.52498396,TRUE
"20240",67.59712,NA,333581.460494124,3684662.25311637,TRUE
"20241",67.09712,NA,333580.07616359,3684661.92520961,TRUE
"20242",67.09712,NA,333578.65182542,3684661.60020659,TRUE
"20243",66.99712,NA,333577.380142917,3684661.26815262,TRUE
"20244",66.89712,NA,333575.875656532,3684660.94119504,TRUE
"20245",66.99712,NA,333574.423493995,3684660.56897383,TRUE
"20246",66.99712,NA,333572.971940507,3684660.1235356,TRUE
"20247",66.99712,NA,333571.831039342,3684659.6494841,TRUE
"20248",66.89712,NA,333570.45503484,3684659.15505701,TRUE
"20249",66.99712,NA,333569.032199743,3684658.64590346,TRUE
"20250",66.99712,NA,333567.876986969,3684658.15213203,TRUE
"20251",66.99712,NA,333566.592418823,3684657.72047267,TRUE
"20252",66.89712,NA,333565.323834444,3684657.29741327,TRUE
"20253",66.89712,NA,333564.276440843,3684656.89829546,TRUE
"20254",66.89712,NA,333563.189818953,3684656.49319447,TRUE
"20255",66.89712,NA,333562.152479453,3684656.08281273,TRUE
"20256",66.89712,NA,333561.08818938,3684655.67622029,TRUE
"20257",66.89712,NA,333560.006261647,3684655.27325763,TRUE
"20258",66.89712,NA,333559.02115083,3684654.81206793,TRUE
"20259",66.89712,NA,333558.075915181,3684654.2858621,TRUE
"20260",66.79712,NA,333556.996400529,3684653.91502505,TRUE
"20261",66.99712,NA,333556.109720192,3684653.54421279,TRUE
"20262",66.89712,NA,333555.07827105,3684653.20582849,TRUE
"20263",66.89712,NA,333554.092550106,3684652.872207,TRUE
"20264",66.79712,NA,333553.169453571,3684652.55082328,TRUE
"20265",66.79712,NA,333552.120746507,3684652.23824634,TRUE
"20266",66.79712,NA,333551.169901009,3684651.92843004,TRUE
"20267",66.99712,NA,333550.191496557,3684651.64126976,TRUE
"20268",66.89712,NA,333549.114413061,3684651.35801822,TRUE
"20269",66.89712,NA,333548.067263803,3684651.08201841,TRUE
"20270",66.89712,NA,333547.02345918,3684650.83812804,TRUE
"20271",66.89712,NA,333545.996360778,3684650.59062404,TRUE
"20272",66.89712,NA,333544.86396931,3684650.34159616,TRUE
"20273",66.89712,NA,333543.783406669,3684650.12717481,TRUE
"20274",66.89712,NA,333542.743079488,3684649.92315631,TRUE
"20275",66.99712,NA,333541.682263826,3684649.71948887,TRUE
"20276",66.89712,NA,333540.622455385,3684649.52024107,TRUE
"20277",66.89712,NA,333539.584408522,3684649.3405861,TRUE
"20278",66.89712,NA,333538.546323627,3684649.1587135,TRUE
"20279",66.89712,NA,333537.485925659,3684648.97944162,TRUE
"20280",66.79712,NA,333536.412470556,3684648.79928434,TRUE
"20281",66.89712,NA,333535.357756805,3684648.46240978,TRUE
"20282",66.79712,NA,333534.454083317,3684648.13293069,TRUE
"20283",66.79712,NA,333533.285692167,3684648.06642862,TRUE
"20284",66.69712,NA,333532.116501148,3684648.17075627,TRUE
"20285",66.69712,NA,333530.704204812,3684648.27703024,TRUE
"20286",66.59712,NA,333529.468873066,3684648.38138205,TRUE
