"","ElevationBottom","Longitude","Latitude","optional"
"10036",-2.2,334188.293431011,3683998.96546094,TRUE
"10037",-1.9,334186.455881729,3683890.3750863,TRUE
"10038",-1.9,334181.104233198,3683561.29926172,TRUE
"10039",-2.3,334188.73216283,3684002.34765683,TRUE
"10040",-1.9,334186.845081659,3683871.19279788,TRUE
"10041",-1.4,334189.680748305,3684035.88997646,TRUE
"10042",-2.2,334189.18020681,3684005.51118373,TRUE
"10043",-1.8,334184.680458753,3683737.2530892,TRUE
"10044",-2.4,334169.874728318,3682865.00101247,TRUE
"10045",-2.5,334170.038766753,3682860.63356496,TRUE
"10046",-2.1,334189.850631005,3684008.71306618,TRUE
"10047",-1.9,334182.16989253,3683556.64689731,TRUE
"10048",-2.4,334170.306406472,3682855.8395321,TRUE
"10049",-1.9,334187.684407552,3683874.68351537,TRUE
"10050",-2.4,334170.613719349,3682869.7068898,TRUE
"10051",-1.9,334187.970888675,3683886.39831297,TRUE
"10052",-2.5,334170.689089268,3682851.07126697,TRUE
"10053",-1.9,334188.258485292,3683878.62686979,TRUE
"10054",-2.1,334190.540102462,3684011.88467564,TRUE
"10055",-1.9,334185.148789537,3683695.3998689,TRUE
"10056",-1.9,334187.938497541,3683835.67457252,TRUE
"10057",-1.8,334170.204687145,3682794.8592916,TRUE
"10058",-1.9,334188.761797983,3683882.57254059,TRUE
"10059",-2.4,334171.613854231,3682874.48262901,TRUE
"10060",-1.9,334183.200151344,3683552.32234737,TRUE
"10061",-2.5,334171.211585797,3682846.74318298,TRUE
"10062",-2.1,334191.232145054,3684014.98858077,TRUE
"10063",-1.8,334187.009826225,3683733.66284344,TRUE
"10064",-1.8,334190.250444102,3683921.34212058,TRUE
"10065",-2.3,334172.56299386,3682879.60086753,TRUE
"10066",-0.8,334192.304718079,3684037.01318908,TRUE
"10067",-2.1,334192.023552474,3684017.90999313,TRUE
"10068",-2.5,334172.015706279,3682842.42915236,TRUE
"10069",-2,334184.092640337,3683548.00458433,TRUE
"10070",-1.8,334190.827131729,3683922.65332651,TRUE
"10071",-1.9,334187.134468931,3683691.59586733,TRUE
"10072",-2.2,334192.869319355,3684021.06895377,TRUE
"10073",-2.2,334173.748165991,3682884.35459504,TRUE
"10074",-1.9,334185.013738736,3683543.67080482,TRUE
"10075",-2.5,334172.990423543,3682837.62860709,TRUE
"10076",-2.1,334193.786799693,3684024.22669111,TRUE
"10077",-1.8,334188.782924674,3683729.52194701,TRUE
"10078",-1.9,334172.863125558,3682794.2693439,TRUE
"10079",-0.8,334194.180203412,3684038.87790763,TRUE
"10080",-1.9,334190.83648837,3683835.49092604,TRUE
"10081",-1.9,334194.515539472,3684050.07055562,TRUE
"10082",-2.5,334173.839236274,3682833.74972495,TRUE
"10083",-1.9,334185.90912298,3683539.30418844,TRUE
"10084",-0.8,334194.662061485,3684049.6487828,TRUE
"10085",-2.2,334175.004468378,3682889.12707496,TRUE
"10086",-2.3,334178.207674444,3683057.66330982,TRUE
"10087",-2.2,334178.165333533,3683052.9954637,TRUE
"10088",-2,334194.789135823,3684027.27982645,TRUE
"10089",-2.1,334184.920862327,3683448.26338601,TRUE
"10090",-2.1,334184.998463395,3683452.59454947,TRUE
"10091",-1.9,334189.037701755,3683687.92859355,TRUE
"10092",-2.2,334195.135944278,3684041.32954842,TRUE
"10093",-1.9,334195.344472125,3684049.18459263,TRUE
"10094",-2.2,334178.287797134,3683047.9388098,TRUE
"10095",-2,334186.616975898,3683534.92191471,TRUE
"10096",-2.3,334178.561183209,3683062.43898613,TRUE
"10097",-2,334185.306296244,3683456.8774185,TRUE
"10098",-2.4,334174.64075798,3682829.82950035,TRUE
"10099",-2.2,334178.414331797,3683043.06621157,TRUE
"10100",-2,334185.262682706,3683444.32437631,TRUE
"10101",-2.1,334185.615887899,3683461.26341201,TRUE
"10102",-2.2,334178.915041763,3683067.12592154,TRUE
"10103",-2.2,334178.54340568,3683038.28785098,TRUE
"10104",-2.2,334195.716906635,3684044.20241911,TRUE
"10105",-1.9,334190.300964665,3683725.55732584,TRUE
"10106",-2.2,334184.251595606,3683367.94743488,TRUE
"10107",-2,334185.944967889,3683465.5902862,TRUE
"10108",-2.1,334185.560036666,3683440.01787479,TRUE
"10109",-2.3,334179.287722659,3683071.98778752,TRUE
"10110",-2.2,334184.261950834,3683363.36520456,TRUE
"10111",-2.2,334178.645193626,3683033.60312749,TRUE
"10112",-2.2,334176.297744366,3682893.88228666,TRUE
"10113",-1.9,334195.997810858,3684048.38148672,TRUE
"10114",-2.1,334195.702771727,3684030.48532462,TRUE
"10115",-2.1,334184.268509444,3683358.50574215,TRUE
"10116",-1.9,334187.255079419,3683530.87469632,TRUE
"10117",-2.2,334178.722509599,3683028.35757279,TRUE
"10118",-2.1,334184.283366259,3683354.18742174,TRUE
"10119",-2.2,334184.615040031,3683373.19656652,TRUE
"10120",-2,334196.119682083,3684046.78772206,TRUE
"10121",-2.1,334184.290875705,3683349.54756231,TRUE
"10122",-2.1,334185.761687285,3683435.2349458,TRUE
"10123",-1.8,334194.092936707,3683922.5698872,TRUE
"10124",-2.2,334179.690691806,3683076.76816631,TRUE
"10125",-2.4,334175.432053243,3682825.91055946,TRUE
"10126",-2.2,334178.81343744,3683023.74624094,TRUE
"10127",-2.1,334184.299349727,3683344.74574508,TRUE
"10128",-2.1,334184.309275513,3683340.08366076,TRUE
"10129",-2,334186.527029975,3683469.89177087,TRUE
"10130",-2.2,334178.895614157,3683018.78566448,TRUE
"10131",-2.2,334185.025224338,3683377.5808439,TRUE
"10132",-2.1,334184.318222714,3683335.30956522,TRUE
"10133",-2.1,334185.953352417,3683430.08504606,TRUE
"10134",-1.8,334194.397338965,3683923.48421183,TRUE
"10135",-2.1,334184.325936079,3683330.51774376,TRUE
"10136",-2.1,334180.096247023,3683081.53629997,TRUE
"10137",-1.8,334175.245008334,3682795.43773725,TRUE
"10138",-2.2,334178.982953895,3683014.12780805,TRUE
"10139",-2,334184.334004266,3683325.80134103,TRUE
"10140",-2.1,334184.196045884,3683316.29241158,TRUE
"10141",-2.1,334184.106532888,3683311.04415412,TRUE
"10142",-2.1,334183.782202893,3683292.02823064,TRUE
"10143",-2.1,334183.700652544,3683287.24680544,TRUE
"10144",-2.1,334183.696586377,3683287.0083995,TRUE
"10145",-2.1,334183.696586377,3683287.0083995,TRUE
"10146",-2,334184.277502241,3683321.06829264,TRUE
"10147",-2,334184.024793041,3683306.25164015,TRUE
"10148",-2,334183.945303872,3683301.59108113,TRUE
"10149",-2,334183.863696598,3683296.80632927,TRUE
"10150",-2,334187.906496489,3683526.29705918,TRUE
"10151",-2.1,334183.748049627,3683282.10491346,TRUE
"10152",-2.2,334186.202529383,3683425.46657551,TRUE
"10153",-1.9,334191.261076845,3683721.54565319,TRUE
"10154",-2.2,334185.488929361,3683382.2625799,TRUE
"10155",-2.2,334179.13968924,3683009.33233816,TRUE
"10156",-2,334187.076171072,3683474.17496089,TRUE
"10157",-2.2,334177.316604249,3682898.17188319,TRUE
"10158",-2.2,334183.797309803,3683276.96298975,TRUE
"10159",-2.1,334196.727336672,3684033.64012627,TRUE
"10160",-2.2,334180.577437746,3683086.31423558,TRUE
"10161",-2.2,334183.856778152,3683272.47420335,TRUE
"10162",-2.3,334176.188713772,3682822.4192462,TRUE
"10163",-2.2,334179.335980666,3683004.56170501,TRUE
"10164",-2.2,334183.906261036,3683267.39993636,TRUE
"10165",-2.2,334186.524857402,3683420.54848586,TRUE
"10166",-2,334187.585601972,3683478.47879364,TRUE
"10167",-2,334197.269731002,3684045.77537985,TRUE
"10168",-2.2,334186.051704439,3683387.39961147,TRUE
"10169",-1.9,334191.123935836,3683684.12065943,TRUE
"10170",-2.2,334183.962486367,3683262.61172475,TRUE
"10171",-1.9,334193.73539171,3683835.30615567,TRUE
"10172",-2.2,334181.08224541,3683090.78341443,TRUE
"10173",-2.2,334179.536111715,3682999.79766155,TRUE
"10174",-1.9,334188.503699815,3683521.98211516,TRUE
"10175",-2.3,334184.017113852,3683257.83906906,TRUE
"10176",-2,334187.925385058,3683482.77775567,TRUE
"10177",-2.2,334178.08183648,3682902.94164629,TRUE
"10178",-2.2,334186.84241562,3683415.84233247,TRUE
"10179",-2.1,334186.45454062,3683391.68085981,TRUE
"10180",-2,334188.107217635,3683487.21140513,TRUE
"10181",-1.9,334192.136779467,3683717.50103568,TRUE
"10182",-2,334188.28469085,3683491.49871619,TRUE
"10183",-2,334197.697228871,3684042.65570405,TRUE
"10184",-2.3,334179.855473349,3682994.97723458,TRUE
"10185",-2.3,334176.852948111,3682818.53463881,TRUE
"10186",-2.2,334186.771356679,3683396.92745934,TRUE
"10187",-2.2,334184.319514464,3683252.89913699,TRUE
"10188",-1.9,334188.467322402,3683495.92458775,TRUE
"10189",-2.2,334181.660479938,3683095.73383742,TRUE
"10190",-1.9,334176.65840718,3682797.72961539,TRUE
"10191",-2,334188.646866429,3683500.2240646,TRUE
"10192",-2.1,334197.805900325,3684036.79289767,TRUE
"10193",-2.2,334187.137171279,3683411.05559737,TRUE
"10194",-1.9,334188.983481258,3683517.55603689,TRUE
"10195",-2,334188.833536079,3683504.99593391,TRUE
"10196",-2.2,334187.075647671,3683401.49434054,TRUE
"10197",-2,334197.982803743,3684039.73588488,TRUE
"10198",-2.2,334178.686511411,3682908.18555196,TRUE
"10199",-1.9,334189.013037597,3683509.34754336,TRUE
"10200",-2.4,334180.232764786,3682990.27561191,TRUE
"10201",-2,334189.186760942,3683513.25113953,TRUE
"10202",-2.1,334184.669375647,3683248.01052734,TRUE
"10203",-2.2,334187.385356952,3683406.26965662,TRUE
"10204",-2.2,334182.278761343,3683100.51941777,TRUE
"10205",-2.2,334177.43849529,3682814.73456241,TRUE
"10206",-2,334177.244287417,3682800.61460113,TRUE
"10207",-2.2,334179.296302794,3682912.96462116,TRUE
"10208",-2.2,334185.005998819,3683243.21975203,TRUE
"10209",-2.4,334180.629470727,3682985.51043456,TRUE
"10210",-2,334177.548087268,3682804.11444997,TRUE
"10211",-2.1,334177.842393589,3682807.27615881,TRUE
"10212",-2.2,334177.950764047,3682811.11764235,TRUE
"10213",-2.1,334183.034441251,3683105.27603439,TRUE
"10214",-2.1,334185.334390969,3683238.43799065,TRUE
"10215",-1.9,334193.445091851,3683713.3114999,TRUE
"10216",-2.2,334179.912840402,3682917.97539538,TRUE
"10217",-2.4,334181.022186678,3682980.72979671,TRUE
"10218",-2.1,334185.548218267,3683233.65818327,TRUE
"10219",-1.9,334193.255686699,3683680.4139948,TRUE
"10220",-2.5,334181.303034601,3682975.9455208,TRUE
"10221",-2.1,334180.5090873,3682923.70859629,TRUE
"10222",-2.1,334185.748835777,3683228.86861854,TRUE
"10223",-1.8,334197.606946652,3683923.7655461,TRUE
"10224",-2.1,334183.738413962,3683110.0601534,TRUE
"10225",-2.4,334181.579774125,3682971.19348144,TRUE
"10226",-2.1,334185.94760972,3683224.0801945,TRUE
"10227",-2.2,334180.978875495,3682928.4734154,TRUE
"10228",-2.1,334184.163659563,3683114.83571578,TRUE
"10229",-2.2,334186.040239183,3683219.29579917,TRUE
"10230",-2.1,334184.352187669,3683119.607551,TRUE
"10231",-1.9,334196.629657188,3683835.12257446,TRUE
"10232",-1.9,334198.157009481,3683924.55366964,TRUE
"10233",-2.1,334184.541628286,3683124.3782615,TRUE
"10234",-2.1,334186.123625528,3683214.57034845,TRUE
"10235",-2.3,334181.936462777,3682966.48555534,TRUE
"10236",-1.9,334194.616865789,3683708.98231724,TRUE
"10237",-2.1,334184.731447117,3683129.17114932,TRUE
"10238",-2.1,334186.205300561,3683209.85380046,TRUE
"10239",-2.1,334184.917058068,3683133.82656973,TRUE
"10240",-2.2,334181.518673761,3682933.24591409,TRUE
"10241",-2.2,334185.105491567,3683138.59286074,TRUE
"10242",-2.1,334186.287741827,3683205.07290657,TRUE
"10243",-2.2,334185.28721633,3683142.91115459,TRUE
"10244",-2.1,334186.363847983,3683199.92054305,TRUE
"10245",-2.2,334185.475725447,3683147.68188112,TRUE
"10246",-2.3,334182.308480876,3682961.69306969,TRUE
"10247",-2.2,334181.989610509,3682937.91421443,TRUE
"10248",-2.3,334185.662551449,3683152.35391872,TRUE
"10249",-2.3,334185.853188167,3683157.14013763,TRUE
"10250",-2.1,334186.554411215,3683195.142242,TRUE
"10251",-2.2,334182.300138171,3682942.68285881,TRUE
"10252",-2.3,334186.044297656,3683161.9540782,TRUE
"10253",-2.4,334186.234026603,3683166.68707167,TRUE
"10254",-2.3,334182.766306106,3682957.1242857,TRUE
"10255",-2.2,334186.422630216,3683171.46334266,TRUE
"10256",-2.2,334182.605133714,3682947.45492512,TRUE
"10257",-2.1,334186.779891247,3683190.82698576,TRUE
"10258",-2.2,334186.613039946,3683176.23625531,TRUE
"10259",-1.9,334195.636325418,3683704.9541044,TRUE
"10260",-2.2,334186.805293429,3683181.22653724,TRUE
"10261",-2.2,334182.915013319,3682952.24021842,TRUE
"10262",-2.1,334186.98934414,3683185.68122168,TRUE
"10263",-1.9,334195.365970395,3683676.81417895,TRUE
"10264",-2.2,334181.909777293,3682885.53644916,TRUE
"10265",-2.2,334182.381996611,3682889.89748269,TRUE
"10266",-2.2,334182.555530986,3682881.22401075,TRUE
"10267",-2.2,334182.951962019,3682894.25352178,TRUE
"10268",-1.9,334196.728177688,3683700.58191786,TRUE
"10269",-2.2,334182.997058419,3682877.22895502,TRUE
"10270",-1.8,334201.114512548,3683925.18426302,TRUE
"10271",-2.1,334183.741066617,3682898.18322369,TRUE
"10272",-2,334199.808921305,3683834.93413284,TRUE
"10273",-2.3,334183.428997233,3682873.32723455,TRUE
"10274",-1.9,334197.747629215,3683696.22538588,TRUE
"10275",-1.9,334197.459216778,3683673.30782606,TRUE
"10276",-2.3,334183.942421877,3682869.72360495,TRUE
"10277",-2.2,334184.662277204,3682901.99198984,TRUE
"10278",-1.9,334202.122405805,3683925.72277422,TRUE
"10279",-2.4,334184.131429014,3682866.16432929,TRUE
"10280",-2.4,334184.184830379,3682862.73935937,TRUE
"10281",-2.4,334184.224097307,3682858.3762586,TRUE
"10282",-2.4,334184.262243858,3682854.00208509,TRUE
"10283",-2.5,334184.310355891,3682850.21228304,TRUE
"10284",-2.5,334184.355939102,3682846.21954298,TRUE
"10285",-1.9,334198.846992275,3683692.29341927,TRUE
"10286",-2.6,334184.394199621,3682841.85202274,TRUE
"10287",-2.5,334184.479502736,3682837.1287606,TRUE
"10288",-2.1,334185.911783952,3682906.36638871,TRUE
"10289",-2.5,334184.70462158,3682833.44685884,TRUE
"10290",-2.4,334184.947387977,3682830.74517714,TRUE
"10291",-1.9,334199.380328618,3683669.59588236,TRUE
"10292",-1.9,334199.877353048,3683687.97552318,TRUE
"10293",-2,334202.516230222,3683833.83977126,TRUE
"10294",-2.4,334185.485026787,3682828.06952428,TRUE
"10295",-1.8,334204.566336688,3683926.28448569,TRUE
"10296",-2.2,334187.452066498,3682910.19898272,TRUE
"10297",-1.9,334200.96816016,3683683.65105036,TRUE
"10298",-2.4,334186.726175632,3682824.46790502,TRUE
"10299",-1.9,334205.601943429,3683926.80921426,TRUE
"10300",-1.9,334201.221404366,3683665.83428159,TRUE
"10301",-2,334201.982490815,3683679.21252657,TRUE
"10302",-2.2,334189.059487055,3682914.47188834,TRUE
"10303",-1.9,334205.013455445,3683832.00805607,TRUE
"10304",-2.3,334187.977746711,3682820.82174079,TRUE
"10305",-1.9,334202.880002189,3683674.53419247,TRUE
"10306",-2.3,334190.159570401,3682918.71684253,TRUE
"10307",-1.9,334202.869836089,3683661.86633047,TRUE
"10308",-1.9,334203.599866417,3683670.09181792,TRUE
"10309",-1.8,334208.004288171,3683927.11763178,TRUE
"10310",-2.3,334192.144771296,3682995.24571608,TRUE
"10311",-2.2,334190.98852939,3682922.68912356,TRUE
"10312",-2.2,334189.389284219,3682817.37693932,TRUE
"10313",-2.3,334192.522053495,3682999.17578638,TRUE
"10314",-2.4,334192.554591177,3682991.41314199,TRUE
"10315",-2.2,334191.494111146,3682926.9852557,TRUE
"10316",-2.2,334192.897747106,3683003.0127121,TRUE
"10317",-2,334204.243745774,3683665.78273283,TRUE
"10318",-1.9,334207.128205243,3683829.81905151,TRUE
"10319",-2.2,334191.905558959,3682931.27966554,TRUE
"10320",-2.1,334198.926032507,3683341.14875696,TRUE
"10321",-2.2,334193.291486311,3683007.41612459,TRUE
"10322",-2.2,334192.123652799,3682935.27234627,TRUE
"10323",-2.1,334199.156164265,3683345.08244747,TRUE
"10324",-2.5,334193.065514308,3682987.44463225,TRUE
"10325",-2.1,334199.041583469,3683337.27128556,TRUE
"10326",-1.9,334204.547865537,3683657.88567385,TRUE
"10327",-2.2,334192.340044757,3682939.16522923,TRUE
"10328",-2.2,334199.390319228,3683349.30667649,TRUE
"10329",-2.2,334193.696752801,3683011.73060559,TRUE
"10330",-2.2,334192.54818736,3682942.62899762,TRUE
"10331",-1.9,334209.351591566,3683927.23662718,TRUE
"10332",-2.3,334199.625400763,3683353.58523991,TRUE
"10333",-2,334204.891474206,3683661.37153691,TRUE
"10334",-2.2,334192.764347389,3682946.56292448,TRUE
"10335",-2.3,334199.865621439,3683358.00125494,TRUE
"10336",-2.2,334190.596450443,3682813.53077002,TRUE
"10337",-2.1,334199.48377798,3683333.3716057,TRUE
"10338",-2.3,334192.988643202,3682950.91931278,TRUE
"10339",-2.2,334194.094895091,3683015.57269449,TRUE
"10340",-2.5,334193.571690409,3682983.63481724,TRUE
"10341",-2.1,334198.925896568,3683294.75921646,TRUE
"10342",-2.2,334207.017228286,3683767.70751817,TRUE
"10343",-2.3,334200.144101036,3683362.25689453,TRUE
"10344",-2.5,334193.661300247,3682980.03841468,TRUE
"10345",-2,334199.624577516,3683329.0078797,TRUE
"10346",-2.2,334207.223985872,3683772.01873334,TRUE
"10347",-2.1,334199.168055516,3683299.17963487,TRUE
"10348",-2.1,334207.107395374,3683763.76281667,TRUE
"10349",-2.2,334194.456112326,3683020.36376787,TRUE
"10350",-2.6,334193.735506975,3682976.08511666,TRUE
"10351",-2,334199.726824674,3683325.11510667,TRUE
"10352",-2.3,334207.421433636,3683775.83873699,TRUE
"10353",-2.3,334193.459925073,3682955.28036281,TRUE
"10354",-2.2,334200.501623198,3683366.2305617,TRUE
"10355",-2.6,334193.809056269,3682972.25716798,TRUE
"10356",-2,334199.465513026,3683303.78323533,TRUE
"10357",-1.9,334205.501011719,3683656.79683265,TRUE
"10358",-2.1,334199.274205111,3683290.92658014,TRUE
"10359",-2.3,334207.623982848,3683779.7939746,TRUE
"10360",-2,334199.830551857,3683321.25447486,TRUE
"10361",-2.2,334194.794126256,3683024.2312843,TRUE
"10362",-2.5,334193.874214964,3682967.88253333,TRUE
"10363",-2.3,334207.830480164,3683784.03531542,TRUE
"10364",-2.1,334207.419575002,3683759.77994372,TRUE
"10365",-2,334199.757675415,3683308.07635367,TRUE
"10366",-2,334199.924251749,3683316.86049497,TRUE
"10367",-2.2,334200.87561207,3683371.00589058,TRUE
"10368",-2.4,334193.940626767,3682963.52673352,TRUE
"10369",-2.1,334208.026934695,3683787.68784867,TRUE
"10370",-2.3,334195.139906921,3683028.60889427,TRUE
"10371",-2.1,334200.019578193,3683312.56187749,TRUE
"10372",-2.4,334194.007889687,3682959.22083263,TRUE
"10373",-2.1,334199.634386272,3683286.97062161,TRUE
"10374",-1.9,334205.940735909,3683653.08131779,TRUE
"10375",-2,334208.323089154,3683791.72356972,TRUE
"10376",-1.9,334205.374353442,3683618.7804696,TRUE
"10377",-2.3,334201.23721424,3683374.83640303,TRUE
"10378",-1.9,334209.007343297,3683827.58082507,TRUE
"10379",-2.3,334195.459304415,3683032.96920718,TRUE
"10380",-2,334205.56371651,3683623.54674764,TRUE
"10381",-2,334207.869433312,3683755.94889974,TRUE
"10382",-2.2,334191.808269187,3682809.95738149,TRUE
"10383",-1.9,334206.185476861,3683652.2452527,TRUE
"10384",-2.3,334195.763904219,3683036.78959844,TRUE
"10385",-2.3,334201.620550267,3683379.23112125,TRUE
"10386",-1.9,334205.931801788,3683627.97611199,TRUE
"10387",-1.9,334205.848711868,3683614.85583704,TRUE
"10388",-2.3,334196.081736214,3683041.22203525,TRUE
"10389",-1.9,334209.005781285,3683795.53529712,TRUE
"10390",-2.1,334201.998874506,3683383.55050023,TRUE
"10391",-2.1,334200.303287696,3683283.85348976,TRUE
"10392",-1.9,334206.292010195,3683632.27139899,TRUE
"10393",-1.9,334206.591412132,3683649.11596542,TRUE
"10394",-2.3,334196.463374706,3683045.51695399,TRUE
"10395",-1.9,334211.499905585,3683927.07131831,TRUE
"10396",-2,334208.577547684,3683751.91046963,TRUE
"10397",-2.1,334202.387066039,3683387.62901727,TRUE
"10398",-1.9,334206.914935886,3683644.81456297,TRUE
"10399",-1.9,334206.378892712,3683610.98127513,TRUE
"10400",-1.9,334206.826331036,3683636.5603889,TRUE
"10401",-2,334207.081537727,3683647.91855674,TRUE
"10402",-1.8,334209.737292173,3683799.4781853,TRUE
"10403",-2.2,334202.806546914,3683391.9033269,TRUE
"10404",-2.3,334196.992961189,3683049.80047633,TRUE
"10405",-1.9,334210.377226912,3683825.4178362,TRUE
"10406",-1.9,334207.237803089,3683640.85702,TRUE
"10407",-2.3,334197.726571219,3683079.05164491,TRUE
"10408",-2.2,334201.183353999,3683279.89753882,TRUE
"10409",-2,334204.417838337,3683468.9011562,TRUE
"10410",-2.2,334197.864483778,3683083.25976678,TRUE
"10411",-2.2,334199.599607261,3683181.51080414,TRUE
"10412",-2.2,334203.259341135,3683395.83654787,TRUE
"10413",-2.2,334197.997077913,3683087.21064799,TRUE
"10414",-2,334209.29778075,3683748.41866264,TRUE
"10415",-2.2,334197.819924986,3683075.01926758,TRUE
"10416",-2,334204.488745075,3683464.9190727,TRUE
"10417",-2.2,334198.137689683,3683091.63168777,TRUE
"10418",-1.8,334210.280306325,3683803.40321393,TRUE
"10419",-2,334206.93182923,3683606.85675794,TRUE
"10420",-2.4,334197.542249144,3683054.20123655,TRUE
"10421",-2.1,334199.782622687,3683185.35878079,TRUE
"10422",-2.1,334198.277228506,3683095.93517205,TRUE
"10423",-2,334204.553047243,3683460.60434559,TRUE
"10424",-2.1,334198.407889039,3683099.82729938,TRUE
"10425",-2.3,334197.922384745,3683071.19304376,TRUE
"10426",-1.9,334212.530542245,3683927.25006561,TRUE
"10427",-2.1,334198.542903646,3683103.92011533,TRUE
"10428",-2,334204.892241791,3683473.28212072,TRUE
"10429",-2,334204.625022766,3683456.794168,TRUE
"10430",-2.1,334198.678920473,3683108.07170112,TRUE
"10431",-2.2,334199.890033131,3683177.56158202,TRUE
"10432",-2.3,334198.023455173,3683067.17606352,TRUE
"10433",-2.1,334198.815461912,3683112.30868539,TRUE
"10434",-1.8,334210.698483972,3683807.71082332,TRUE
"10435",-2.1,334198.954409751,3683116.63214523,TRUE
"10436",-2,334204.687320738,3683452.36190126,TRUE
"10437",-2.1,334193.692470552,3682807.45731223,TRUE
"10438",-2.2,334203.816041318,3683400.12626438,TRUE
"10439",-2.1,334200.233803583,3683189.74346764,TRUE
"10440",-2.2,334199.091613061,3683120.9079398,TRUE
"10441",-2.4,334198.125007676,3683063.29661425,TRUE
"10442",-2.2,334199.229308039,3683125.21256487,TRUE
"10443",-2.1,334204.757547412,3683448.33989872,TRUE
"10444",-2.2,334199.370265216,3683129.59921418,TRUE
"10445",-2,334207.452002364,3683603.32399671,TRUE
"10446",-2.4,334198.207996365,3683058.27390988,TRUE
"10447",-1.9,334208.189861025,3683643.5826948,TRUE
"10448",-2.1,334200.178459273,3683173.65897991,TRUE
"10449",-1.8,334211.083396204,3683811.59750861,TRUE
"10450",-2,334209.947895943,3683744.47550294,TRUE
"10451",-2.1,334204.839807042,3683444.09474431,TRUE
"10452",-2.2,334199.567950271,3683133.92500002,TRUE
"10453",-2.2,334200.222206731,3683170.15985777,TRUE
"10454",-1.9,334211.330125094,3683815.46658538,TRUE
"10455",-2,334205.562220721,3683477.22162073,TRUE
"10456",-2.2,334200.260064187,3683166.20606939,TRUE
"10457",-1.9,334211.470040669,3683823.23295272,TRUE
"10458",-2,334204.961238049,3683439.68808969,TRUE
"10459",-2.2,334204.368793568,3683404.12987788,TRUE
"10460",-2.2,334202.223625625,3683275.93885592,TRUE
"10461",-2.2,334200.305920597,3683162.72133076,TRUE
"10462",-1.9,334211.578026489,3683819.40441184,TRUE
"10463",-2.3,334200.349408563,3683159.15233432,TRUE
"10464",-2,334205.089841158,3683435.86585461,TRUE
"10465",-2.3,334200.023689692,3683138.35841315,TRUE
"10466",-2.4,334200.388452894,3683155.32275472,TRUE
"10467",-2.1,334201.046162534,3683193.56296492,TRUE
"10468",-1.9,334211.823809903,3683823.43655542,TRUE
"10469",-1.9,334208.061736022,3683599.85293179,TRUE
"10470",-2.4,334200.418198698,3683150.89326352,TRUE
"10471",-2.1,334205.228320741,3683432.56809683,TRUE
"10472",-1.9,334206.150566633,3683481.5096887,TRUE
"10473",-2.4,334200.450024731,3683146.58574745,TRUE
"10474",-2.2,334204.927975148,3683408.5105055,TRUE
"10475",-1.9,334212.070112851,3683827.17142775,TRUE
"10476",-2,334210.601458277,3683740.46129652,TRUE
"10477",-2.3,334200.470592664,3683142.54684665,TRUE
"10478",-2.1,334205.363510008,3683429.07739656,TRUE
"10479",-1.9,334212.666378566,3683855.41228059,TRUE
"10480",-1.8,334212.210796463,3683820.39854385,TRUE
"10481",-2.2,334202.921820562,3683271.9715874,TRUE
"10482",-2.2,334205.361161055,3683412.76905291,TRUE
"10483",-1.9,334212.552894293,3683831.49790078,TRUE
"10484",-2.1,334205.66297249,3683425.33100001,TRUE
"10485",-1.9,334213.004642621,3683851.53877196,TRUE
"10486",-2,334209.407786478,3683639.2272168,TRUE
"10487",-2,334206.813930364,3683485.44375566,TRUE
"10488",-1.9,334208.700641147,3683596.01644667,TRUE
"10489",-1.9,334214.359972824,3683925.04818073,TRUE
"10490",-2,334213.235444055,3683858.95308604,TRUE
"10491",-2.2,334205.767236556,3683417.07686694,TRUE
"10492",-2.1,334202.076620768,3683197.87898634,TRUE
"10493",-2,334211.266694196,3683736.42137977,TRUE
"10494",-2.2,334205.960993741,3683421.11766016,TRUE
"10495",-2.2,334203.426677474,3683268.03090901,TRUE
"10496",-1.9,334213.200640391,3683835.39119523,TRUE
"10497",-1.9,334213.410078276,3683847.23375269,TRUE
"10498",-1.9,334212.959599302,3683817.48968222,TRUE
"10499",-2.1,334202.591158025,3683201.60817246,TRUE
"10500",-2,334207.506516757,3683489.72560919,TRUE
"10501",-2.2,334203.782229336,3683263.58476911,TRUE
"10502",-2,334214.035833547,3683862.89258139,TRUE
"10503",-1.9,334209.428629482,3683592.26828655,TRUE
"10504",-1.9,334213.680754208,3683839.34280823,TRUE
"10505",-1.9,334215.228158879,3683926.73597684,TRUE
"10506",-2,334211.923416004,3683732.37384402,TRUE
"10507",-2.1,334203.001288163,3683206.09893226,TRUE
"10508",-1.9,334214.017923995,3683843.16153831,TRUE
"10509",-2.2,334204.133179961,3683259.79756494,TRUE
"10510",-2,334208.188360963,3683493.81464733,TRUE
"10511",-2.1,334203.376525182,3683210.51042566,TRUE
"10512",-2,334196.492762195,3682806.17060127,TRUE
"10513",-1.9,334213.689495964,3683814.29164505,TRUE
"10514",-2.1,334203.655872522,3683214.81707233,TRUE
"10515",-1.9,334210.837237294,3683634.81932723,TRUE
"10516",-2.1,334204.465780851,3683256.30017162,TRUE
"10517",-1.9,334212.550504591,3683728.33679646,TRUE
"10518",-1.9,334210.187855596,3683588.22122229,TRUE
"10519",-2.1,334203.937016175,3683219.22906118,TRUE
"10520",-1.9,334208.76702256,3683497.97199647,TRUE
"10521",-2.1,334204.217124542,3683223.52571224,TRUE
