POINT_X,POINT_Y,POINT_Z
334271.6178,3684003.015,67.2724533
334273.6178,3684003.015,67.2726059
334275.6178,3684003.015,67.2724838
334277.6178,3684003.015,67.2720871
334367.6178,3684003.015,67.0551147
334369.6178,3684003.015,67.0507965
334371.6178,3684003.015,67.046875
334373.6178,3684003.015,67.0433502
334375.6178,3684003.015,67.0403061
334377.6178,3684003.015,67.2854004
334379.6178,3684003.015,67.2851105
334199.6178,3684005.015,67.1022415
334201.6178,3684005.015,67.1091232
334203.6178,3684005.015,67.1166992
334205.6178,3684005.015,67.1249161
334207.6178,3684005.015,67.1336365
334209.6178,3684005.015,67.1426239
334211.6178,3684005.015,67.1516342
334213.6178,3684005.015,67.1604462
334215.6178,3684005.015,67.1688919
334217.6178,3684005.015,67.1768646
334219.6178,3684005.015,67.1842957
334221.6178,3684005.015,67.1911926
334223.6178,3684005.015,67.1975632
334225.6178,3684005.015,67.2034531
334227.6178,3684005.015,67.2089233
334229.6178,3684005.015,67.214035
334231.6178,3684005.015,67.2188416
334233.6178,3684005.015,67.2233963
334235.6178,3684005.015,67.2277298
334237.6178,3684005.015,67.2318878
334239.6178,3684005.015,67.2358704
334241.6178,3684005.015,67.2397003
334243.6178,3684005.015,67.2433701
334245.6178,3684005.015,67.2468796
334247.6178,3684005.015,67.2502213
334249.6178,3684005.015,67.2533875
334251.6178,3684005.015,67.2563629
334253.6178,3684005.015,67.2591476
334255.6178,3684005.015,67.2617188
334257.6178,3684005.015,67.2640915
334259.6178,3684005.015,67.2662354
334261.6178,3684005.015,67.2681503
334263.6178,3684005.015,67.2698288
334265.6178,3684005.015,67.2712708
334267.6178,3684005.015,67.2724609
334269.6178,3684005.015,67.2733994
334271.6178,3684005.015,67.2740707
334273.6178,3684005.015,67.2744751
334275.6178,3684005.015,67.2746124
334277.6178,3684005.015,67.2744598
334279.6178,3684005.015,67.2740326
334367.6178,3684005.015,67.0627823
334369.6178,3684005.015,67.0585022
334371.6178,3684005.015,67.0545731
334373.6178,3684005.015,67.0509109
334375.6178,3684005.015,67.2869644
334377.6178,3684005.015,67.2866211
334379.6178,3684005.015,67.2863235
334197.6178,3684007.015,67.1046219
334199.6178,3684007.015,67.10923
334201.6178,3684007.015,67.1154709
334203.6178,3684007.015,67.1228333
334205.6178,3684007.015,67.1309662
334207.6178,3684007.015,67.1396027
334209.6178,3684007.015,67.1484833
334211.6178,3684007.015,67.1573334
334213.6178,3684007.015,67.1659164
334215.6178,3684007.015,67.1740646
334217.6178,3684007.015,67.1816559
334219.6178,3684007.015,67.1886444
334221.6178,3684007.015,67.1950302
334223.6178,3684007.015,67.2008591
334225.6178,3684007.015,67.206192
334227.6178,3684007.015,67.211113
334229.6178,3684007.015,67.2156982
334231.6178,3684007.015,67.2200165
334233.6178,3684007.015,67.2241364
334235.6178,3684007.015,67.2281036
334237.6178,3684007.015,67.2319565
334239.6178,3684007.015,67.2357101
334241.6178,3684007.015,67.2393723
334243.6178,3684007.015,67.2429504
334245.6178,3684007.015,67.2464218
334247.6178,3684007.015,67.2497864
334249.6178,3684007.015,67.2530212
334251.6178,3684007.015,67.2561188
334253.6178,3684007.015,67.2590485
334255.6178,3684007.015,67.2618103
334257.6178,3684007.015,67.2643814
334259.6178,3684007.015,67.2667465
334261.6178,3684007.015,67.268898
334263.6178,3684007.015,67.2708206
334265.6178,3684007.015,67.2725143
334267.6178,3684007.015,67.2739563
334269.6178,3684007.015,67.2751465
334271.6178,3684007.015,67.2760773
334273.6178,3684007.015,67.276741
334275.6178,3684007.015,67.2771225
334277.6178,3684007.015,67.2772293
334279.6178,3684007.015,67.2770386
334281.6178,3684007.015,67.2765579
334283.6178,3684007.015,67.2757797
334367.6178,3684007.015,67.0706177
334369.6178,3684007.015,67.0663986
334371.6178,3684007.015,67.0624695
334373.6178,3684007.015,67.0587311
334375.6178,3684007.015,67.2881317
334377.6178,3684007.015,67.2878265
334379.6178,3684007.015,67.2875443
334195.6178,3684009.015,67.1165237
334197.6178,3684009.015,67.1147003
334199.6178,3684009.015,67.1179276
334201.6178,3684009.015,67.1236343
334203.6178,3684009.015,67.1306839
334205.6178,3684009.015,67.1385574
334207.6178,3684009.015,67.1469574
334209.6178,3684009.015,67.1556168
334211.6178,3684009.015,67.1642303
334213.6178,3684009.015,67.1725464
334215.6178,3684009.015,67.1803513
334217.6178,3684009.015,67.1875229
334219.6178,3684009.015,67.1940155
334221.6178,3684009.015,67.1998444
334223.6178,3684009.015,67.2050781
334225.6178,3684009.015,67.2097931
334227.6178,3684009.015,67.2141037
334229.6178,3684009.015,67.2181015
334231.6178,3684009.015,67.2218781
334233.6178,3684009.015,67.2255096
334235.6178,3684009.015,67.2290573
334237.6178,3684009.015,67.2325592
334239.6178,3684009.015,67.2360458
334241.6178,3684009.015,67.2395172
334243.6178,3684009.015,67.2429657
334245.6178,3684009.015,67.2463913
334247.6178,3684009.015,67.2497635
334249.6178,3684009.015,67.2530594
334251.6178,3684009.015,67.2562637
334253.6178,3684009.015,67.259346
334255.6178,3684009.015,67.2622833
334257.6178,3684009.015,67.2650528
334259.6178,3684009.015,67.2676468
334261.6178,3684009.015,67.2700348
334263.6178,3684009.015,67.2722092
334265.6178,3684009.015,67.2741547
334267.6178,3684009.015,67.275856
334269.6178,3684009.015,67.2773056
334271.6178,3684009.015,67.2784882
334273.6178,3684009.015,67.2794037
334275.6178,3684009.015,67.2800369
334277.6178,3684009.015,67.2803879
334279.6178,3684009.015,67.2804337
334281.6178,3684009.015,67.2801895
334283.6178,3684009.015,67.2796326
334285.6178,3684009.015,67.2787781
334287.6178,3684009.015,67.2776031
334365.6178,3684009.015,67.0830231
334367.6178,3684009.015,67.0785904
334369.6178,3684009.015,67.07444
334371.6178,3684009.015,67.0705566
334373.6178,3684009.015,67.0668335
334375.6178,3684009.015,67.2893372
334377.6178,3684009.015,67.2890472
334195.6178,3684011.015,67.1221466
334197.6178,3684011.015,67.1228943
334199.6178,3684011.015,67.1269608
334201.6178,3684011.015,67.1327591
334203.6178,3684011.015,67.1395798
334205.6178,3684011.015,67.1471481
334207.6178,3684011.015,67.1552582
334209.6178,3684011.015,67.1636505
334211.6178,3684011.015,67.1720123
334213.6178,3684011.015,67.1800385
334215.6178,3684011.015,67.1874847
334217.6178,3684011.015,67.1942062
334219.6178,3684011.015,67.2001724
334221.6178,3684011.015,67.2054138
334223.6178,3684011.015,67.2100067
334225.6178,3684011.015,67.2140732
334227.6178,3684011.015,67.2177277
334229.6178,3684011.015,67.2210922
334231.6178,3684011.015,67.2242889
334233.6178,3684011.015,67.2273941
334235.6178,3684011.015,67.2304916
334237.6178,3684011.015,67.2336197
334239.6178,3684011.015,67.2368088
334241.6178,3684011.015,67.2400665
334243.6178,3684011.015,67.2433853
334245.6178,3684011.015,67.2467422
334247.6178,3684011.015,67.2501144
334249.6178,3684011.015,67.2534714
334251.6178,3684011.015,67.2567825
334253.6178,3684011.015,67.2600174
334255.6178,3684011.015,67.2631302
334257.6178,3684011.015,67.2661133
334259.6178,3684011.015,67.2689285
334261.6178,3684011.015,67.2715607
334263.6178,3684011.015,67.2739868
334265.6178,3684011.015,67.2761917
334267.6178,3684011.015,67.2781525
334269.6178,3684011.015,67.2798615
334271.6178,3684011.015,67.2813034
334273.6178,3684011.015,67.2824707
334275.6178,3684011.015,67.2833557
334277.6178,3684011.015,67.2839508
334279.6178,3684011.015,67.2842407
334281.6178,3684011.015,67.2842178
334283.6178,3684011.015,67.2838898
334285.6178,3684011.015,67.2832489
334287.6178,3684011.015,67.28228
334289.6178,3684011.015,67.2809982
334365.6178,3684011.015,67.0909882
334367.6178,3684011.015,67.0866394
334369.6178,3684011.015,67.0825806
334371.6178,3684011.015,67.0787888
334373.6178,3684011.015,67.0751495
334375.6178,3684011.015,67.2905731
334377.6178,3684011.015,67.2902985
334193.6178,3684013.015,67.1363831
334195.6178,3684013.015,67.1320267
334197.6178,3684013.015,67.1330719
334199.6178,3684013.015,67.1370163
334201.6178,3684013.015,67.1424942
334203.6178,3684013.015,67.1489487
334205.6178,3684013.015,67.1561737
334207.6178,3684013.015,67.1640167
334209.6178,3684013.015,67.1722107
334211.6178,3684013.015,67.1803589
334213.6178,3684013.015,67.188118
334215.6178,3684013.015,67.1952057
334217.6178,3684013.015,67.2014771
334219.6178,3684013.015,67.2068939
334221.6178,3684013.015,67.2115173
334223.6178,3684013.015,67.2154465
334225.6178,3684013.015,67.2188339
334227.6178,3684013.015,67.2218094
334229.6178,3684013.015,67.2245331
334231.6178,3684013.015,67.2271271
334233.6178,3684013.015,67.2296906
334235.6178,3684013.015,67.2323227
334237.6178,3684013.015,67.2350616
334239.6178,3684013.015,67.2379456
334241.6178,3684013.015,67.2409744
334243.6178,3684013.015,67.2441483
334245.6178,3684013.015,67.2474442
334247.6178,3684013.015,67.2508163
334249.6178,3684013.015,67.2542343
334251.6178,3684013.015,67.2576523
334253.6178,3684013.015,67.2610397
334255.6178,3684013.015,67.2643509
334257.6178,3684013.015,67.2675476
334259.6178,3684013.015,67.2705994
334261.6178,3684013.015,67.2734833
334263.6178,3684013.015,67.2761688
334265.6178,3684013.015,67.2786331
334267.6178,3684013.015,67.2808609
334269.6178,3684013.015,67.2828293
334271.6178,3684013.015,67.2845383
334273.6178,3684013.015,67.2859573
334275.6178,3684013.015,67.2870941
334277.6178,3684013.015,67.2879257
334279.6178,3684013.015,67.2884521
334281.6178,3684013.015,67.2886581
334283.6178,3684013.015,67.2885437
334285.6178,3684013.015,67.2881165
334287.6178,3684013.015,67.2873535
334289.6178,3684013.015,67.2862625
334291.6178,3684013.015,67.2848434
334293.6178,3684013.015,67.2830963
334365.6178,3684013.015,67.0990067
334367.6178,3684013.015,67.0947342
334369.6178,3684013.015,67.0907745
334371.6178,3684013.015,67.0870972
334373.6178,3684013.015,67.0836182
334375.6178,3684013.015,67.2918472
334377.6178,3684013.015,67.2915726
334193.6178,3684015.015,67.1665726
334195.6178,3684015.015,67.1495972
334197.6178,3684015.015,67.1456985
334199.6178,3684015.015,67.1477966
334201.6178,3684015.015,67.1523895
334203.6178,3684015.015,67.1582794
334205.6178,3684015.015,67.1651688
334207.6178,3684015.015,67.1728592
334209.6178,3684015.015,67.1809616
334211.6178,3684015.015,67.1889954
334213.6178,3684015.015,67.1965332
334215.6178,3684015.015,67.2032852
334217.6178,3684015.015,67.2090912
334219.6178,3684015.015,67.2139511
334221.6178,3684015.015,67.2179489
334223.6178,3684015.015,67.2212067
334225.6178,3684015.015,67.2238998
334227.6178,3684015.015,67.2262039
334229.6178,3684015.015,67.2282715
334231.6178,3684015.015,67.2302551
334233.6178,3684015.015,67.2322769
334235.6178,3684015.015,67.234436
334237.6178,3684015.015,67.2367859
334239.6178,3684015.015,67.2393646
334241.6178,3684015.015,67.2421799
334243.6178,3684015.015,67.2452164
334245.6178,3684015.015,67.2484436
334247.6178,3684015.015,67.2518234
334249.6178,3684015.015,67.2553177
334251.6178,3684015.015,67.2588577
334253.6178,3684015.015,67.262413
334255.6178,3684015.015,67.2659225
334257.6178,3684015.015,67.2693481
334259.6178,3684015.015,67.2726517
334261.6178,3684015.015,67.275795
334263.6178,3684015.015,67.2787476
334265.6178,3684015.015,67.2814865
334267.6178,3684015.015,67.2839813
334269.6178,3684015.015,67.2862244
334271.6178,3684015.015,67.2881851
334273.6178,3684015.015,67.2898712
334275.6178,3684015.015,67.2912521
334277.6178,3684015.015,67.2923279
334279.6178,3684015.015,67.2930832
334281.6178,3684015.015,67.2935104
334283.6178,3684015.015,67.2936172
334285.6178,3684015.015,67.2933884
334287.6178,3684015.015,67.2928238
334289.6178,3684015.015,67.2919159
334291.6178,3684015.015,67.2906799
334293.6178,3684015.015,67.2891006
334295.6178,3684015.015,67.2871933
334365.6178,3684015.015,67.1070633
334367.6178,3684015.015,67.1028519
334369.6178,3684015.015,67.0989609
334371.6178,3684015.015,67.0953903
334373.6178,3684015.015,67.0921555
334375.6178,3684015.015,67.2931366
334377.6178,3684015.015,67.2928543
334193.6178,3684017.015,67.1662827
334195.6178,3684017.015,67.1563263
334197.6178,3684017.015,67.1552048
334199.6178,3684017.015,67.1579132
334201.6178,3684017.015,67.1621094
334203.6178,3684017.015,67.1674423
334205.6178,3684017.015,67.1740036
334207.6178,3684017.015,67.1816101
334209.6178,3684017.015,67.1897354
334211.6178,3684017.015,67.1977463
334213.6178,3684017.015,67.2051239
334215.6178,3684017.015,67.2115326
334217.6178,3684017.015,67.2168732
334219.6178,3684017.015,67.2211609
334221.6178,3684017.015,67.2245102
334223.6178,3684017.015,67.2270966
334225.6178,3684017.015,67.2291031
334227.6178,3684017.015,67.2307281
334229.6178,3684017.015,67.2321548
334231.6178,3684017.015,67.233551
334233.6178,3684017.015,67.2350464
334235.6178,3684017.015,67.2367554
334237.6178,3684017.015,67.2387314
334239.6178,3684017.015,67.2410126
334241.6178,3684017.015,67.2436218
334243.6178,3684017.015,67.2465363
334245.6178,3684017.015,67.2497177
334247.6178,3684017.015,67.2531204
334249.6178,3684017.015,67.2566986
334251.6178,3684017.015,67.2603836
334253.6178,3684017.015,67.264122
334255.6178,3684017.015,67.2678528
334257.6178,3684017.015,67.2715225
334259.6178,3684017.015,67.2750931
334261.6178,3684017.015,67.2785034
334263.6178,3684017.015,67.2817383
334265.6178,3684017.015,67.2847595
334267.6178,3684017.015,67.2875366
334269.6178,3684017.015,67.2900467
334271.6178,3684017.015,67.2922821
334273.6178,3684017.015,67.29422
334275.6178,3684017.015,67.2958527
334277.6178,3684017.015,67.2971649
334279.6178,3684017.015,67.2981491
334281.6178,3684017.015,67.2987976
334283.6178,3684017.015,67.2991104
334285.6178,3684017.015,67.2990799
334287.6178,3684017.015,67.2987061
334289.6178,3684017.015,67.2979813
334291.6178,3684017.015,67.2969055
334293.6178,3684017.015,67.2954941
334295.6178,3684017.015,67.2937317
334297.6178,3684017.015,67.2916336
334299.6178,3684017.015,67.2892075
334365.6178,3684017.015,67.1151733
334367.6178,3684017.015,67.1109848
334369.6178,3684017.015,67.1071091
334371.6178,3684017.015,67.1034546
334373.6178,3684017.015,67.2947617
334375.6178,3684017.015,67.2944183
334377.6178,3684017.015,67.2941132
334193.6178,3684019.015,67.1539993
334195.6178,3684019.015,67.159111
334197.6178,3684019.015,67.1653748
334199.6178,3684019.015,67.1696243
334201.6178,3684019.015,67.1729507
334203.6178,3684019.015,67.1771393
334205.6178,3684019.015,67.1830444
334207.6178,3684019.015,67.1904678
334209.6178,3684019.015,67.198616
334211.6178,3684019.015,67.206604
334213.6178,3684019.015,67.2137909
334215.6178,3684019.015,67.2198486
334217.6178,3684019.015,67.224678
334219.6178,3684019.015,67.228363
334221.6178,3684019.015,67.2310562
334223.6178,3684019.015,67.2329559
334225.6178,3684019.015,67.2342911
334227.6178,3684019.015,67.23526
334229.6178,3684019.015,67.2360687
334231.6178,3684019.015,67.2369003
334233.6178,3684019.015,67.2378998
334235.6178,3684019.015,67.2391739
334237.6178,3684019.015,67.2408066
334239.6178,3684019.015,67.2428284
334241.6178,3684019.015,67.2452545
334243.6178,3684019.015,67.2480698
334245.6178,3684019.015,67.2512283
334247.6178,3684019.015,67.2546844
334249.6178,3684019.015,67.2583694
334251.6178,3684019.015,67.2622147
334253.6178,3684019.015,67.2661591
334255.6178,3684019.015,67.270134
334257.6178,3684019.015,67.2740707
334259.6178,3684019.015,67.2779236
334261.6178,3684019.015,67.2816315
334263.6178,3684019.015,67.2851563
334265.6178,3684019.015,67.2884674
334267.6178,3684019.015,67.2915344
334269.6178,3684019.015,67.2943268
334271.6178,3684019.015,67.2968292
334273.6178,3684019.015,67.2990265
334275.6178,3684019.015,67.3009033
334277.6178,3684019.015,67.3024521
334279.6178,3684019.015,67.3036652
334281.6178,3684019.015,67.3045273
334283.6178,3684019.015,67.3050461
334285.6178,3684019.015,67.3052063
334287.6178,3684019.015,67.3050079
334289.6178,3684019.015,67.304451
334291.6178,3684019.015,67.3035431
334293.6178,3684019.015,67.3022766
334295.6178,3684019.015,67.3006592
334297.6178,3684019.015,67.2986908
334299.6178,3684019.015,67.2963867
334301.6178,3684019.015,67.2937469
334303.6178,3684019.015,67.2907791
334365.6178,3684019.015,67.1233292
334367.6178,3684019.015,67.1191406
334369.6178,3684019.015,67.1152496
334371.6178,3684019.015,67.1115494
334373.6178,3684019.015,67.2959518
334375.6178,3684019.015,67.295639
334193.6178,3684021.015,67.1539993
334195.6178,3684021.015,67.176033
334197.6178,3684021.015,67.1857986
334199.6178,3684021.015,67.187233
334201.6178,3684021.015,67.1867828
334203.6178,3684021.015,67.1883163
334205.6178,3684021.015,67.1929092
334207.6178,3684021.015,67.1998825
334209.6178,3684021.015,67.2078857
334211.6178,3684021.015,67.2157135
334213.6178,3684021.015,67.2225876
334215.6178,3684021.015,67.2281647
334217.6178,3684021.015,67.232399
334219.6178,3684021.015,67.2354202
334221.6178,3684021.015,67.2374268
334223.6178,3684021.015,67.2386398
334225.6178,3684021.015,67.2393036
334227.6178,3684021.015,67.2396469
334229.6178,3684021.015,67.2398834
334231.6178,3684021.015,67.2401962
334233.6178,3684021.015,67.2407455
334235.6178,3684021.015,67.2416382
334237.6178,3684021.015,67.2429657
334239.6178,3684021.015,67.2447662
334241.6178,3684021.015,67.2470474
334243.6178,3684021.015,67.2497864
334245.6178,3684021.015,67.2529526
334247.6178,3684021.015,67.256485
334249.6178,3684021.015,67.2603073
334251.6178,3684021.015,67.2643509
334253.6178,3684021.015,67.2685318
334255.6178,3684021.015,67.2727737
334257.6178,3684021.015,67.2770004
334259.6178,3684021.015,67.2811584
334261.6178,3684021.015,67.2851791
334263.6178,3684021.015,67.2890167
334265.6178,3684021.015,67.2926331
334267.6178,3684021.015,67.2959976
334269.6178,3684021.015,67.2990799
334271.6178,3684021.015,67.301857
334273.6178,3684021.015,67.3043137
334275.6178,3684021.015,67.3064423
334277.6178,3684021.015,67.3082199
334279.6178,3684021.015,67.3096466
334281.6178,3684021.015,67.3107224
334283.6178,3684021.015,67.3114319
334285.6178,3684021.015,67.3117752
334287.6178,3684021.015,67.3117523
334289.6178,3684021.015,67.3113556
334291.6178,3684021.015,67.3105927
334293.6178,3684021.015,67.3094711
334295.6178,3684021.015,67.3079834
334297.6178,3684021.015,67.3061371
334299.6178,3684021.015,67.3039398
334301.6178,3684021.015,67.3013992
334303.6178,3684021.015,67.2985306
334305.6178,3684021.015,67.2953339
334363.6178,3684021.015,67.1361008
334365.6178,3684021.015,67.131546
334367.6178,3684021.015,67.1273422
334369.6178,3684021.015,67.1234436
334371.6178,3684021.015,67.1197281
334373.6178,3684021.015,67.2971344
334375.6178,3684021.015,67.2968445
334193.6178,3684023.015,67.2539978
334195.6178,3684023.015,67.2359924
334197.6178,3684023.015,67.2225418
334199.6178,3684023.015,67.2109222
334201.6178,3684023.015,67.2029343
334203.6178,3684023.015,67.200676
334205.6178,3684023.015,67.2037659
334207.6178,3684023.015,67.2102203
334209.6178,3684023.015,67.217926
334211.6178,3684023.015,67.2253342
334213.6178,3684023.015,67.2316132
334215.6178,3684023.015,67.2364883
334217.6178,3684023.015,67.2399673
334219.6178,3684023.015,67.2422333
334221.6178,3684023.015,67.2434998
334223.6178,3684023.015,67.2440186
334225.6178,3684023.015,67.2440338
334227.6178,3684023.015,67.2437897
334229.6178,3684023.015,67.2434998
334231.6178,3684023.015,67.2433548
334233.6178,3684023.015,67.2435074
334235.6178,3684023.015,67.2440796
334237.6178,3684023.015,67.2451553
334239.6178,3684023.015,67.2467804
334241.6178,3684023.015,67.2489548
334243.6178,3684023.015,67.2516708
334245.6178,3684023.015,67.2548828
334247.6178,3684023.015,67.2585297
334249.6178,3684023.015,67.2625275
334251.6178,3684023.015,67.2667999
334253.6178,3684023.015,67.2712479
334255.6178,3684023.015,67.2757874
334257.6178,3684023.015,67.2803345
334259.6178,3684023.015,67.2848206
334261.6178,3684023.015,67.2891769
334263.6178,3684023.015,67.2933502
334265.6178,3684023.015,67.297287
334267.6178,3684023.015,67.3009567
334269.6178,3684023.015,67.3043365
334271.6178,3684023.015,67.3073883
334273.6178,3684023.015,67.3101044
334275.6178,3684023.015,67.3124771
334277.6178,3684023.015,67.3144836
334279.6178,3684023.015,67.3161316
334281.6178,3684023.015,67.3173981
334283.6178,3684023.015,67.3182907
334285.6178,3684023.015,67.3188095
334287.6178,3684023.015,67.3189468
334289.6178,3684023.015,67.3187027
334291.6178,3684023.015,67.3180771
334293.6178,3684023.015,67.3170776
334295.6178,3684023.015,67.3157043
334297.6178,3684023.015,67.3139725
334299.6178,3684023.015,67.3118744
334301.6178,3684023.015,67.3094254
334303.6178,3684023.015,67.306633
334305.6178,3684023.015,67.3035126
334307.6178,3684023.015,67.3000717
334309.6178,3684023.015,67.2963257
334363.6178,3684023.015,67.1444244
334365.6178,3684023.015,67.1398392
334367.6178,3684023.015,67.1356125
334369.6178,3684023.015,67.1317215
334371.6178,3684023.015,67.1280518
334373.6178,3684023.015,67.298317
334375.6178,3684023.015,67.2980423
334193.6178,3684025.015,67.2539978
334195.6178,3684025.015,67.2539978
334197.6178,3684025.015,67.2449951
334199.6178,3684025.015,67.2282715
334201.6178,3684025.015,67.2157059
334203.6178,3684025.015,67.2117996
334205.6178,3684025.015,67.2148819
334207.6178,3684025.015,67.2215424
334209.6178,3684025.015,67.2289963
334211.6178,3684025.015,67.2356873
334213.6178,3684025.015,67.2409897
334215.6178,3684025.015,67.2448273
334217.6178,3684025.015,67.2473297
334219.6178,3684025.015,67.248703
334221.6178,3684025.015,67.2491684
334223.6178,3684025.015,67.2489777
334225.6178,3684025.015,67.2483749
334227.6178,3684025.015,67.2475891
334229.6178,3684025.015,67.2468414
334231.6178,3684025.015,67.246315
334233.6178,3684025.015,67.2461472
334235.6178,3684025.015,67.2464752
334237.6178,3684025.015,67.2473602
334239.6178,3684025.015,67.2488632
334241.6178,3684025.015,67.2509918
334243.6178,3684025.015,67.2537231
334245.6178,3684025.015,67.2570267
334247.6178,3684025.015,67.2608185
334249.6178,3684025.015,67.2650299
334251.6178,3684025.015,67.2695618
334253.6178,3684025.015,67.2743149
334255.6178,3684025.015,67.2791901
334257.6178,3684025.015,67.2840958
334259.6178,3684025.015,67.2889404
334261.6178,3684025.015,67.293663
334263.6178,3684025.015,67.2981873
334265.6178,3684025.015,67.3024597
334267.6178,3684025.015,67.3064499
334269.6178,3684025.015,67.3101273
334271.6178,3684025.015,67.3134613
334273.6178,3684025.015,67.3164368
334275.6178,3684025.015,67.319046
334277.6178,3684025.015,67.3212814
334279.6178,3684025.015,67.3231277
334281.6178,3684025.015,67.324585
334283.6178,3684025.015,67.3256531
334285.6178,3684025.015,67.3263321
334287.6178,3684025.015,67.3266144
334289.6178,3684025.015,67.3264999
334291.6178,3684025.015,67.326004
334293.6178,3684025.015,67.325119
334295.6178,3684025.015,67.3238449
334297.6178,3684025.015,67.3222046
334299.6178,3684025.015,67.3201904
334301.6178,3684025.015,67.3178177
334303.6178,3684025.015,67.3151016
334305.6178,3684025.015,67.3120422
334307.6178,3684025.015,67.3086548
334309.6178,3684025.015,67.3049545
334311.6178,3684025.015,67.3009567
334363.6178,3684025.015,67.1528625
334365.6178,3684025.015,67.1482391
334367.6178,3684025.015,67.1439819
334369.6178,3684025.015,67.1401138
334371.6178,3684025.015,67.1365433
334373.6178,3684025.015,67.2995148
334375.6178,3684025.015,67.2992401
334193.6178,3684027.015,67.2813187
334195.6178,3684027.015,67.2539978
334197.6178,3684027.015,67.2551346
334199.6178,3684027.015,67.2335358
334201.6178,3684027.015,67.2201233
334203.6178,3684027.015,67.2191772
334205.6178,3684027.015,67.2254715
334207.6178,3684027.015,67.2337723
334209.6178,3684027.015,67.2412109
334211.6178,3684027.015,67.2468414
334213.6178,3684027.015,67.2507172
334215.6178,3684027.015,67.2531433
334217.6178,3684027.015,67.2544098
334219.6178,3684027.015,67.2547379
334221.6178,3684027.015,67.2543411
334223.6178,3684027.015,67.2534256
334225.6178,3684027.015,67.252243
334227.6178,3684027.015,67.2509918
334229.6178,3684027.015,67.2498703
334231.6178,3684027.015,67.249054
334233.6178,3684027.015,67.2486649
334235.6178,3684027.015,67.2488251
334237.6178,3684027.015,67.2495956
334239.6178,3684027.015,67.2510376
334241.6178,3684027.015,67.2531662
334243.6178,3684027.015,67.2559662
334245.6178,3684027.015,67.2593918
334247.6178,3684027.015,67.263382
334249.6178,3684027.015,67.2678452
334251.6178,3684027.015,67.2726822
334253.6178,3684027.015,67.277771
334255.6178,3684027.015,67.28302
334257.6178,3684027.015,67.2883148
334259.6178,3684027.015,67.2935562
334261.6178,3684027.015,67.2986603
334263.6178,3684027.015,67.3035583
334265.6178,3684027.015,67.3081894
334267.6178,3684027.015,67.3125153
334269.6178,3684027.015,67.3164978
334271.6178,3684027.015,67.3201141
334273.6178,3684027.015,67.323349
334275.6178,3684027.015,67.3261871
334277.6178,3684027.015,67.3286362
334279.6178,3684027.015,67.3306732
334281.6178,3684027.015,67.3323059
334283.6178,3684027.015,67.3335342
334285.6178,3684027.015,67.3343582
334287.6178,3684027.015,67.3347702
334289.6178,3684027.015,67.3347855
334291.6178,3684027.015,67.3343887
334293.6178,3684027.015,67.3336029
334295.6178,3684027.015,67.3324203
334297.6178,3684027.015,67.3308563
334299.6178,3684027.015,67.3289108
334301.6178,3684027.015,67.3265991
334303.6178,3684027.015,67.3239288
334305.6178,3684027.015,67.3209152
334307.6178,3684027.015,67.3175659
334309.6178,3684027.015,67.3139038
334311.6178,3684027.015,67.3099289
334363.6178,3684027.015,67.1614456
334365.6178,3684027.015,67.1567688
334367.6178,3684027.015,67.1524582
334369.6178,3684027.015,67.1485672
334371.6178,3684027.015,67.1452103
334373.6178,3684027.015,67.3007126
334375.6178,3684027.015,67.3004456
334195.6178,3684029.015,67.2539978
334197.6178,3684029.015,67.2539978
334199.6178,3684029.015,67.219223
334201.6178,3684029.015,67.2128601
334203.6178,3684029.015,67.222702
334205.6178,3684029.015,67.2363205
334207.6178,3684029.015,67.2475281
334209.6178,3684029.015,67.2547913
334211.6178,3684029.015,67.2587738
334213.6178,3684029.015,67.2606506
334215.6178,3684029.015,67.2612762
334217.6178,3684029.015,67.2610703
334219.6178,3684029.015,67.260231
334221.6178,3684029.015,67.2589188
334223.6178,3684029.015,67.257309
334225.6178,3684029.015,67.2555923
334227.6178,3684029.015,67.2539673
334229.6178,3684029.015,67.252594
334231.6178,3684029.015,67.2516022
334233.6178,3684029.015,67.251091
334235.6178,3684029.015,67.2511749
334237.6178,3684029.015,67.251915
334239.6178,3684029.015,67.2533569
334241.6178,3684029.015,67.2555389
334243.6178,3684029.015,67.2584457
334245.6178,3684029.015,67.2620392
334247.6178,3684029.015,67.2662506
334249.6178,3684029.015,67.2710037
334251.6178,3684029.015,67.2761765
334253.6178,3684029.015,67.2816544
334255.6178,3684029.015,67.2873154
334257.6178,3684029.015,67.2930374
334259.6178,3684029.015,67.2987061
334261.6178,3684029.015,67.3042297
334263.6178,3684029.015,67.3095245
334265.6178,3684029.015,67.3145294
334267.6178,3684029.015,67.3191986
334269.6178,3684029.015,67.323494
334271.6178,3684029.015,67.3273926
334273.6178,3684029.015,67.3308792
334275.6178,3684029.015,67.3339462
334277.6178,3684029.015,67.336586
334279.6178,3684029.015,67.3388062
334281.6178,3684029.015,67.3405991
334283.6178,3684029.015,67.3419724
334285.6178,3684029.015,67.3429184
334287.6178,3684029.015,67.3434525
334289.6178,3684029.015,67.3435593
334291.6178,3684029.015,67.3432617
334293.6178,3684029.015,67.3425522
334295.6178,3684029.015,67.3414383
334297.6178,3684029.015,67.3399277
334299.6178,3684029.015,67.3380356
334301.6178,3684029.015,67.335762
334303.6178,3684029.015,67.3331299
334305.6178,3684029.015,67.3301468
334307.6178,3684029.015,67.3268204
