,X,DO,POINT_X,POINT_Y,Temp
14154,26779,5.261173996,332200.6178,3684662.015,25.72370356
14155,26780,5.245306753,332215.6178,3684662.015,25.71034817
14156,26781,5.229196781,332230.6178,3684662.015,25.69679863
14157,26782,5.212836791,332245.6178,3684662.015,25.68304876
14158,26783,5.196219031,332260.6178,3684662.015,25.66909188
14159,26784,5.179335274,332275.6178,3684662.015,25.6549208
14160,26785,5.162176806,332290.6178,3684662.015,25.64052779
14161,26786,5.144734426,332305.6178,3684662.015,25.62590459
14162,26787,5.126998452,332320.6178,3684662.015,25.61104237
14163,26788,5.108958733,332335.6178,3684662.015,25.59593174
14164,26789,5.090604683,332350.6178,3684662.015,25.5805628
14165,26790,5.071925324,332365.6178,3684662.015,25.56492511
14166,26791,5.05290935,332380.6178,3684662.015,25.54900778
14167,26792,5.033545213,332395.6178,3684662.015,25.53279951
14168,26793,5.013821236,332410.6178,3684662.015,25.51628869
14169,26794,4.993725761,332425.6178,3684662.015,25.49946353
14170,26795,4.973247326,332440.6178,3684662.015,25.48231221
14171,26796,4.952374894,332455.6178,3684662.015,25.46482308
14172,26797,4.931098125,332470.6178,3684662.015,25.44698488
14173,26798,4.909407708,332485.6178,3684662.015,25.42878709
14174,26799,4.887295751,332500.6178,3684662.015,25.41022026
14175,26800,4.864756251,332515.6178,3684662.015,25.39127645
14176,26801,4.841785637,332530.6178,3684662.015,25.37194973
14177,26802,4.818383399,332545.6178,3684662.015,25.3522368
14178,26803,4.794552818,332560.6178,3684662.015,25.33213767
14179,26804,4.770301786,332575.6178,3684662.015,25.31165644
14180,26805,4.745643741,332590.6178,3684662.015,25.29080223
14181,26806,4.720598697,332605.6178,3684662.015,25.26959014
14182,26807,4.695194381,332620.6178,3684662.015,25.24804239
14183,26808,4.669467464,332635.6178,3684662.015,25.22618952
14184,26809,4.643464866,332650.6178,3684662.015,25.20407168
14185,26810,4.617245117,332665.6178,3684662.015,25.18173999
14186,26811,4.590879728,332680.6178,3684662.015,25.1592579
14187,26812,4.564454537,332695.6178,3684662.015,25.1367026
14188,26813,4.538070942,332710.6178,3684662.015,25.11416624
14189,26814,4.511846956,332725.6178,3684662.015,25.09175708
14190,26815,4.485917973,332740.6178,3684662.015,25.06960036
14191,26816,4.460437121,332755.6178,3684662.015,25.04783875
14192,26817,4.43557507,332770.6178,3684662.015,25.02663234
14193,26818,4.411519148,332785.6178,3684662.015,25.0061579
14194,26819,4.388471603,332800.6178,3684662.015,24.98660744
14195,26820,4.366646881,332815.6178,3684662.015,24.96818573
14196,26821,4.346267791,332830.6178,3684662.015,24.95110672
14197,26822,4.327560489,332845.6178,3684662.015,24.93558891
14198,26823,4.310748253,332860.6178,3684662.015,24.92184941
14199,26824,4.29604414,332875.6178,3684662.015,24.91009693
14200,26825,4.283642683,332890.6178,3684662.015,24.90052374
14201,26826,4.273710913,332905.6178,3684662.015,24.89329696
14202,26827,4.266379105,332920.6178,3684662.015,24.88854942
14203,26828,4.261731743,332935.6178,3684662.015,24.88637066
14204,26829,4.259799244,332950.6178,3684662.015,24.88679853
14205,26830,4.260551038,332965.6178,3684662.015,24.88981201
14206,26831,4.263890526,332980.6178,3684662.015,24.89532573
14207,26832,4.26965237,332995.6178,3684662.015,24.90318662
14208,26833,4.277602392,333010.6178,3684662.015,24.91317302
14209,26834,4.287440179,333025.6178,3684662.015,24.92499639
14210,26835,4.298804271,333040.6178,3684662.015,24.93830536
14211,26836,4.311279594,333055.6178,3684662.015,24.95269211
14212,26837,4.324406641,333070.6178,3684662.015,24.96770025
14213,26838,4.337691787,333085.6178,3684662.015,24.98283395
14214,26839,4.350618051,333100.6178,3684662.015,24.99756744
14215,26840,4.362655682,333115.6178,3684662.015,25.01135434
14216,26841,4.373272002,333130.6178,3684662.015,25.02363629
14217,26842,4.381940091,333145.6178,3684662.015,25.0338504
14218,26843,4.388146054,333160.6178,3684662.015,25.04143529
14219,26844,4.391394797,333175.6178,3684662.015,25.04583563
14220,26845,4.391214422,333190.6178,3684662.015,25.04650525
14221,26846,4.387159484,333205.6178,3684662.015,25.04290915
14222,26847,4.378813531,333220.6178,3684662.015,25.03452473
14223,26848,4.365791476,333235.6178,3684662.015,25.02084298
14224,26849,4.347742455,333250.6178,3684662.015,25.00137033
14225,26850,4.324353998,333265.6178,3684662.015,24.97563218
14226,26851,4.295358441,333280.6178,3684662.015,24.94317938
14227,26852,4.260542702,333295.6178,3684662.015,24.90359913
14228,26853,4.219762689,333310.6178,3684662.015,24.85653237
14229,26854,4.172963773,333325.6178,3684662.015,24.80169975
14230,26855,4.120208832,333340.6178,3684662.015,24.73893909
14231,26856,4.061715259,333355.6178,3684662.015,24.668257
14232,26857,3.997901893,333370.6178,3684662.015,24.58989758
14233,26858,3.929445699,333385.6178,3684662.015,24.50442979
14234,26859,3.857345966,333400.6178,3684662.015,24.41285292
14235,26860,3.78299033,333415.6178,3684662.015,24.3167152
14236,26861,3.70821181,333430.6178,3684662.015,24.21823315
14237,26862,3.635319595,333445.6178,3684662.015,24.12038925
14238,26863,3.567079643,333460.6178,3684662.015,24.02697327
14239,26864,3.506617368,333475.6178,3684662.015,23.94252249
14240,26865,3.457218231,333490.6178,3684662.015,23.87211381
14241,26866,3.422018217,333505.6178,3684662.015,23.82097662
14242,26867,3.403607277,333520.6178,3684662.015,23.79393454
14243,26868,3.403609581,333535.6178,3684662.015,23.79474539
14244,26869,3.422339171,333550.6178,3684662.015,23.82547164
14245,26870,3.458636471,333565.6178,3684662.015,23.88604654
14246,26871,3.509955359,333580.6178,3684662.015,23.97417405
14247,26872,3.572698757,333595.6178,3684662.015,24.08561061
14248,26873,3.642723256,333610.6178,3684662.015,24.21476036
14249,26874,3.715886806,333625.6178,3684662.015,24.35542553
14250,26875,3.788517156,333640.6178,3684662.015,24.50153059
14251,26876,3.857723216,333655.6178,3684662.015,24.64768145
14252,26877,3.921529706,333670.6178,3684662.015,24.7894976
14253,26878,3.978861498,333685.6178,3684662.015,24.92372671
14254,26879,4.029426438,333700.6178,3684662.015,25.04819454
14255,26880,4.073546537,333715.6178,3684662.015,25.16165618
14256,26881,4.111976393,333730.6178,3684662.015,25.26360586
14257,26882,4.145733416,333745.6178,3684662.015,25.35408577
14258,26883,4.175952264,333760.6178,3684662.015,25.43351655
14259,26884,4.20376773,333775.6178,3684662.015,25.50255899
14260,26885,4.230225863,333790.6178,3684662.015,25.56200811
14261,26886,4.256221233,333805.6178,3684662.015,25.61271613
14262,26966,5.457937959,331990.6178,3684677.015,25.89106122
14263,26967,5.444837393,332005.6178,3684677.015,25.87992749
14264,26968,5.431552424,332020.6178,3684677.015,25.86864344
14265,26969,5.418079269,332035.6178,3684677.015,25.85720624
14266,26970,5.404413936,332050.6178,3684677.015,25.84561287
14267,26971,5.3905522,332065.6178,3684677.015,25.8338601
14268,26972,5.376489583,332080.6178,3684677.015,25.82194447
14269,26973,5.362221329,332095.6178,3684677.015,25.80986227
14270,26974,5.347742386,332110.6178,3684677.015,25.79760951
14271,26975,5.333047371,332125.6178,3684677.015,25.7851819
14272,26976,5.318130554,332140.6178,3684677.015,25.7725748
14273,26977,5.302985823,332155.6178,3684677.015,25.75978324
14274,26978,5.287606657,332170.6178,3684677.015,25.7468018
14275,26979,5.2719861,332185.6178,3684677.015,25.73362468
14276,26980,5.256116729,332200.6178,3684677.015,25.72024558
14277,26981,5.239990626,332215.6178,3684677.015,25.70665773
14278,26982,5.223599354,332230.6178,3684677.015,25.69285379
14279,26983,5.206933923,332245.6178,3684677.015,25.67882591
14280,26984,5.189984775,332260.6178,3684677.015,25.66456558
14281,26985,5.172741761,332275.6178,3684677.015,25.65006371
14282,26986,5.155194125,332290.6178,3684677.015,25.63531055
14283,26987,5.137330498,332305.6178,3684677.015,25.62029566
14284,26988,5.119138898,332320.6178,3684677.015,25.60500794
14285,26989,5.100606744,332335.6178,3684677.015,25.5894356
14286,26990,5.081720876,332350.6178,3684677.015,25.57356618
14287,26991,5.062467599,332365.6178,3684677.015,25.55738655
14288,26992,5.042832742,332380.6178,3684677.015,25.540883
14289,26993,5.022801744,332395.6178,3684677.015,25.52404125
14290,26994,5.002359767,332410.6178,3684677.015,25.50684658
14291,26995,4.981491841,332425.6178,3684677.015,25.48928393
14292,26996,4.960183052,332440.6178,3684677.015,25.4713381
14293,26997,4.93841877,332455.6178,3684677.015,25.45299389
14294,26998,4.916184943,332470.6178,3684677.015,25.43423641
14295,26999,4.893468435,332485.6178,3684677.015,25.41505137
14296,27000,4.870257451,332500.6178,3684677.015,25.3954255
14297,27001,4.846542031,332515.6178,3684677.015,25.37534695
14298,27002,4.822314638,332530.6178,3684677.015,25.3548059
14299,27003,4.797570848,332545.6178,3684677.015,25.33379518
14300,27004,4.77231014,332560.6178,3684677.015,25.31231104
14301,27005,4.746536817,332575.6178,3684677.015,25.29035399
14302,27006,4.720261037,332590.6178,3684677.015,25.26792987
14303,27007,4.693499989,332605.6178,3684677.015,25.24505088
14304,27008,4.666279188,332620.6178,3684677.015,25.22173694
14305,27009,4.638633897,332635.6178,3684677.015,25.198017
14306,27010,4.610610666,332650.6178,3684677.015,25.17393062
14307,27011,4.582268952,332665.6178,3684677.015,25.1495295
14308,27012,4.553682798,332680.6178,3684677.015,25.12487921
14309,27013,4.524942506,332695.6178,3684677.015,25.10006084
14310,27014,4.496156248,332710.6178,3684677.015,25.07517263
14311,27015,4.467451505,332725.6178,3684677.015,25.05033149
14312,27016,4.438976228,332740.6178,3684677.015,25.02567424
14313,27017,4.410899585,332755.6178,3684677.015,25.00135844
14314,27018,4.383412106,332770.6178,3684677.015,24.97756272
14315,27019,4.356725076,332785.6178,3684677.015,24.95448637
14316,27020,4.331068956,332800.6178,3684677.015,24.932348
14317,27021,4.306690655,332815.6178,3684677.015,24.91138311
14318,27022,4.283849478,332830.6178,3684677.015,24.89184038
14319,27023,4.262811634,332845.6178,3684677.015,24.87397652
14320,27024,4.243843243,332860.6178,3684677.015,24.8580497
14321,27025,4.227201893,332875.6178,3684677.015,24.8443115
14322,27026,4.213126932,332890.6178,3684677.015,24.8329975
14323,27027,4.201828785,332905.6178,3684677.015,24.82431701
14324,27028,4.193477792,332920.6178,3684677.015,24.81844202
14325,27029,4.188193147,332935.6178,3684677.015,24.81549631
14326,27030,4.186032639,332950.6178,3684677.015,24.81554507
14327,27031,4.186983934,332965.6178,3684677.015,24.81858594
14328,27032,4.190958107,332980.6178,3684677.015,24.82454209
14329,27033,4.19778601,332995.6178,3684677.015,24.83325794
14330,27034,4.207217872,333010.6178,3684677.015,24.84449783
14331,27035,4.218926289,333025.6178,3684677.015,24.85794803
14332,27036,4.232512447,333040.6178,3684677.015,24.87322175
14333,27037,4.247515187,333055.6178,3684677.015,24.88986693
14334,27038,4.26342226,333070.6178,3684677.015,24.90737612
14335,27039,4.279682977,333085.6178,3684677.015,24.92519782
14336,27040,4.295721388,333100.6178,3684677.015,24.94274825
14337,27041,4.310949174,333115.6178,3684677.015,24.95942295
14338,27042,4.324777533,333130.6178,3684677.015,24.9746074
14339,27043,4.336627527,333145.6178,3684677.015,24.98768609
14340,27044,4.345938577,333160.6178,3684677.015,24.99804987
14341,27045,4.352175024,333175.6178,3684677.015,25.00510123
14342,27046,4.354830864,333190.6178,3684677.015,25.00825791
14343,27047,4.353433002,333205.6178,3684677.015,25.00695492
14344,27048,4.347543485,333220.6178,3684677.015,25.00064567
14345,27049,4.336761368,333235.6178,3684677.015,24.98880273
14346,27050,4.320724948,333250.6178,3684677.015,24.97091922
14347,27051,4.299115272,333265.6178,3684677.015,24.94651192
14348,27052,4.271661918,333280.6178,3684677.015,24.91512733
14349,27053,4.238152233,333295.6178,3684677.015,24.87635232
14350,27054,4.198445351,333310.6178,3684677.015,24.82983145
14351,27055,4.152492444,333325.6178,3684677.015,24.77529312
14352,27056,4.100364747,333340.6178,3684677.015,24.7125874
14353,27057,4.042290755,333355.6178,3684677.015,24.64173831
14354,27058,3.978703494,333370.6178,3684677.015,24.56301311
14355,27059,3.910297631,333385.6178,3684677.015,24.47701029
14356,27060,3.838094059,333400.6178,3684677.015,24.38476513
14357,27061,3.763506046,333415.6178,3684677.015,24.28786744
14358,27062,3.688395937,333430.6178,3684677.015,24.18857849
14359,27063,3.615104936,333445.6178,3684677.015,24.08992418
14360,27064,3.546432082,333460.6178,3684677.015,23.99572963
14361,27065,3.485535058,333475.6178,3684677.015,23.91055105
14362,27066,3.435729581,333490.6178,3684677.015,23.83945984
14363,27067,3.400180636,333505.6178,3684677.015,23.78765107
14364,27068,3.381509725,333520.6178,3684677.015,23.7598883
14365,27069,3.381381878,333535.6178,3684677.015,23.75985629
14366,27070,3.400168939,333550.6178,3684677.015,23.78955296
14367,27071,3.436790661,333565.6178,3684677.015,23.84887969
14368,27072,3.488799262,333580.6178,3684677.015,23.93555909
14369,27073,3.552703719,333595.6178,3684677.015,24.04542101
14370,27074,3.624456495,333610.6178,3684677.015,24.17298624
14371,27075,3.699982055,333625.6178,3684677.015,24.31219411
14372,27076,3.775630561,333640.6178,3684677.015,24.45710123
14373,27077,3.848482496,333655.6178,3684677.015,24.60242039
14374,27078,3.916484962,333670.6178,3684677.015,24.7438417
14375,27079,3.978443985,333685.6178,3684677.015,24.87814537
14376,27080,4.033918765,333700.6178,3684677.015,25.00315662
14377,27081,4.083065252,333715.6178,3684677.015,25.11760493
14378,27082,4.126466434,333730.6178,3684677.015,25.22094266
14379,27083,4.164973233,333745.6178,3684677.015,25.31316146
14380,27084,4.199568306,333760.6178,3684677.015,25.39462865
14381,27167,5.454881829,331990.6178,3684692.015,25.88925591
14382,27168,5.441703058,332005.6178,3684692.015,25.87806274
14383,27169,5.428332167,332020.6178,3684692.015,25.86671199
14384,27170,5.41476471,332035.6178,3684692.015,25.85520016
14385,27171,5.400995982,332050.6178,3684692.015,25.84352351
14386,27172,5.387020991,332065.6178,3684692.015,25.83167807
14387,27173,5.372834436,332080.6178,3684692.015,25.81965954
14388,27174,5.35843068,332095.6178,3684692.015,25.80746336
14389,27175,5.343803723,332110.6178,3684692.015,25.79508458
14390,27176,5.32894717,332125.6178,3684692.015,25.78251791
14391,27177,5.313854203,332140.6178,3684692.015,25.76975763
14392,27178,5.298517548,332155.6178,3684692.015,25.7567976
14393,27179,5.282929442,332170.6178,3684692.015,25.74363119
14394,27180,5.267081599,332185.6178,3684692.015,25.73025125
14395,27181,5.250965175,332200.6178,3684692.015,25.71665008
14396,27182,5.234570737,332215.6178,3684692.015,25.7028194
14397,27183,5.217888227,332230.6178,3684692.015,25.68875027
14398,27184,5.200906929,332245.6178,3684692.015,25.67443311
14399,27185,5.183615443,332260.6178,3684692.015,25.65985761
14400,27186,5.166001661,332275.6178,3684692.015,25.64501272
14401,27187,5.148052737,332290.6178,3684692.015,25.62988661
14402,27188,5.129755083,332305.6178,3684692.015,25.61446667
14403,27189,5.111094357,332320.6178,3684692.015,25.59873946
14404,27190,5.09205547,332335.6178,3684692.015,25.58269072
14405,27191,5.072622602,332350.6178,3684692.015,25.56630537
14406,27192,5.05277924,332365.6178,3684692.015,25.5495675
14407,27193,5.03250823,332380.6178,3684692.015,25.53246047
14408,27194,5.011791861,332395.6178,3684692.015,25.51496692
14409,27195,4.990611969,332410.6178,3684692.015,25.49706887
14410,27196,4.968950086,332425.6178,3684692.015,25.47874783
14411,27197,4.946787624,332440.6178,3684692.015,25.459985
14412,27198,4.924106112,332455.6178,3684692.015,25.44076143
14413,27199,4.900887489,332470.6178,3684692.015,25.42105832
14414,27200,4.877114465,332485.6178,3684692.015,25.40085732
14415,27201,4.852770954,332500.6178,3684692.015,25.38014095
14416,27202,4.827842607,332515.6178,3684692.015,25.35889309
14417,27203,4.802317429,332530.6178,3684692.015,25.33709955
14418,27204,4.776186522,332545.6178,3684692.015,25.31474876
14419,27205,4.749444947,332560.6178,3684692.015,25.29183262
14420,27206,4.722092721,332575.6178,3684692.015,25.26834743
14421,27207,4.694135969,332590.6178,3684692.015,25.24429498
14422,27208,4.665588225,332605.6178,3684692.015,25.21968383
14423,27209,4.6364719,332620.6178,3684692.015,25.1945307
14424,27210,4.606819908,332635.6178,3684692.015,25.16886208
14425,27211,4.576677442,332650.6178,3684692.015,25.14271596
14426,27212,4.54610389,332665.6178,3684692.015,25.11614367
14427,27213,4.515174841,332680.6178,3684692.015,25.0892119
14428,27214,4.483984142,332695.6178,3684692.015,25.06200476
14429,27215,4.452645924,332710.6178,3684692.015,25.03462578
14430,27216,4.421296508,332725.6178,3684692.015,25.00719986
14431,27217,4.390096042,332740.6178,3684692.015,24.97987499
14432,27218,4.359229726,332755.6178,3684692.015,24.95282356
14433,27219,4.328908419,332770.6178,3684692.015,24.92624315
14434,27220,4.299368419,332785.6178,3684692.015,24.90035646
14435,27221,4.270870151,332800.6178,3684692.015,24.87541033
14436,27222,4.243695548,332815.6178,3684692.015,24.85167336
14437,27223,4.218143865,332830.6178,3684692.015,24.82943217
14438,27224,4.194525759,332845.6178,3684692.015,24.80898586
14439,27225,4.173155516,332860.6178,3684692.015,24.7906387
14440,27226,4.154341443,332875.6178,3684692.015,24.77469101
14441,27227,4.138374576,332890.6178,3684692.015,24.76142831
14442,27228,4.125516067,332905.6178,3684692.015,24.75110911
14443,27229,4.115983768,332920.6178,3684692.015,24.74395182
14444,27230,4.109938752,332935.6178,3684692.015,24.74012143
14445,27231,4.107472628,332950.6178,3684692.015,24.73971681
14446,27232,4.108596588,332965.6178,3684692.015,24.74275957
14447,27233,4.113233124,332980.6178,3684692.015,24.74918527
14448,27234,4.12121117,332995.6178,3684692.015,24.75883786
14449,27235,4.132265252,333010.6178,3684692.015,24.77146793
14450,27236,4.146038848,333025.6178,3684692.015,24.78673486
14451,27237,4.162091824,333040.6178,3684692.015,24.80421294
14452,27238,4.179911444,333055.6178,3684692.015,24.82340097
14453,27239,4.19892613,333070.6178,3684692.015,24.8437345
14454,27240,4.218520961,333085.6178,3684692.015,24.86459983
14455,27241,4.238053795,333100.6178,3684692.015,24.88534871
14456,27242,4.25687097,333115.6178,3684692.015,24.90531257
14457,27243,4.274321657,333130.6178,3684692.015,24.92381565
14458,27244,4.289770219,333145.6178,3684692.015,24.94018607
14459,27245,4.302606172,333160.6178,3684692.015,24.95376466
14460,27246,4.312251669,333175.6178,3684692.015,24.9639113
14461,27247,4.318166651,333190.6178,3684692.015,24.97000904
14462,27248,4.319852083,333205.6178,3684692.015,24.97146627
14463,27249,4.316851858,333220.6178,3684692.015,24.9677177
14464,27250,4.308754083,333235.6178,3684692.015,24.95822477
14465,27251,4.295192641,333250.6178,3684692.015,24.94247664
14466,27252,4.275849957,333265.6178,3684692.015,24.91999286
14467,27253,4.250462095,333280.6178,3684692.015,24.89032903
14468,27254,4.218827365,333295.6178,3684692.015,24.85308735
14469,27255,4.180819795,333310.6178,3684692.015,24.80793367
14470,27256,4.136408918,333325.6178,3684692.015,24.75462374
14471,27257,4.085687334,333340.6178,3684692.015,24.69304092
14472,27258,4.028907339,333355.6178,3684692.015,24.62324822
14473,27259,3.966527367,333370.6178,3684692.015,24.54555675
14474,27260,3.899267774,333385.6178,3684692.015,24.46061189
14475,27261,3.828173327,333400.6178,3684692.015,24.36949546
14476,27262,3.754676267,333415.6178,3684692.015,24.27383774
14477,27263,3.680648821,333430.6178,3684692.015,24.17592604
14478,27264,3.60842803,333445.6178,3684692.015,24.07878676
14479,27265,3.540789949,333460.6178,3684692.015,23.9862073
14480,27266,3.480847733,333475.6178,3684692.015,23.9026565
14481,27267,3.431852962,333490.6178,3684692.015,23.83306328
14482,27268,3.396896118,333505.6178,3684692.015,23.78243134
14483,27269,3.378531476,333520.6178,3684692.015,23.75530649
14484,27270,3.378387953,333535.6178,3684692.015,23.75516822
14485,27271,3.39685595,333550.6178,3684692.015,23.78386931
14486,27272,3.432942631,333565.6178,3684692.015,23.84126867
14487,27273,3.484353504,333580.6178,3684692.015,23.92517092
14488,27274,3.547794734,333595.6178,3684692.015,24.03160407
14489,27275,3.619424692,333610.6178,3684692.015,24.15536694
14490,27276,3.695344997,333625.6178,3684692.015,24.29070547
14491,27277,3.772025169,333640.6178,3684692.015,24.43196149
14492,27278,3.846592728,333655.6178,3684692.015,24.57407572
14493,27279,3.916969694,333670.6178,3684692.015,24.71289224
14494,27280,3.981875939,333685.6178,3684692.015,24.84527154
14495,27281,4.040740042,333700.6178,3684692.015,24.96905682
14496,27282,4.093560643,333715.6178,3684692.015,25.08294954
14497,27283,4.140752907,333730.6178,3684692.015,25.1863444
14498,27368,5.451834442,331990.6178,3684707.015,25.8874283
14499,27369,5.438573451,332005.6178,3684707.015,25.87617087
14500,27370,5.425112411,332020.6178,3684707.015,25.86474836
14501,27371,5.411446209,332035.6178,3684707.015,25.85315659
14502,27372,5.397569419,332050.6178,3684707.015,25.84139113
14503,27373,5.383476277,332065.6178,3684707.015,25.82944722
14504,27374,5.369160655,332080.6178,3684707.015,25.81731977
14505,27375,5.354616028,332095.6178,3684707.015,25.80500331
14506,27376,5.339835441,332110.6178,3684707.015,25.79249197
14507,27377,5.32481148,332125.6178,3684707.015,25.77977942
14508,27378,5.309536235,332140.6178,3684707.015,25.76685888
14509,27379,5.294001261,332155.6178,3684707.015,25.75372304
14510,27380,5.278197543,332170.6178,3684707.015,25.74036403
14511,27381,5.262115454,332185.6178,3684707.015,25.72677336
14512,27382,5.245744719,332200.6178,3684707.015,25.71294194
14513,27383,5.229074372,332215.6178,3684707.015,25.69885994
14514,27384,5.212092721,332230.6178,3684707.015,25.68451683
14515,27385,5.194787302,332245.6178,3684707.015,25.66990128
14516,27386,5.17714485,332260.6178,3684707.015,25.65500114
14517,27387,5.159151266,332275.6178,3684707.015,25.63980341
14518,27388,5.140791581,332290.6178,3684707.015,25.62429417
14519,27389,5.122049944,332305.6178,3684707.015,25.60845858
14520,27390,5.1029096,332320.6178,3684707.015,25.59228081
14521,27391,5.083352892,332335.6178,3684707.015,25.5757441
14522,27392,5.063361265,332350.6178,3684707.015,25.55883067
14523,27393,5.0429153,332365.6178,3684707.015,25.5415218
14524,27394,5.021994756,332380.6178,3684707.015,25.52379779
14525,27395,5.000578644,332395.6178,3684707.015,25.5056381
14526,27396,4.978645328,332410.6178,3684707.015,25.48702136
14527,27397,4.956172666,332425.6178,3684707.015,25.46792551
14528,27398,4.933138195,332440.6178,3684707.015,25.44832796
14529,27399,4.90951936,332455.6178,3684707.015,25.42820579
14530,27400,4.885293815,332470.6178,3684707.015,25.40753604
14531,27401,4.86043979,332485.6178,3684707.015,25.38629599
14532,27402,4.834936537,332500.6178,3684707.015,25.36446364
14533,27403,4.808764885,332515.6178,3684707.015,25.34201817
14534,27404,4.781907888,332530.6178,3684707.015,25.31894055
14535,27405,4.754351615,332545.6178,3684707.015,25.29521432
14536,27406,4.726086071,332560.6178,3684707.015,25.27082642
14537,27407,4.697106278,332575.6178,3684707.015,25.24576824
14538,27408,4.667413528,332590.6178,3684707.015,25.2200368
14539,27409,4.637016821,332605.6178,3684707.015,25.19363615
14540,27410,4.605934501,332620.6178,3684707.015,25.16657893
14541,27411,4.574196092,332635.6178,3684707.015,25.13888814
14542,27412,4.54184433,332650.6178,3684707.015,25.11059914
14543,27413,4.508937383,332665.6178,3684707.015,25.08176179
14544,27414,4.475551218,332680.6178,3684707.015,25.0524428
14545,27415,4.44178208,332695.6178,3684707.015,25.02272814
14546,27416,4.407748995,332710.6178,3684707.015,24.99272558
14547,27417,4.373596198,332725.6178,3684707.015,24.9625671
14548,27418,4.339495344,332740.6178,3684707.015,24.93241117
14549,27419,4.305647318,332755.6178,3684707.015,24.90244461
14550,27420,4.272283414,332770.6178,3684707.015,24.87288398
14551,27421,4.239665638,332785.6178,3684707.015,24.84397601
14552,27422,4.208085814,332800.6178,3684707.015,24.81599704
14553,27423,4.177863198,332815.6178,3684707.015,24.78925093
14554,27424,4.14934028,332830.6178,3684707.015,24.76406527
14555,27425,4.122876515,332845.6178,3684707.015,24.74078565
14556,27426,4.098839799,332860.6178,3684707.015,24.71976759
14557,27427,4.077595637,332875.6178,3684707.015,24.70136634
14558,27428,4.059494133,332890.6178,3684707.015,24.68592438
14559,27429,4.04485518,332905.6178,3684707.015,24.67375715
14560,27430,4.03395244,332920.6178,3684707.015,24.66513748
14561,27431,4.026996996,332935.6178,3684707.015,24.66027947
14562,27432,4.024121731,332950.6178,3684707.015,24.659323
14563,27433,4.025367622,332965.6178,3684707.015,24.66231981
14564,27434,4.030673152,332980.6178,3684707.015,24.66922249
14565,27435,4.039867866,332995.6178,3684707.015,24.67987729
14566,27436,4.052670832,333010.6178,3684707.015,24.69402153
14567,27437,4.068694356,333025.6178,3684707.015,24.71128608
14568,27438,4.08745279,333040.6178,3684707.015,24.73120264
14569,27439,4.108375848,333055.6178,3684707.015,24.75321549
14570,27440,4.130825373,333070.6178,3684707.015,24.77669657
14571,27441,4.154114269,333085.6178,3684707.015,24.80096278
14572,27442,4.177526187,333100.6178,3684707.015,24.8252941
14573,27443,4.200334594,333115.6178,3684707.015,24.84895115
14574,27444,4.221820103,333130.6178,3684707.015,24.87119122
14575,27445,4.241285205,333145.6178,3684707.015,24.89128179
14576,27446,4.258065969,333160.6178,3684707.015,24.90851114
14577,27447,4.271540569,333175.6178,3684707.015,24.92219591
14578,27448,4.2811349,333190.6178,3684707.015,24.93168579
14579,27449,4.286325775,333205.6178,3684707.015,24.93636591
14580,27450,4.286642396,333220.6178,3684707.015,24.93565763
14581,27451,4.281666994,333235.6178,3684707.015,24.9290186
14582,27452,4.271035581,333250.6178,3684707.015,24.91594326
14583,27453,4.254439896,333265.6178,3684707.015,24.8959651
14584,27454,4.231631682,333280.6178,3684707.015,24.86866194
14585,27455,4.202430535,333295.6178,3684707.015,24.83366611
14586,27456,4.166736639,333310.6178,3684707.015,24.79068136
14587,27457,4.124549764,333325.6178,3684707.015,24.73950865
14588,27458,4.075995862,333340.6178,3684707.015,24.68008333
14589,27459,4.021362339,333355.6178,3684707.015,24.61252581
14590,27460,3.961142464,333370.6178,3684707.015,24.53720768
14591,27461,3.896088113,333385.6178,3684707.015,24.45483362
14592,27462,3.827267857,333400.6178,3684707.015,24.3665368
14593,27463,3.756124046,333415.6178,3684707.015,24.27398102
14594,27464,3.684517926,333430.6178,3684707.015,24.17945583
14595,27465,3.614746438,333445.6178,3684707.015,24.08594251
14596,27466,3.54950965,333460.6178,3684707.015,23.99711952
14597,27467,3.49180636,333475.6178,3684707.015,23.91727086
14598,27468,3.444741089,333490.6178,3684707.015,23.85106359
14599,27469,3.411241721,333505.6178,3684707.015,23.80317958
14600,27470,3.393713699,333520.6178,3684707.015,23.77782223
14601,27471,3.393687991,333535.6178,3684707.015,23.77816702
14602,27472,3.411543061,333550.6178,3684707.015,23.80586727
14603,27473,3.446380593,333565.6178,3684707.015,23.86074053
14604,27474,3.496102989,333580.6178,3684707.015,23.94072997
14605,27475,3.557685538,333595.6178,3684707.015,24.0421626
14606,27476,3.627580253,333610.6178,3684707.015,24.16024202
14607,27477,3.702156232,333625.6178,3684707.015,24.28965307
14608,27478,3.778084564,333640.6178,3684707.015,24.42514341
14609,27479,3.852607447,333655.6178,3684707.015,24.56197964
14610,27480,3.923672733,333670.6178,3684707.015,24.69623045
14611,27481,3.989949464,333685.6178,3684707.015,24.82488073
14612,27569,5.448804848,331990.6178,3684722.015,25.8855871
14613,27570,5.435458352,332005.6178,3684722.015,25.87426131
14614,27571,5.421903722,332020.6178,3684722.015,25.86276274
14615,27572,5.408135174,332035.6178,3684722.015,25.85108658
14616,27573,5.39414656,332050.6178,3684722.015,25.83922766
14617,27574,5.379931345,332065.6178,3684722.015,25.82718046
14618,27575,5.365482569,332080.6178,3684722.015,25.81493908
14619,27576,5.350792817,332095.6178,3684722.015,25.80249716
