"","Date","Discharge_cfs","Discharge_cms","year","month","day","DeltaCMS","meanCMS","DeltaVol"
"14942",2009-10-11,2830,80.13667701,2009,"Oct",11,-5.94653787,80.13667701,-51942.8993687917
"14943",2009-10-17,12200,345.4655334,2009,"Oct",17,-93.4455951,345.4655334,-308682.613036214
"14944",2009-10-18,9410,266.46153027,2009,"Oct",18,-79.00400313,266.46153027,-251910.339903432
"14945",2009-10-19,7780,220.30506966,2009,"Oct",19,-46.15646061,220.30506966,-218742.309363507
"14946",2009-10-20,6350,179.81197845,2009,"Oct",20,-40.49309121,179.81197845,-188956.112266065
"14947",2009-10-21,4600,130.2574962,2009,"Oct",21,-49.55448225,130.2574962,-93119.5874761992
"14948",2009-10-22,1800,50.9703246,2009,"Oct",22,-79.2871716,50.9703246,-57132.5282105917
"14949",2009-10-23,1300,36.8119011,2009,"Oct",23,-14.1584235,36.8119011,-46015.1362836439
"14950",2009-10-25,1470,41.62576509,2009,"Oct",25,-18.12278208,41.62576509,-49734.0051827423
"14951",2009-10-26,1130,31.99803711,2009,"Oct",26,-9.62772798,31.99803711,-42798.2146271046
"14952",2009-10-27,960,27.18417312,2009,"Oct",27,-4.81386399,27.18417312,-40027.171904228
"14953",2009-10-28,833,23.587933551,2009,"Oct",28,-3.596239569,23.587933551,-37898.0046104035
"14954",2009-11-02,3720,105.33867084,2009,"Nov",2,-14.1584235,105.33867084,-34640.8445142372
"14955",2009-11-03,2900,82.1188563,2009,"Nov",3,-23.21981454,82.1188563,-48969.0072291998
"14956",2009-11-04,2720,77.02182384,2009,"Nov",4,-5.09703246000001,77.02182384,-56200.8403153223
"14957",2009-11-05,2690,76.17231843,2009,"Nov",5,-0.849505409999992,76.17231843,-57226.8469850748
"14958",2009-11-06,2300,65.1287481,2009,"Nov",6,-11.04357033,65.1287481,-63449.8721529622
"14959",2009-11-07,1430,40.49309121,2009,"Nov",7,-24.63565689,40.49309121,-48829.924320532
"14960",2009-11-08,977,27.665559519,2009,"Nov",8,-12.827531691,27.665559519,-40296.6976905282
"14961",2009-11-09,756,21.407536332,2009,"Nov",9,-6.258023187,21.407536332,-36354.2118627588
"14962",2009-11-12,872,24.692290584,2009,"Nov",12,-12.402778986,24.692290584,-38588.8869709124
"14963",2009-11-13,637,18.037831539,2009,"Nov",13,-6.654459045,18.037831539,-33258.1633938562
"14964",2009-11-14,549,15.545949003,2009,"Nov",14,-2.491882536,15.545949003,-30232.1350107071
"14965",2009-11-15,492,13.931888724,2009,"Nov",15,-1.614060279,13.931888724,-27881.2852237299
"14966",2009-11-16,437,12.374462139,2009,"Nov",16,-1.557426585,12.374462139,-25305.6945497567
"14967",2009-11-19,409,11.581590423,2009,"Nov",19,-2.095446678,11.581590423,-23876.8912686844
"14968",2009-11-20,369,10.448916543,2009,"Nov",20,-1.13267388,10.448916543,-21700.4825089021
"14969",2009-11-21,347,9.825945909,2009,"Nov",21,-0.622970634,9.825945909,-20438.6717722955
"14970",2009-11-22,332,9.401193204,2009,"Nov",22,-0.424752705,9.401193204,-19553.5798287235
"14971",2009-11-25,423,11.978026281,2009,"Nov",25,-2.293664607,11.978026281,-24601.189959159
"14972",2009-11-26,391,11.071887177,2009,"Nov",26,-0.906139104000001,11.071887177,-22916.8576251316
"14973",2009-11-27,358,10.137431226,2009,"Nov",27,-0.934455950999999,10.137431226,-21075.1066705346
"14974",2009-11-28,336,9.514460592,2009,"Nov",28,-0.622970634000001,9.514460592,-19791.5049006357
"14975",2009-11-29,317,8.976440499,2009,"Nov",29,-0.538020093,8.976440499,-18649.4478277072
"14976",2009-12-04,974,27.580608978,2009,"Dec",4,-4.134259662,27.580608978,-40249.1773433798
"14977",2009-12-05,770,21.80397219,2009,"Dec",5,-5.776636788,21.80397219,-36656.7977628655
"14978",2009-12-06,637,18.037831539,2009,"Dec",6,-3.766140651,18.037831539,-33258.1633938562
"14979",2009-12-07,546,15.460998462,2009,"Dec",7,-2.576833077,15.460998462,-30116.3294730281
"14980",2009-12-12,6100,172.7327667,2009,"Dec",12,-31.1485317,172.7327667,-182077.784826448
"14981",2009-12-13,6010,170.18425047,2009,"Dec",13,-2.54851622999999,170.18425047,-179193.884259192
"14982",2009-12-14,6000,169.901082,2009,"Dec",14,-0.283168469999993,169.901082,-178857.791680187
"14983",2009-12-15,5300,150.0792891,2009,"Dec",15,-19.8217929,150.0792891,-145174.822357475
"14984",2009-12-16,3920,111.00204024,2009,"Dec",16,-39.07724886,111.00204024,-42630.8688918429
"14985",2009-12-17,1750,49.55448225,2009,"Dec",17,-61.44755799,49.55448225,-56072.909879843
"14986",2009-12-20,2220,62.86340034,2009,"Dec",20,-20.95446678,62.86340034,-63239.8841962382
"14987",2009-12-21,1780,50.40398766,2009,"Dec",21,-12.45941268,50.40398766,-56713.5726601706
"14988",2009-12-22,1720,48.70497684,2009,"Dec",22,-1.69901082,48.70497684,-55419.3226999939
"14989",2009-12-23,1490,42.19210203,2009,"Dec",23,-6.51287481,42.19210203,-50189.9777946445
"14990",2009-12-24,1300,36.8119011,2009,"Dec",24,-5.38020093,36.8119011,-46015.1362836439
"14991",2009-12-27,2940,83.25153018,2009,"Dec",27,-26.61783618,83.25153018,-47233.2810206019
"14992",2009-12-28,2200,62.2970634,2009,"Dec",28,-20.95446678,62.2970634,-63124.008936826
"14993",2009-12-29,2190,62.01389493,2009,"Dec",29,-0.28316847,62.01389493,-63057.1218351029
"14994",2009-12-31,1950,55.21785165,2009,"Dec",31,-7.36238022,55.21785165,-60004.7814340789
"14995",2010-01-01,1750,49.55448225,2010,"Jan",1,-5.6633694,49.55448225,-56072.909879843
"14996",2010-01-02,1570,44.45744979,2010,"Jan",2,-5.09703246,44.45744979,-52026.4643111291
"14997",2010-01-03,1360,38.51091192,2010,"Jan",3,-5.94653787,38.51091192,-47285.1858124664
"14998",2010-01-04,1220,34.54655334,2010,"Jan",4,-3.96435858,34.54655334,-44427.5886352039
"14999",2010-01-05,1080,30.58219476,2010,"Jan",5,-3.96435858,30.58219476,-41952.3845930766
"15000",2010-01-06,916,25.938231852,2010,"Jan",6,-4.643962908,25.938231852,-39321.6665649862
"15001",2010-01-07,797,22.568527059,2010,"Jan",7,-3.369704793,22.568527059,-37211.0307180439
"15002",2010-01-08,737,20.869516239,2010,"Jan",8,-1.69901082,20.869516239,-35925.2391509168
"15003",2010-01-09,668,18.915653796,2010,"Jan",9,-1.953862443,18.915653796,-34165.0813048002
"15004",2010-01-10,600,16.9901082,2010,"Jan",10,-1.925545596,16.9901082,-32070.8072189566
"15005",2010-01-11,545,15.432681615,2010,"Jan",11,-1.557426585,15.432681615,-30077.5344245392
"15006",2010-01-12,506,14.328324582,2010,"Jan",12,-1.104357033,14.328324582,-28488.3632192041
"15007",2010-01-13,488,13.818621336,2010,"Jan",13,-0.509703245999999,13.818621336,-27704.2462671015
"15008",2010-01-14,471,13.337234937,2010,"Jan",14,-0.481386399,13.337234937,-26933.9306957525
"15009",2010-01-23,5280,149.51295216,2010,"Jan",23,-3.68119010999999,149.51295216,-143894.595862101
"15010",2010-01-24,4750,134.50502325,2010,"Jan",24,-15.00792891,134.50502325,-105224.685643189
"15011",2010-01-25,4680,132.52284396,2010,"Jan",25,-1.98217929,132.52284396,-99615.2206715436
"15012",2010-01-28,5150,145.83176205,2010,"Jan",28,-7.07921174999998,145.83176205,-135199.63285133
"15013",2010-01-29,4870,137.90304489,2010,"Jan",29,-7.92871716000002,137.90304489,-114633.729706846
"15014",2010-01-31,4980,141.01789806,2010,"Jan",31,-8.77822257,141.01789806,-122973.290255997
"15015",2010-02-01,4100,116.0990727,2010,"Feb",1,-24.91882536,116.0990727,-53553.645376051
"15016",2010-02-02,2840,80.41984548,2010,"Feb",2,-35.67922722,80.41984548,-51526.4961055078
"15017",2010-02-03,2560,72.49112832,2010,"Feb",3,-7.92871715999999,72.49112832,-60794.2255543733
"15018",2010-02-07,6330,179.24564151,2010,"Feb",7,-0.849505410000006,179.24564151,-188457.31198984
"15019",2010-02-08,5190,146.96443593,2010,"Feb",8,-32.28120558,146.96443593,-137941.092893403
"15020",2010-02-09,4630,131.10700161,2010,"Feb",9,-15.85743432,131.10700161,-95564.7059982024
"15021",2010-02-10,4570,129.40799079,2010,"Feb",10,-1.69901082000001,129.40799079,-90664.8421962511
"15022",2010-02-11,4060,114.96639882,2010,"Feb",11,-14.44159197,114.96639882,-50869.5946621096
"15023",2010-02-12,2650,75.03964455,2010,"Feb",12,-39.92675427,75.03964455,-58484.2652773733
"15024",2010-02-13,1590,45.02378673,2010,"Feb",13,-30.01585782,45.02378673,-52485.8167139471
"15025",2010-02-14,1240,35.11289028,2010,"Feb",14,-9.91089645,35.11289028,-44811.5764382678
"15026",2010-02-16,1590,45.02378673,2010,"Feb",16,-0.849505409999999,45.02378673,-52485.8167139471
"15027",2010-02-17,1250,35.39605875,2010,"Feb",17,-9.62772798,35.39605875,-45006.8848503526
"15028",2010-02-18,1130,31.99803711,2010,"Feb",18,-3.39802164,31.99803711,-42798.2146271046
"15029",2010-02-19,997,28.231896459,2010,"Feb",19,-3.766140651,28.231896459,-40613.5784972077
"15030",2010-02-20,876,24.805557972,2010,"Feb",20,-3.426338487,24.805557972,-38657.2330074981
"15031",2010-02-21,791,22.398625977,2010,"Feb",21,-2.406931995,22.398625977,-37091.0016879317
"15032",2010-02-22,744,21.067734168,2010,"Feb",22,-1.330891809,21.067734168,-36085.832065319
"15033",2010-02-24,683,19.340406501,2010,"Feb",24,-1.812278208,19.340406501,-34576.8517087416
"15034",2010-02-25,586,16.593672342,2010,"Feb",25,-2.746734159,16.593672342,-31590.0633320921
"15035",2010-02-26,549,15.545949003,2010,"Feb",26,-1.047723339,15.545949003,-30232.1350107071
"15036",2010-02-28,536,15.177829992,2010,"Feb",28,-0.736238022,15.177829992,-29724.0155551793
"15037",2010-03-01,492,13.931888724,2010,"Mar",1,-1.245941268,13.931888724,-27881.2852237299
"15038",2010-03-02,479,13.563769713,2010,"Mar",2,-0.368119011000001,13.563769713,-27300.0503919074
"15039",2010-03-04,489,13.846938183,2010,"Mar",4,-1.160990727,13.846938183,-27748.6559553798
"15040",2010-03-05,453,12.827531691,2010,"Mar",5,-1.019406492,12.827531691,-26086.5182545218
"15041",2010-03-06,429,12.147927363,2010,"Mar",6,-0.679604328,12.147927363,-24905.549766055
"15042",2010-03-07,405,11.468323035,2010,"Mar",7,-0.679604328,11.468323035,-23666.3333530765
"15043",2010-03-08,387,10.958619789,2010,"Mar",8,-0.509703245999999,10.958619789,-22699.1768341484
"15044",2010-03-09,378,10.703768166,2010,"Mar",9,-0.254851623,10.703768166,-22203.711163835
"15045",2010-03-13,5500,155.7426585,2010,"Mar",13,-15.57426585,155.7426585,-157046.814034372
"15046",2010-03-14,3740,105.90500778,2010,"Mar",14,-49.83765072,105.90500778,-35214.2517675303
"15047",2010-03-15,2440,69.09310668,2010,"Mar",15,-36.8119011,69.09310668,-62716.5916900338
"15048",2010-03-16,1870,52.95250389,2010,"Mar",16,-16.14060279,52.95250389,-58538.3164602489
"15049",2010-03-17,1220,34.54655334,2010,"Mar",17,-18.40595055,34.54655334,-44427.5886352039
"15050",2010-03-18,896,25.371894912,2010,"Mar",18,-9.174658428,25.371894912,-38993.3341026021
"15051",2010-03-19,746,21.124367862,2010,"Mar",19,-4.24752705,21.124367862,-36131.161558782
"15052",2010-03-20,646,18.292683162,2010,"Mar",20,-2.8316847,18.292683162,-33529.4465029325
"15053",2010-03-23,1420,40.20992274,2010,"Mar",23,-7.07921175000001,40.20992274,-48605.9680908252
"15054",2010-03-24,1260,35.67922722,2010,"Mar",24,-4.53069551999999,35.67922722,-45204.4034413405
"15055",2010-03-25,1180,33.41387946,2010,"Mar",25,-2.26534776,33.41387946,-43684.6146611063
"15056",2010-03-27,1390,39.36041733,2010,"Mar",27,-2.8316847,39.36041733,-47940.2202651426
"15057",2010-03-28,1320,37.37823804,2010,"Mar",28,-1.98217929,37.37823804,-46431.8764065732
"15058",2010-03-29,1210,34.26338487,2010,"Mar",29,-3.11485317,34.26338487,-44238.8028581566
"15059",2010-03-30,990,28.03367853,2010,"Mar",30,-6.22970634,28.03367853,-40502.6109038032
"15060",2010-03-31,817,23.134863999,2010,"Mar",31,-4.898814531,23.134863999,-37599.325498968
"15061",2010-04-01,689,19.510307583,2010,"Apr",1,-3.624556416,19.510307583,-34736.822302499
"15062",2010-04-02,597,16.905157659,2010,"Apr",2,-2.605149924,16.905157659,-31969.2804701689
"15063",2010-04-03,596,16.876840812,2010,"Apr",3,-0.0283168469999993,16.876840812,-31935.2586246964
"15064",2010-04-05,884,25.032092748,2010,"Apr",5,-2.237030913,25.032092748,-38792.7464681111
"15065",2010-04-06,866,24.522389502,2010,"Apr",6,-0.509703246000001,24.522389502,-38485.5817878819
"15066",2010-04-07,776,21.973873272,2010,"Apr",7,-2.54851623,21.973873272,-36783.1819834812
"15067",2010-04-08,669,18.943970643,2010,"Apr",8,-3.029902629,18.943970643,-34193.0682545027
"15068",2010-04-10,593,16.791890271,2010,"Apr",10,-3.624556416,16.791890271,-31832.6522305737
"15069",2010-04-11,540,15.29109738,2010,"Apr",11,-1.500792891,15.29109738,-29882.1063838807
"15070",2010-04-12,491,13.903571877,2010,"Apr",12,-1.387525503,13.903571877,-27837.1753813496
"15071",2010-04-13,425,12.034659975,2010,"Apr",13,-1.868911902,12.034659975,-24703.0476623299
"15072",2010-04-14,378,10.703768166,2010,"Apr",14,-1.330891809,10.703768166,-22203.711163835
"15073",2010-04-15,339,9.599411133,2010,"Apr",15,-1.104357033,9.599411133,-19969.0493047961
"15074",2010-04-16,310,8.77822257,2010,"Apr",16,-0.821188563,8.77822257,-18221.2729522324
"15075",2010-04-17,293,8.296836171,2010,"Apr",17,-0.481386399000002,8.296836171,-17165.6839709976
"15076",2010-04-18,273,7.730499231,2010,"Apr",18,-0.566336939999999,7.730499231,-15897.1240613077
"15077",2010-04-19,258,7.305746526,2010,"Apr",19,-0.424752705,7.305746526,-14928.4280922726
"15078",2010-04-20,244,6.909310668,2010,"Apr",20,-0.396435858,6.909310668,-14012.2177678608
"15079",2010-04-21,238,6.739409586,2010,"Apr",21,-0.169901082,6.739409586,-13616.2552272187
"15080",2010-04-22,229,6.484557963,2010,"Apr",22,-0.254851623,6.484557963,-13018.8574600077
"15081",2010-04-26,2170,61.44755799,2010,"Apr",26,-54.65151471,61.44755799,-62906.0254805944
"15082",2010-04-27,1400,39.6435858,2010,"Apr",27,-21.80397219,39.6435858,-48161.0431070423
"15083",2010-04-29,1240,35.11289028,2010,"Apr",29,-5.66336939999999,35.11289028,-44811.5764382678
"15084",2010-04-30,717,20.303179299,2010,"Apr",30,-14.809710981,20.303179299,-35449.1391684951
"15085",2010-05-01,487,13.790304489,2010,"May",1,-6.51287481,13.790304489,-27659.7365255024
"15086",2010-05-02,447,12.657630609,2010,"May",2,-1.13267388,12.657630609,-25796.7517691436
"15087",2010-05-05,1930,54.65151471,2010,"May",5,-10.47723339,54.65151471,-59654.0770657743
"15088",2010-05-08,1610,45.59012367,2010,"May",8,-14.44159197,45.59012367,-52944.0941288354
"15089",2010-05-09,784,22.200408048,2010,"May",9,-23.389715622,22.200408048,-36948.763460887
"15090",2010-05-10,463,13.110700161,2010,"May",10,-9.089707887,13.110700161,-26561.3515414256
"15091",2010-05-11,363,10.279015461,2010,"May",11,-2.8316847,10.279015461,-21360.758216617
"15092",2010-05-12,311,8.806539417,2010,"May",12,-1.472476044,8.806539417,-18282.677914406
"15093",2010-05-13,273,7.730499231,2010,"May",13,-1.076040186,7.730499231,-15897.1240613077
"15094",2010-05-14,248,7.022578056,2010,"May",14,-0.707921175,7.022578056,-14275.1187987902
"15095",2010-05-15,232,6.569508504,2010,"May",15,-0.453069552,6.569508504,-13218.4361086265
"15096",2010-05-18,532,15.064562604,2010,"May",18,-7.673865537,15.064562604,-29564.3648687046
"15097",2010-05-19,419,11.864758893,2010,"May",19,-3.199803711,11.864758893,-24396.2624150392
"15098",2010-05-23,2070,58.61587329,2010,"May",23,-7.07921175,58.61587329,-61838.1872727507
"15099",2010-05-24,1790,50.68715613,2010,"May",24,-7.92871716,50.68715613,-56923.9143697527
"15100",2010-05-27,1510,42.75843897,2010,"May",27,-20.38812984,42.75843897,-50647.7936621385
"15101",2010-05-28,837,23.701200939,2010,"May",28,-19.057238031,23.701200939,-37971.1605948919
"15102",2010-05-29,597,16.905157659,2010,"May",29,-6.79604328,16.905157659,-31969.2804701689
"15103",2010-05-31,664,18.802386408,2010,"May",31,-39.530318412,18.802386408,-34052.3568078339
"15104",2010-06-02,531,15.036245757,2010,"Jun",2,-18.094465233,15.036245757,-29524.2079559679
"15105",2010-06-03,418,11.836442046,2010,"Jun",3,-3.199803711,11.836442046,-24344.7782375836
"15106",2010-06-04,372,10.533867084,2010,"Jun",4,-1.302574962,10.533867084,-21869.0790860231
"15107",2010-06-05,364,10.307332308,2010,"Jun",5,-0.226534775999999,10.307332308,-21417.6117413951
"15108",2010-06-06,329,9.316242663,2010,"Jun",6,-0.991089644999999,9.316242663,-19374.2464409187
"15109",2010-06-07,257,7.277429679,2010,"Jun",7,-2.038812984,7.277429679,-14863.3582903034
"15110",2010-06-08,219,6.201389493,2010,"Jun",8,-1.076040186,6.201389493,-12350.5397176282
"15111",2010-06-09,196,5.550102012,2010,"Jun",9,-0.651287481,5.550102012,-10797.4099258772
"15112",2010-06-10,188,5.323567236,2010,"Jun",10,-0.226534776,5.323567236,-10252.6462054744
"15113",2010-06-11,174,4.927131378,2010,"Jun",11,-0.396435858,4.927131378,-9294.58781926736
"15114",2010-06-14,254,7.192479138,2010,"Jun",14,-0.368119011,7.192479138,-14667.796036284
"15115",2010-06-17,283,8.013667701,2010,"Jun",17,-15.885751167,8.013667701,-16534.8497848206
"15116",2010-06-18,178,5.040398766,2010,"Jun",18,-2.973268935,5.040398766,-9568.88452020518
"15117",2010-06-21,277,7.843766619,2010,"Jun",21,-17.981197845,7.843766619,-16153.017937068
"15118",2010-06-22,176,4.983765072,2010,"Jun",22,-2.860001547,4.983765072,-9431.78960056665
"15119",2010-06-23,143,4.049309121,2010,"Jun",23,-0.934455950999999,4.049309121,-7156.54737894857
"15120",2010-06-24,140,3.96435858,2010,"Jun",24,-0.0849505410000004,3.96435858,-6948.72386846251
"15121",2010-06-26,144,4.077625968,2010,"Jun",26,-0.453069552000001,4.077625968,-7225.79290806176
"15122",2010-06-30,177,5.012081919,2010,"Jun",30,-0.396435858,5.012081919,-9500.35061288527
"15123",2010-07-03,217,6.144755799,2010,"Jul",3,-7.730499231,6.144755799,-12216.3362961254
"15124",2010-07-04,176,4.983765072,2010,"Jul",4,-1.160990727,4.983765072,-9431.78960056665
"15125",2010-07-06,147,4.162576509,2010,"Jul",6,-0.906139104,4.162576509,-7433.43786799865
"15126",2010-07-07,131,3.709506957,2010,"Jul",7,-0.453069552,3.709506957,-6324.54703888184
"15127",2010-07-08,130,3.68119011,2010,"Jul",8,-0.0283168470000001,3.68119011,-6255.13543338245
"15128",2010-07-09,124,3.511289028,2010,"Jul",9,-0.169901082,3.511289028,-5838.4530798717
"15129",2010-07-10,115,3.256437405,2010,"Jul",10,-0.254851623,3.256437405,-5212.84610404923
"15130",2010-07-13,192,5.436834624,2010,"Jul",13,-1.076040186,5.436834624,-10525.2924320761
"15131",2010-07-14,177,5.012081919,2010,"Jul",14,-0.424752705,5.012081919,-9500.35061288527
"15132",2010-07-15,145,4.105942815,2010,"Jul",15,-0.906139104,4.105942815,-7295.02339053017
"15133",2010-07-16,118,3.341387946,2010,"Jul",16,-0.764554869,3.341387946,-5421.45011514746
"15134",2010-07-17,111,3.143170017,2010,"Jul",17,-0.198217929,3.143170017,-4934.61573698848
"15135",2010-07-20,113,3.199803711,2010,"Jul",20,-0.169901082,3.199803711,-5073.74325516071
"15136",2010-07-22,110,3.11485317,2010,"Jul",22,-0.169901082,3.11485317,-4865.04328158773
"15137",2010-07-23,104,2.944952088,2010,"Jul",23,-0.169901082,2.944952088,-4447.4999897273
"15138",2010-07-25,115,3.256437405,2010,"Jul",25,-0.084950541,3.256437405,-5212.84610404923
"15139",2010-07-26,109,3.086536323,2010,"Jul",26,-0.169901082,3.086536323,-4795.465316699
"15140",2010-07-28,106,3.001585782,2010,"Jul",28,-0.254851623,3.001585782,-4586.70043392104
"15141",2010-07-29,100,2.8316847,2010,"Jul",29,-0.169901082,2.8316847,-4169.04865620276
"15142",2010-08-01,104,2.944952088,2010,"Aug",1,-0.198217929,2.944952088,-4447.4999897273
"15143",2010-08-02,95.5,2.7042588885,2010,"Aug",2,-0.2406931995,2.7042588885,-3855.72271963051
"15144",2010-08-03,88.4,2.5032092748,2010,"Aug",3,-0.2010496137,2.5032092748,-3361.25333538139
"15145",2010-08-04,86,2.435248842,2010,"Aug",4,-0.0679604328000001,2.435248842,-3194.08649496115
"15146",2010-08-06,89,2.520199383,2010,"Aug",6,-0.2152080372,2.520199383,-3403.04357743133
"15147",2010-08-10,95.7,2.7099222579,2010,"Aug",10,-0.1783961361,2.7099222579,-3869.64964425531
"15148",2010-08-11,90.6,2.5655063382,2010,"Aug",11,-0.144415919700001,2.5655063382,-3514.48097187245
"15149",2010-08-14,90.9,2.5740013923,2010,"Aug",14,-0.1189307574,2.5740013923,-3535.37492013809
"15150",2010-08-17,128,3.624556416,2010,"Aug",17,-2.293664607,3.624556416,-6116.28066769089
"15151",2010-08-18,125,3.539605875,2010,"Aug",18,-0.084950541,3.539605875,-5907.92401062034
"15152",2010-08-20,153,4.332477591,2010,"Aug",20,-0.169901082,4.332477591,-7848.28469316861
"15153",2010-08-21,141,3.992675427,2010,"Aug",21,-0.339802164,3.992675427,-7018.01252617147
"15154",2010-08-22,138,3.907724886,2010,"Aug",22,-0.084950541,3.907724886,-6810.10573623815
"15155",2010-08-23,132,3.737823804,2010,"Aug",23,-0.169901082,3.737823804,-6393.94772988401
"15156",2010-08-24,121,3.426338487,2010,"Aug",24,-0.311485317,3.426338487,-5629.98802807176
"15157",2010-08-25,109,3.086536323,2010,"Aug",25,-0.339802164,3.086536323,-4795.465316699
"15158",2010-08-26,101,2.860001547,2010,"Aug",26,-0.226534776,2.860001547,-4238.66732678129
"15159",2010-08-27,93.7,2.6532885639,2010,"Aug",27,-0.2067129831,2.6532885639,-3730.375472129
"15160",2010-08-28,92.8,2.6278034016,2010,"Aug",28,-0.0254851622999999,2.6278034016,-3667.6987181205
"15161",2010-08-30,109,3.086536323,2010,"Aug",30,-0.113267388,3.086536323,-4795.465316699
"15162",2010-08-31,104,2.944952088,2010,"Aug",31,-0.141584235,2.944952088,-4447.4999897273
"15163",2010-09-01,102,2.888318394,2010,"Sep",1,-0.0566336939999998,2.888318394,-4308.2822294068
"15164",2010-09-04,120,3.39802164,2010,"Sep",4,-0.084950541,3.39802164,-5560.48314648995
"15165",2010-09-05,111,3.143170017,2010,"Sep",5,-0.254851623,3.143170017,-4934.61573698848
"15166",2010-09-06,102,2.888318394,2010,"Sep",6,-0.254851623,2.888318394,-4308.2822294068
"15167",2010-09-07,91.2,2.5824964464,2010,"Sep",7,-0.3058219476,2.5824964464,-3556.26868030716
"15168",2010-09-08,85.1,2.4097636797,2010,"Sep",8,-0.1727327667,2.4097636797,-3131.39676122129
"15169",2010-09-09,82,2.321981454,2010,"Sep",9,-0.0877822256999998,2.321981454,-2915.45796794865
"15170",2010-09-10,80.3,2.2738428141,2010,"Sep",10,-0.0481386398999999,2.2738428141,-2797.03576669948
"15171",2010-09-11,79.1,2.2398625977,2010,"Sep",11,-0.0339802164000003,2.2398625977,-2713.44218389269
"15172",2010-09-13,85.8,2.4295854726,2010,"Sep",13,-0.0792871715999999,2.4295854726,-3180.15553731214
"15173",2010-09-14,85.2,2.4125953644,2010,"Sep",14,-0.0169901081999999,2.4125953644,-3138.36234009094
"15174",2010-09-17,89.7,2.5400211759,2010,"Sep",17,-0.1812278208,2.5400211759,-3451.79804041418
"15175",2010-09-18,83.7,2.3701200939,2010,"Sep",18,-0.169901082,2.3701200939,-3033.87735728328
"15176",2010-09-19,78.1,2.2115457507,2010,"Sep",19,-0.158574343200001,2.2115457507,-2643.78008923111
"15177",2010-09-20,72.6,2.0558030922,2010,"Sep",20,-0.1557426585,2.0558030922,-2260.62988859351
"15178",2010-09-21,68.6,1.9425357042,2010,"Sep",21,-0.113267388,1.9425357042,-1981.97090072704
"15179",2010-09-22,64.6,1.8292683162,2010,"Sep",22,-0.113267388,1.8292683162,-1703.31153428438
"15180",2010-09-23,62.8,1.7782979916,2010,"Sep",23,-0.0509703245999999,1.7782979916,-1577.91481938026
"15181",2010-09-24,60.1,1.7018425047,2010,"Sep",24,-0.0764554868999998,1.7018425047,-1389.81974702583
"15182",2010-09-25,58,1.642377126,2010,"Sep",25,-0.0594653787000001,1.642377126,-1243.52357963841
"15183",2010-09-26,54.9,1.5545949003,2010,"Sep",26,-0.0877822257,1.5545949003,-1027.56257063738
"15184",2010-09-27,54.3,1.5376047921,2010,"Sep",27,-0.0169901082000001,1.5376047921,-985.763665671344
"15185",2010-10-01,59.5,1.6848523965,2010,"Oct",1,-0.0283168469999999,1.6848523965,-1348.02084205772
"15186",2010-10-02,55.3,1.5659216391,2010,"Oct",2,-0.1189307574,1.5659216391,-1055.42850728232
"15187",2010-10-03,54.4,1.5404364768,2010,"Oct",3,-0.0254851623000001,1.5404364768,-992.73014983211
"15188",2010-10-05,54.8,1.5517632156,2010,"Oct",5,-0.0169901082000001,1.5517632156,-1020.59608647683
"15189",2010-10-06,54.7,1.5489315309,2010,"Oct",6,-0.00283168469999984,1.5489315309,-1013.62960231525
"15190",2010-10-07,54.3,1.5376047921,2010,"Oct",7,-0.0113267388000002,1.5376047921,-985.763665671344
"15191",2010-10-10,53.1,1.5036245757,2010,"Oct",10,-0.0339802163999998,1.5036245757,-902.165855735511
"15192",2010-10-11,51.6,1.4611493052,2010,"Oct",11,-0.0424752705,1.4611493052,-797.668593314207
"15193",2010-10-12,51.3,1.4526542511,2010,"Oct",12,-0.00849505410000018,1.4526542511,-776.76914083102
"15194",2010-10-16,56,1.585743432,2010,"Oct",16,-0.0707921175000001,1.585743432,-1104.19389641169
"15195",2010-10-17,55.4,1.5687533238,2010,"Oct",17,-0.0169901081999999,1.5687533238,-1062.39499144387
"15196",2010-10-22,59.4,1.6820207118,2010,"Oct",22,-0.2038812984,1.6820207118,-1341.05435789667
"15197",2010-10-23,55.5,1.5715850085,2010,"Oct",23,-0.1104357033,1.5715850085,-1069.36147560592
"15198",2010-10-24,54.2,1.5347731074,2010,"Oct",24,-0.0368119011000001,1.5347731074,-978.797181508897
"15199",2010-10-28,74.7,2.1152684709,2010,"Oct",28,-0.0538020093,2.1152684709,-2406.92490957983
"15200",2010-10-30,88.4,2.5032092748,2010,"Oct",30,-0.5833270482,2.5032092748,-3361.25333538139
"15201",2010-10-31,69,1.953862443,2010,"Oct",31,-0.5493468318,1.953862443,-2009.83683680286
"15202",2010-11-01,65.9,1.8660802173,2010,"Nov",1,-0.0877822256999998,1.8660802173,-1793.87582838113
"15203",2010-11-05,134,3.794457498,2010,"Nov",5,-2.746734159,3.794457498,-6532.71516990686
"15204",2010-11-06,107,3.029902629,2010,"Nov",6,-0.764554869,3.029902629,-4656.29369129838
"15205",2010-11-08,104,2.944952088,2010,"Nov",8,-0.113267388,2.944952088,-4447.4999897273
"15206",2010-11-09,90.7,2.5683380229,2010,"Nov",9,-0.3766140651,2.5683380229,-3521.44564193466
"15207",2010-11-10,82.8,2.3446349316,2010,"Nov",10,-0.2237030913,2.3446349316,-2971.18511803674
"15208",2010-11-11,76.3,2.1605754261,2010,"Nov",11,-0.1840595055,2.1605754261,-2518.38684141928
