"","X","Z2","k","POINT_Z","Z","Z3","N","DawnDO_Mod","DawnDO_Mod2","combo","POINT_X","POINT_Y","optional"
"1177062",1177062,2.8,0.06,65.5,2.83,1,156,5.749488,4.250512,"333229.6_3684871",-88.7910138669432,33.2900263719001,TRUE
"1177063",1177063,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333219.6_3684869",-88.7911208467894,33.2900067934403,TRUE
"1177064",1177064,2.8,0.06,65.54,2.79,1,156,5.749488,4.250512,"333261.6_3684853",-88.7906670364409,33.289869043224,TRUE
"1177065",1177065,2.8,0.06,65.5,2.83,1,156,5.749488,4.250512,"333263.6_3684853",-88.7906455668038,33.2898693526292,TRUE
"1177066",1177066,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"333265.6_3684853",-88.7906240971663,33.2898696620307,TRUE
"1177067",1177067,2.8,0.06,65.58,2.75,1,156,5.749488,4.250512,"333267.6_3684853",-88.7906026275285,33.2898699714284,TRUE
"1177068",1177068,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333259.6_3684851",-88.790688137662,33.289850702738,TRUE
"1177069",1177069,2.8,0.06,65.49,2.84,1,156,5.749488,4.250512,"333261.6_3684851",-88.7906666680296,33.2898510121467,TRUE
"1177070",1177070,2.8,0.06,65.52,2.81,1,156,5.749488,4.250512,"333269.6_3684851",-88.7905807894966,33.2898522497443,TRUE
"1177071",1177071,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"333259.6_3684849",-88.7906877692465,33.2898326716608,TRUE
"1177072",1177072,2.8,0.06,65.49,2.84,1,156,5.749488,4.250512,"333269.6_3684849",-88.7905804211032,33.2898342186661,TRUE
"1177073",1177073,2.8,0.06,65.52,2.81,1,156,5.749488,4.250512,"333259.6_3684847",-88.7906874008314,33.2898146405836,TRUE
"1177074",1177074,2.8,0.06,65.49,2.84,1,156,5.749488,4.250512,"333269.6_3684847",-88.7905800527102,33.2898161875878,TRUE
"1177075",1177075,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333271.6_3684847",-88.7905585830849,33.2898164969775,TRUE
"1177076",1177076,2.8,0.06,65.58,2.75,1,156,5.749488,4.250512,"333257.6_3684845",-88.7907085020355,33.2897963000946,TRUE
"1177077",1177077,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"333259.6_3684845",-88.7906870324166,33.2897966095063,TRUE
"1177078",1177078,2.8,0.06,65.49,2.84,1,156,5.749488,4.250512,"333261.6_3684845",-88.7906655627975,33.2897969189144,TRUE
"1177079",1177079,2.8,0.06,65.52,2.81,1,156,5.749488,4.250512,"333269.6_3684845",-88.7905796843174,33.2897981565095,TRUE
"1177080",1177080,2.8,0.06,65.56,2.77,1,156,5.749488,4.250512,"333259.6_3684843",-88.7906866640022,33.289778578429,TRUE
"1177081",1177081,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"333261.6_3684843",-88.7906651943874,33.2897788878368,TRUE
"1177082",1177082,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"333263.6_3684843",-88.7906437247723,33.2897791972409,TRUE
"1177083",1177083,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"333265.6_3684843",-88.7906222551569,33.2897795066413,TRUE
"1177084",1177084,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"333267.6_3684843",-88.7906007855411,33.2897798160381,TRUE
"1177085",1177085,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333269.6_3684843",-88.790579315925,33.2897801254311,TRUE
"1177086",1177086,2.8,0.06,65.58,2.75,1,156,5.749488,4.250512,"333261.6_3684841",-88.7906648259777,33.2897608567592,TRUE
"1177087",1177087,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333263.6_3684841",-88.790643356367,33.2897611661631,TRUE
"1177088",1177088,2.8,0.06,65.58,2.75,1,156,5.749488,4.250512,"333265.6_3684841",-88.790621886756,33.2897614755633,TRUE
"1177089",1177089,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"333167.6_3683995",-88.7915180017322,33.2821191639416,TRUE
"1177090",1177090,2.8,0.06,65.54,2.79,1,156,5.749488,4.250512,"333169.6_3683995",-88.7914965340026,33.2821194734304,TRUE
"1177091",1177091,2.8,0.06,65.54,2.79,1,156,5.749488,4.250512,"333171.6_3683995",-88.7914750662727,33.2821197829154,TRUE
"1177092",1177092,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"333173.6_3683995",-88.7914535985424,33.2821200923968,TRUE
"1177093",1177093,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333175.6_3683995",-88.7914321308118,33.2821204018745,TRUE
"1177094",1177094,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333163.6_3683993",-88.7915605687038,33.2821005138619,TRUE
"1177095",1177095,2.8,0.06,65.5,2.83,1,156,5.749488,4.250512,"333165.6_3683993",-88.7915391009792,33.2821008233579,TRUE
"1177096",1177096,2.8,0.06,65.48,2.85,1,156,5.749488,4.250512,"333167.6_3683993",-88.7915176332544,33.2821011328501,TRUE
"1177097",1177097,2.8,0.06,65.48,2.85,1,156,5.749488,4.250512,"333169.6_3683993",-88.7914961655292,33.2821014423387,TRUE
"1177098",1177098,2.8,0.06,65.5,2.83,1,156,5.749488,4.250512,"333171.6_3683993",-88.7914746978036,33.2821017518236,TRUE
"1177099",1177099,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"333173.6_3683993",-88.7914532300778,33.2821020613048,TRUE
"1177100",1177100,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"333175.6_3683993",-88.7914317623516,33.2821023707822,TRUE
"1177101",1177101,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"333177.6_3683993",-88.7914102946251,33.282102680256,TRUE
"1177102",1177102,2.8,0.06,65.58,2.75,1,156,5.749488,4.250512,"333179.6_3683993",-88.7913888268982,33.282102989726,TRUE
"1177103",1177103,2.8,0.06,65.49,2.84,1,156,5.749488,4.250512,"333171.6_3683991",-88.7914743293349,33.2820837207317,TRUE
"1177104",1177104,2.8,0.06,65.5,2.83,1,156,5.749488,4.250512,"333173.6_3683991",-88.7914528616135,33.2820840302127,TRUE
"1177105",1177105,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"333175.6_3683991",-88.7914313938917,33.2820843396899,TRUE
"1177106",1177106,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"333177.6_3683991",-88.7914099261696,33.2820846491634,TRUE
"1177107",1177107,2.8,0.06,65.56,2.77,1,156,5.749488,4.250512,"333179.6_3683991",-88.7913884584471,33.2820849586333,TRUE
"1177108",1177108,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"333169.6_3683989",-88.7914954285832,33.2820653801553,TRUE
"1177109",1177109,2.8,0.06,65.52,2.81,1,156,5.749488,4.250512,"333171.6_3683989",-88.7914739608665,33.2820656896397,TRUE
"1177110",1177110,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"333173.6_3683989",-88.7914524931494,33.2820659991205,TRUE
"1177111",1177111,2.8,0.06,65.52,2.81,1,156,5.749488,4.250512,"333175.6_3683989",-88.7914310254321,33.2820663085975,TRUE
"1177112",1177112,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"333177.6_3683989",-88.7914095577144,33.2820666180708,TRUE
"1177113",1177113,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"333179.6_3683989",-88.7913880899964,33.2820669275405,TRUE
"1177114",1177114,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333181.6_3683989",-88.791366622278,33.2820672370064,TRUE
"1177115",1177115,2.8,0.06,65.54,2.79,1,156,5.749488,4.250512,"333163.6_3683987",-88.7915594632456,33.2820464205885,TRUE
"1177116",1177116,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333165.6_3683987",-88.7915379955343,33.2820467300839,TRUE
"1177117",1177117,2.8,0.06,65.56,2.77,1,156,5.749488,4.250512,"333173.6_3683987",-88.7914521246858,33.2820479680282,TRUE
"1177118",1177118,2.8,0.06,65.54,2.79,1,156,5.749488,4.250512,"333175.6_3683987",-88.7914306569728,33.2820482775051,TRUE
"1177119",1177119,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"333177.6_3683987",-88.7914091892595,33.2820485869782,TRUE
"1177120",1177120,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"333179.6_3683987",-88.7913877215459,33.2820488964476,TRUE
"1177121",1177121,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333181.6_3683987",-88.791366253832,33.2820492059133,TRUE
"1177122",1177122,2.8,0.06,65.58,2.75,1,156,5.749488,4.250512,"333175.6_3683985",-88.7914302885139,33.2820302464126,TRUE
"1177123",1177123,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"333177.6_3683985",-88.791408820805,33.2820305558855,TRUE
"1177124",1177124,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"333179.6_3683985",-88.7913873530958,33.2820308653547,TRUE
"1177125",1177125,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333181.6_3683985",-88.7913658853863,33.2820311748202,TRUE
"1177126",1177126,2.8,0.06,65.58,2.75,1,156,5.749488,4.250512,"333177.6_3683983",-88.7914084523508,33.2820125247927,TRUE
"1177127",1177127,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333179.6_3683983",-88.791386984646,33.2820128342617,TRUE
"1177128",1177128,2.8,0.06,65.58,2.75,1,156,5.749488,4.250512,"333181.6_3683983",-88.7913655169409,33.282013143727,TRUE
"1177129",1177129,2.8,0.06,65.58,2.75,1,156,5.749488,4.250512,"333179.6_3683981",-88.7913866161966,33.2819948031687,TRUE
"1177130",1177130,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"333211.6_3683933",-88.7910342919506,33.2815670078347,TRUE
"1177131",1177131,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"333207.6_3683931",-88.7910768587704,33.2815483579247,TRUE
"1177132",1177132,2.8,0.06,65.5,2.83,1,156,5.749488,4.250512,"333215.6_3683931",-88.7909909883881,33.2815495955343,TRUE
"1177133",1177133,2.8,0.06,65.5,2.83,1,156,5.749488,4.250512,"333223.6_3683927",-88.7909043813132,33.2815147708862,TRUE
"1177134",1177134,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"333231.6_3683927",-88.7908185109557,33.2815160083755,TRUE
"1177135",1177135,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333205.6_3683925",-88.7910972212153,33.2814939552212,TRUE
"1177136",1177136,2.8,0.06,65.56,2.77,1,156,5.749488,4.250512,"333233.6_3683923",-88.7907963067235,33.2814802555379,TRUE
"1177137",1177137,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"333235.6_3683921",-88.7907744708256,33.2814625337962,TRUE
"1177138",1177138,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"333207.6_3683919",-88.7910746485002,33.2814401713392,TRUE
"1177139",1177139,2.8,0.06,65.48,2.85,1,156,5.749488,4.250512,"333239.6_3683919",-88.7907311673631,33.2814451214014,TRUE
"1177140",1177140,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"333241.6_3683919",-88.7907096997892,33.2814454307488,TRUE
"1177141",1177141,2.8,0.06,65.52,2.81,1,156,5.749488,4.250512,"333209.6_3683917",-88.7910528125587,33.2814224496479,TRUE
"1177142",1177142,2.8,0.06,65.56,2.77,1,156,5.749488,4.250512,"333243.6_3683917",-88.7906878639172,33.2814277089909,TRUE
"1177143",1177143,2.8,0.06,65.52,2.81,1,156,5.749488,4.250512,"333211.6_3683915",-88.7910309766261,33.2814047279524,TRUE
"1177144",1177144,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333243.6_3683915",-88.7906874956197,33.2814096778893,TRUE
"1177145",1177145,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"333213.6_3683913",-88.7910091407024,33.2813870062527,TRUE
"1177146",1177146,2.8,0.06,65.52,2.81,1,156,5.749488,4.250512,"333241.6_3683913",-88.7907085948834,33.2813913374445,TRUE
"1177147",1177147,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"333217.6_3683911",-88.7909658372351,33.2813695939399,TRUE
"1177148",1177148,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"333239.6_3683911",-88.7907296941384,33.2813729969964,TRUE
"1177149",1177149,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333221.6_3683909",-88.7909225337845,33.2813521816113,TRUE
"1177150",1177150,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"333223.6_3683909",-88.7909010662357,33.281352490991,TRUE
"1177151",1177151,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"333225.6_3683909",-88.7908795986865,33.2813528003669,TRUE
"1177152",1177152,2.8,0.06,65.49,2.84,1,156,5.749488,4.250512,"333227.6_3683909",-88.790858131137,33.2813531097392,TRUE
"1177153",1177153,2.8,0.06,65.48,2.85,1,156,5.749488,4.250512,"333229.6_3683909",-88.7908366635871,33.2813534191078,TRUE
"1177154",1177154,2.8,0.06,65.49,2.84,1,156,5.749488,4.250512,"333231.6_3683909",-88.790815196037,33.2813537284726,TRUE
"1177155",1177155,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"333233.6_3683909",-88.7907937284865,33.2813540378338,TRUE
"1177156",1177156,2.8,0.06,65.54,2.79,1,156,5.749488,4.250512,"333235.6_3683909",-88.7907722609356,33.2813543471913,TRUE
"1177157",1177157,2.8,0.06,65.58,2.75,1,156,5.749488,4.250512,"333237.6_3683909",-88.7907507933845,33.281354656545,TRUE
"1177158",1177158,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"333339.6_3683891",-88.7896526350917,33.2812081486637,TRUE
"1177159",1177159,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"333335.6_3683889",-88.7896952020573,33.2811894992221,TRUE
"1177160",1177160,2.8,0.06,65.52,2.81,1,156,5.749488,4.250512,"334393.6_3683881",-88.7783373734353,33.281280405955,TRUE
"1177161",1177161,2.8,0.06,65.48,2.85,1,156,5.749488,4.250512,"334393.6_3683877",-88.7783366419234,33.2812443435079,TRUE
"1177162",1177162,2.8,0.06,65.56,2.77,1,156,5.749488,4.250512,"334393.6_3683875",-88.7783362761679,33.2812263122842,TRUE
"1177163",1177163,2.8,0.06,65.5,2.83,1,156,5.749488,4.250512,"334395.6_3683873",-88.7783144427517,33.2812085882654,TRUE
"1177164",1177164,2.8,0.06,65.56,2.77,1,156,5.749488,4.250512,"334529.6_3683037",-88.7767233769129,33.2736921001828,TRUE
"1177165",1177165,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"334525.6_3683035",-88.7767659432648,33.2736734551799,TRUE
"1177166",1177166,2.8,0.06,65.54,2.79,1,156,5.749488,4.250512,"334527.6_3683035",-88.7767444774296,33.2736737620525,TRUE
"1177167",1177167,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"334529.6_3683035",-88.776723011594,33.2736740689214,TRUE
"1177168",1177168,2.8,0.06,65.49,2.84,1,156,5.749488,4.250512,"334531.6_3683035",-88.7767015457581,33.2736743757866,TRUE
"1177169",1177169,2.8,0.06,65.58,2.75,1,156,5.749488,4.250512,"334521.6_3683033",-88.7768085095981,33.2736548101629,TRUE
"1177170",1177170,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"334523.6_3683033",-88.7767870437679,33.2736551170427,TRUE
"1177171",1177171,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"334525.6_3683033",-88.7767655779374,33.2736554239188,TRUE
"1177172",1177172,2.8,0.06,65.48,2.85,1,156,5.749488,4.250512,"334527.6_3683033",-88.7767441121066,33.2736557307913,TRUE
"1177173",1177173,2.8,0.06,65.58,2.75,1,156,5.749488,4.250512,"334519.6_3683031",-88.7768296100877,33.2736364720189,TRUE
"1177174",1177174,2.8,0.06,65.54,2.79,1,156,5.749488,4.250512,"334521.6_3683031",-88.7768081442622,33.2736367789022,TRUE
"1177175",1177175,2.8,0.06,65.5,2.83,1,156,5.749488,4.250512,"334523.6_3683031",-88.7767866784364,33.2736370857818,TRUE
"1177176",1177176,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"334517.6_3683029",-88.7768507105684,33.2736181338716,TRUE
"1177177",1177177,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"334519.6_3683029",-88.7768292447477,33.2736184407584,TRUE
"1177178",1177178,2.8,0.06,65.49,2.84,1,156,5.749488,4.250512,"334521.6_3683029",-88.7768077789266,33.2736187476415,TRUE
"1177179",1177179,2.8,0.06,65.56,2.77,1,156,5.749488,4.250512,"334515.6_3683027",-88.7768718110403,33.2735997957209,TRUE
"1177180",1177180,2.8,0.06,65.52,2.81,1,156,5.749488,4.250512,"334517.6_3683027",-88.7768503452243,33.2736001026112,TRUE
"1177181",1177181,2.8,0.06,65.48,2.85,1,156,5.749488,4.250512,"334519.6_3683027",-88.776828879408,33.2736004094978,TRUE
"1177182",1177182,2.8,0.06,65.56,2.77,1,156,5.749488,4.250512,"334513.6_3683025",-88.7768929115034,33.2735814575669,TRUE
"1177183",1177183,2.8,0.06,65.52,2.81,1,156,5.749488,4.250512,"334515.6_3683025",-88.7768714456921,33.2735817644607,TRUE
"1177184",1177184,2.8,0.06,65.48,2.85,1,156,5.749488,4.250512,"334517.6_3683025",-88.7768499798806,33.2735820713508,TRUE
"1177185",1177185,2.8,0.06,65.54,2.79,1,156,5.749488,4.250512,"334513.6_3683023",-88.7768925461512,33.2735634263068,TRUE
"1177186",1177186,2.8,0.06,65.48,2.85,1,156,5.749488,4.250512,"334515.6_3683023",-88.7768710803443,33.2735637332004,TRUE
"1177187",1177187,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"334511.6_3683021",-88.7769136466014,33.2735450881496,TRUE
"1177188",1177188,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"334513.6_3683021",-88.7768921807993,33.2735453950467,TRUE
"1177189",1177189,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"334513.6_3683019",-88.7768918154477,33.2735273637865,TRUE
"1177190",1177190,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"334513.6_3683017",-88.7768914500964,33.2735093325263,TRUE
"1177191",1177191,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"334507.6_3683015",-88.7769554821112,33.2734903805655,TRUE
"1177192",1177192,2.8,0.06,65.52,2.81,1,156,5.749488,4.250512,"334509.6_3683015",-88.7769340163229,33.2734906874694,TRUE
"1177193",1177193,2.8,0.06,65.56,2.77,1,156,5.749488,4.250512,"334505.6_3683013",-88.7769765825308,33.2734720423984,TRUE
"1177194",1177194,2.8,0.06,65.48,2.85,1,156,5.749488,4.250512,"334507.6_3683013",-88.7769551167473,33.2734723493058,TRUE
"1177195",1177195,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"334505.6_3683011",-88.7769762171629,33.2734540111389,TRUE
"1177196",1177196,2.8,0.06,65.5,2.83,1,156,5.749488,4.250512,"334505.6_3683009",-88.7769758517953,33.2734359798792,TRUE
"1177197",1177197,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"334505.6_3683007",-88.7769754864281,33.2734179486196,TRUE
"1177198",1177198,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"334505.6_3683005",-88.7769751210611,33.2733999173598,TRUE
"1177199",1177199,2.8,0.06,65.52,2.81,1,156,5.749488,4.250512,"334507.6_3683003",-88.776953289933,33.2733821930064,TRUE
"1177200",1177200,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"334509.6_3683001",-88.7769314588138,33.2733644686487,TRUE
"1177201",1177201,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"334511.6_3682999",-88.7769096277034,33.2733467442869,TRUE
"1177202",1177202,2.8,0.06,65.5,2.83,1,156,5.749488,4.250512,"334513.6_3682999",-88.7768881619497,33.2733470511817,TRUE
"1177203",1177203,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"334515.6_3682997",-88.7768663308522,33.2733293268117,TRUE
"1177204",1177204,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"334517.6_3682997",-88.7768448651023,33.2733296336989,TRUE
"1177205",1177205,2.8,0.06,65.58,2.75,1,156,5.749488,4.250512,"334517.6_3682995",-88.7768444997635,33.2733116024376,TRUE
"1177206",1177206,2.8,0.06,65.53,2.8,1,156,5.749488,4.250512,"334519.6_3682995",-88.7768230340177,33.2733119093209,TRUE
"1177207",1177207,2.8,0.06,65.49,2.84,1,156,5.749488,4.250512,"334521.6_3682995",-88.7768015682716,33.2733122162004,TRUE
"1177208",1177208,2.8,0.06,65.54,2.79,1,156,5.749488,4.250512,"334521.6_3682993",-88.7768012029419,33.2732941849387,TRUE
"1177209",1177209,2.8,0.06,65.5,2.83,1,156,5.749488,4.250512,"334523.6_3682993",-88.7767797371998,33.2732944918143,TRUE
"1177210",1177210,2.8,0.06,65.55,2.78,1,156,5.749488,4.250512,"334523.6_3682991",-88.7767793718748,33.2732764605523,TRUE
"1177211",1177211,2.8,0.06,65.51,2.82,1,156,5.749488,4.250512,"334525.6_3682991",-88.7767579061369,33.273276767424,TRUE
"1177212",1177212,2.8,0.06,65.56,2.77,1,156,5.749488,4.250512,"334525.6_3682989",-88.7767575408166,33.2732587361617,TRUE
"1177213",1177213,2.8,0.06,65.52,2.81,1,156,5.749488,4.250512,"334527.6_3682989",-88.7767360750828,33.2732590430296,TRUE
"1177214",1177214,2.8,0.06,65.57,2.76,1,156,5.749488,4.250512,"334527.6_3682987",-88.7767357097673,33.273241011767,TRUE
"1177215",1177215,2.9,0.06,65.45,2.88,1,88,5.849539,4.150461,"332947.6_3684981",-88.7940613887398,33.2909744073554,TRUE
"1177216",1177216,2.9,0.06,65.43,2.9,1,88,5.849539,4.150461,"333219.6_3684871",-88.7911212152963,33.2900248245127,TRUE
"1177217",1177217,2.9,0.06,65.44,2.89,1,88,5.849539,4.150461,"333263.6_3684851",-88.7906451983968,33.2898513215516,TRUE
"1177218",1177218,2.9,0.06,65.43,2.9,1,88,5.849539,4.150461,"333265.6_3684851",-88.7906237287637,33.2898516309529,TRUE
"1177219",1177219,2.9,0.06,65.46,2.87,1,88,5.849539,4.150461,"333267.6_3684851",-88.7906022591303,33.2898519403505,TRUE
"1177220",1177220,2.9,0.06,65.47,2.86,1,88,5.849539,4.150461,"333261.6_3684849",-88.7906662996185,33.2898329810693,TRUE
"1177221",1177221,2.9,0.06,65.42,2.91,1,88,5.849539,4.150461,"333263.6_3684849",-88.7906448299902,33.289833290474,TRUE
"1177222",1177222,2.9,0.06,65.41,2.92,1,88,5.849539,4.150461,"333265.6_3684849",-88.7906233603615,33.2898335998751,TRUE
"1177223",1177223,2.9,0.06,65.43,2.9,1,88,5.849539,4.150461,"333267.6_3684849",-88.7906018907325,33.2898339092724,TRUE
"1177224",1177224,2.9,0.06,65.47,2.86,1,88,5.849539,4.150461,"333261.6_3684847",-88.7906659312078,33.2898149499919,TRUE
"1177225",1177225,2.9,0.06,65.43,2.9,1,88,5.849539,4.150461,"333263.6_3684847",-88.7906444615839,33.2898152593964,TRUE
"1177226",1177226,2.9,0.06,65.42,2.91,1,88,5.849539,4.150461,"333265.6_3684847",-88.7906229919596,33.2898155687972,TRUE
"1177227",1177227,2.9,0.06,65.44,2.89,1,88,5.849539,4.150461,"333267.6_3684847",-88.7906015223351,33.2898158781944,TRUE
"1177228",1177228,2.9,0.06,65.46,2.87,1,88,5.849539,4.150461,"333263.6_3684845",-88.7906440931779,33.2897972283187,TRUE
"1177229",1177229,2.9,0.06,65.45,2.88,1,88,5.849539,4.150461,"333265.6_3684845",-88.7906226235581,33.2897975377193,TRUE
"1177230",1177230,2.9,0.06,65.47,2.86,1,88,5.849539,4.150461,"333267.6_3684845",-88.7906011539379,33.2897978471162,TRUE
"1177231",1177231,2.9,0.06,65.47,2.86,1,88,5.849539,4.150461,"333163.6_3683991",-88.7915602002174,33.2820824827708,TRUE
"1177232",1177232,2.9,0.06,65.42,2.91,1,88,5.849539,4.150461,"333165.6_3683991",-88.7915387324973,33.2820827922666,TRUE
"1177233",1177233,2.9,0.06,65.44,2.89,1,88,5.849539,4.150461,"333167.6_3683991",-88.7915172647768,33.2820831017587,TRUE
"1177234",1177234,2.9,0.06,65.47,2.86,1,88,5.849539,4.150461,"333169.6_3683991",-88.791495797056,33.282083411247,TRUE
"1177235",1177235,2.9,0.06,65.42,2.91,1,88,5.849539,4.150461,"333163.6_3683989",-88.7915598317313,33.2820644516797,TRUE
"1177236",1177236,2.9,0.06,65.43,2.9,1,88,5.849539,4.150461,"333165.6_3683989",-88.7915383640156,33.2820647611752,TRUE
"1177237",1177237,2.9,0.06,65.47,2.86,1,88,5.849539,4.150461,"333167.6_3683989",-88.7915168962996,33.2820650706671,TRUE
"1177238",1177238,2.9,0.06,65.42,2.91,1,88,5.849539,4.150461,"333207.6_3683929",-88.7910764903912,33.2815303268273,TRUE
"1177239",1177239,2.9,0.06,65.41,2.92,1,88,5.849539,4.150461,"333225.6_3683927",-88.7908829137243,33.2815150802641,TRUE
