OBJECTID,Join_Count,TARGET_FID,DO,POINT_X,POINT_Y,Temp,Elevation
12417,1,12417,3.514893035,333715.6178,3684467.015,26.03850836,67.8515625
12419,1,12419,3.266134147,333745.6178,3684467.015,26.12606427,67.8104172
12421,1,12421,3.063593712,333775.6178,3684467.015,26.18609984,67.8066406
12423,1,12423,2.980679759,333805.6178,3684467.015,26.20961816,67.7748871
12425,1,12425,3.064719238,333835.6178,3684467.015,26.19182259,67.8613358
12427,1,12427,3.297998945,333865.6178,3684467.015,26.13409044,67.8323746
12429,1,12429,3.605837542,333895.6178,3684467.015,26.04102669,67.9151077
12431,1,12431,3.901821399,333925.6178,3684467.015,25.91604274,67.7680969
12433,1,12433,4.123085413,333955.6178,3684467.015,25.76129398,67.7383194
12435,1,12435,4.240679436,333985.6178,3684467.015,25.58321464,67.7145538
12437,1,12437,4.260344576,334015.6178,3684467.015,25.40040016,67.5766068
12439,1,12439,4.221732429,334045.6178,3684467.015,25.24644629,67.6291199
12441,1,12441,4.18585722,334075.6178,3684467.015,25.1586161,67.6734543
12443,1,12443,4.204672183,334105.6178,3684467.015,25.15568962,67.6246262
12445,1,12445,4.294907503,334135.6178,3684467.015,25.22688385,67.4097137
12447,1,12447,4.440657015,334165.6178,3684467.015,25.34347502,67.421608
12449,1,12449,4.614550469,334195.6178,3684467.015,25.47737377,67.9208832
12451,1,12451,4.793973543,334225.6178,3684467.015,25.61028888,67.838974
12453,1,12453,4.965575974,334255.6178,3684467.015,25.73343112,67.3922577
12612,1,12612,5.529877352,331945.6178,3684497.015,25.94082403,68.123291
12614,1,12614,5.505093644,331975.6178,3684497.015,25.9192699,68.1141891
12616,1,12616,5.479785454,332005.6178,3684497.015,25.89729217,68.1058578
12618,1,12618,5.453969259,332035.6178,3684497.015,25.87491405,68.0968552
12620,1,12620,5.427666413,332065.6178,3684497.015,25.8521644,68.0866852
12622,1,12622,5.400903643,332095.6178,3684497.015,25.82907834,68.0755157
12624,1,12624,5.373713521,332125.6178,3684497.015,25.80569777,68.0634766
12626,1,12626,5.346134916,332155.6178,3684497.015,25.78207188,68.0506439
12628,1,12628,5.318213381,332185.6178,3684497.015,25.75825752,68.0371017
12630,1,12630,5.29000148,332215.6178,3684497.015,25.73431955,68.0229416
12632,1,12632,5.261559008,332245.6178,3684497.015,25.71033097,68.0083008
12634,1,12634,5.232953116,332275.6178,3684497.015,25.68637285,67.9932938
12636,1,12636,5.204258305,332305.6178,3684497.015,25.66253412,67.9779968
12638,1,12638,5.17555632,332335.6178,3684497.015,25.63891103,67.9624405
12640,1,12640,5.146935957,332365.6178,3684497.015,25.61560645,67.9465942
12642,1,12642,5.118492842,332395.6178,3684497.015,25.59272898,67.9303894
12644,1,12644,5.090329266,332425.6178,3684497.015,25.57039192,67.9136887
12646,1,12646,5.062554183,332455.6178,3684497.015,25.54871232,67.8963394
12648,1,12648,5.035283513,332485.6178,3684497.015,25.52781014,67.8781509
12650,1,12650,5.008640884,332515.6178,3684497.015,25.50780792,67.8589096
12652,1,12652,4.98275891,332545.6178,3684497.015,25.48883096,67.8384171
12654,1,12654,4.957781028,332575.6178,3684497.015,25.47100829,67.8164825
12656,1,12656,4.933863756,332605.6178,3684497.015,25.45447441,67.7929382
12658,1,12658,4.911179017,332635.6178,3684497.015,25.43937166,67.767662
12660,1,12660,4.88991588,332665.6178,3684497.015,25.42585266,67.7405624
12662,1,12662,4.870280742,332695.6178,3684497.015,25.41408199,67.7115936
12664,1,12664,4.852494664,332725.6178,3684497.015,25.40423596,67.6807404
12666,1,12666,4.836786383,332755.6178,3684497.015,25.39649881,67.6480026
12668,1,12668,4.823379549,332785.6178,3684497.015,25.39105381,67.6134109
12670,1,12670,4.81247309,332815.6178,3684497.015,25.38806794,67.5770035
12672,1,12672,4.804214435,332845.6178,3684497.015,25.38766936,67.5388718
12674,1,12674,4.798666509,332875.6178,3684497.015,25.38991821,67.4991379
12676,1,12676,4.795770964,332905.6178,3684497.015,25.39477283,67.458046
12678,1,12678,4.795311604,332935.6178,3684497.015,25.40205472,67.4159775
12680,1,12680,4.796883083,332965.6178,3684497.015,25.41141723,67.3735352
12682,1,12682,4.799870231,332995.6178,3684497.015,25.42232291,67.3315811
12684,1,12684,4.803442582,333025.6178,3684497.015,25.43403431,67.2913437
12686,1,12686,4.80656695,333055.6178,3684497.015,25.44562101,67.2543716
12688,1,12688,4.808038626,333085.6178,3684497.015,25.4559839,67.2225723
12690,1,12690,4.806529758,333115.6178,3684497.015,25.46389575,67.1980362
12692,1,12692,4.800652421,333145.6178,3684497.015,25.46805641,67.182869
12694,1,12694,4.789034332,333175.6178,3684497.015,25.46716173,67.1788559
12696,1,12696,4.770407158,333205.6178,3684497.015,25.45998829,67.187149
12698,1,12698,4.743710534,333235.6178,3684497.015,25.44550042,67.2080383
12700,1,12700,4.708218162,333265.6178,3684497.015,25.42299196,67.2409134
12702,1,12702,4.663693614,333295.6178,3684497.015,25.39228008,67.284462
12704,1,12704,4.61057912,333325.6178,3684497.015,25.35397006,67.337059
12706,1,12706,4.550204248,333355.6178,3684497.015,25.30979926,67.3971329
12708,1,12708,4.484964251,333385.6178,3684497.015,25.26303464,67.4633713
12710,1,12710,4.418353688,333415.6178,3684497.015,25.21882422,67.5345535
12712,1,12712,4.354661049,333445.6178,3684497.015,25.18428595,67.6088562
12714,1,12714,4.298092359,333475.6178,3684497.015,25.16800188,67.6832199
12716,1,12716,4.251215784,333505.6178,3684497.015,25.17860595,67.7536087
12718,1,12718,4.213016651,333535.6178,3684497.015,25.2224996,67.8161621
12720,1,12720,4.177418631,333565.6178,3684497.015,25.30140735,67.8693237
12722,1,12722,4.133398477,333595.6178,3684497.015,25.41102797,67.9173126
12724,1,12724,4.067342219,333625.6178,3684497.015,25.54171605,67.9642181
12726,1,12726,3.967342782,333655.6178,3684497.015,25.6808897,67.9820328
12728,1,12728,3.828635113,333685.6178,3684497.015,25.81575726,67.9318542
12730,1,12730,3.659461698,333715.6178,3684497.015,25.93504197,67.8696442
12732,1,12732,3.485907825,333745.6178,3684497.015,26.0294919,67.826683
12734,1,12734,3.351255151,333775.6178,3684497.015,26.09204168,67.7905884
12736,1,12736,3.303164838,333805.6178,3684497.015,26.11854353,67.8191071
12738,1,12738,3.369228364,333835.6178,3684497.015,26.10868252,67.8032074
12740,1,12740,3.537793513,333865.6178,3684497.015,26.06546319,67.7938156
12742,1,12742,3.762705129,333895.6178,3684497.015,25.99290636,67.7070618
12744,1,12744,3.987037065,333925.6178,3684497.015,25.89420097,67.6717606
12746,1,12746,4.165226355,333955.6178,3684497.015,25.77265756,67.6422272
12748,1,12748,4.273886566,333985.6178,3684497.015,25.63546315,67.6364975
12750,1,12750,4.314979192,334015.6178,3684497.015,25.4978231,67.6167603
12752,1,12752,4.314138491,334045.6178,3684497.015,25.38312035,67.6491852
12754,1,12754,4.310710577,334075.6178,3684497.015,25.31537189,67.6547546
12756,1,12756,4.339397501,334105.6178,3684497.015,25.30721931,67.499176
12758,1,12758,4.415046554,334135.6178,3684497.015,25.35394092,67.0827713
12760,1,12760,4.531998189,334165.6178,3684497.015,25.43876076,66.5114746
12762,1,12762,4.674440537,334195.6178,3684497.015,25.54288751,67.0302505
12914,1,12914,5.524510925,331945.6178,3684527.015,25.9384585,68.2932281
12916,1,12916,5.499797034,331975.6178,3684527.015,25.91707949,68.0935059
12918,1,12918,5.474550422,332005.6178,3684527.015,25.89527459,68.08461
12920,1,12920,5.448782663,332035.6178,3684527.015,25.8730622,68.0746307
12922,1,12922,5.422509077,332065.6178,3684527.015,25.85046518,68.063179
12924,1,12924,5.395749045,332095.6178,3684527.015,25.82751117,68.0504379
12926,1,12926,5.368526295,332125.6178,3684527.015,25.80423295,68.0365829
12928,1,12928,5.340869153,332155.6178,3684527.015,25.78066866,68.021759
12930,1,12930,5.312810749,332185.6178,3684527.015,25.75686198,68.0060959
12932,1,12932,5.284389158,332215.6178,3684527.015,25.73286224,67.9897385
12934,1,12934,5.255647495,332245.6178,3684527.015,25.70872433,67.9728699
12936,1,12936,5.226633943,332275.6178,3684527.015,25.68450855,67.9556732
12938,1,12938,5.197401758,332305.6178,3684527.015,25.66028031,67.9382935
12940,1,12940,5.168009276,332335.6178,3684527.015,25.63610974,67.9208221
12942,1,12942,5.138519999,332365.6178,3684527.015,25.61207124,67.9032745
12944,1,12944,5.109002843,332395.6178,3684527.015,25.58824308,67.8856201
12946,1,12946,5.079532686,332425.6178,3684527.015,25.56470715,67.867775
12948,1,12948,5.050191375,332455.6178,3684527.015,25.54154916,67.8496017
12950,1,12950,5.021069347,332485.6178,3684527.015,25.51885924,67.8309326
12952,1,12952,4.992268058,332515.6178,3684527.015,25.4967335,67.8115768
12954,1,12954,4.963903313,332545.6178,3684527.015,25.47527647,67.7913208
12956,1,12956,4.93610952,332575.6178,3684527.015,25.45460474,67.7699966
12958,1,12958,4.909044688,332605.6178,3684527.015,25.43485166,67.7474213
12960,1,12960,4.882895702,332635.6178,3684527.015,25.41617277,67.723465
12962,1,12962,4.85788305,332665.6178,3684527.015,25.39875137,67.6980515
12964,1,12964,4.834263699,332695.6178,3684527.015,25.38280287,67.6710968
12966,1,12966,4.812330385,332725.6178,3684527.015,25.36857643,67.6425934
12968,1,12968,4.792405195,332755.6178,3684527.015,25.35635158,67.6125107
12970,1,12970,4.774825208,332785.6178,3684527.015,25.3464275,67.5808334
12972,1,12972,4.759918338,332815.6178,3684527.015,25.33910291,67.547554
12974,1,12974,4.747968466,332845.6178,3684527.015,25.33464524,67.5126877
12976,1,12976,4.739170715,332875.6178,3684527.015,25.33324942,67.476265
12978,1,12978,4.733579966,332905.6178,3684527.015,25.33498894,67.4384384
12980,1,12980,4.731058212,332935.6178,3684527.015,25.3397642,67.3994675
12982,1,12982,4.731228226,332965.6178,3684527.015,25.34725511,67.359848
12984,1,12984,4.733441624,332995.6178,3684527.015,25.35688585,67.3203583
12986,1,12986,4.736768141,333025.6178,3684527.015,25.36780835,67.2821503
12988,1,12988,4.740009969,333055.6178,3684527.015,25.37890857,67.246788
12990,1,12990,4.741741041,333085.6178,3684527.015,25.38883568,67.2162704
12992,1,12992,4.740367661,333115.6178,3684527.015,25.39605106,67.1929016
12994,1,12994,4.734205054,333145.6178,3684527.015,25.39889218,67.1790619
12996,1,12996,4.721565289,333175.6178,3684527.015,25.39564794,67.1768036
12998,1,12998,4.700855625,333205.6178,3684527.015,25.38464604,67.1874542
13000,1,13000,4.670692255,333235.6178,3684527.015,25.36436053,67.211319
13002,1,13002,4.63004138,333265.6178,3684527.015,25.33355804,67.2476578
13004,1,13004,4.578405797,333295.6178,3684527.015,25.29151228,67.2949295
13006,1,13006,4.516076421,333325.6178,3684527.015,25.23832705,67.3513336
13008,1,13008,4.444456355,333355.6178,3684527.015,25.17540741,67.4154053
13010,1,13010,4.366424444,333385.6178,3684527.015,25.10608921,67.4864273
13012,1,13012,4.286614912,333415.6178,3684527.015,25.03634305,67.5639343
13014,1,13014,4.211340926,333445.6178,3684527.015,24.97527285,67.6458969
13016,1,13016,4.147741602,333475.6178,3684527.015,24.93485164,67.727356
13018,1,13018,4.101786177,333505.6178,3684527.015,24.92818109,67.8031921
13020,1,13020,4.075330965,333535.6178,3684527.015,24.96596722,67.8715134
13022,1,13022,4.063502436,333565.6178,3684527.015,25.05217132,67.9298782
13024,1,13024,4.054427491,333595.6178,3684527.015,25.18119854,67.97332
13026,1,13026,4.032514336,333625.6178,3684527.015,25.33877657,68.001976
13028,1,13028,3.984325353,333655.6178,3684527.015,25.5062609,68.0001755
13030,1,13030,3.904645599,333685.6178,3684527.015,25.66571663,67.9120789
13032,1,13032,3.800735849,333715.6178,3684527.015,25.80322699,68.0132675
13034,1,13034,3.693448501,333745.6178,3684527.015,25.90987595,67.8400345
13036,1,13036,3.613476154,333775.6178,3684527.015,25.98139545,67.843132
13038,1,13038,3.591275908,333805.6178,3684527.015,26.01745448,67.8414612
13040,1,13040,3.643304768,333835.6178,3684527.015,26.02069784,67.7917328
13042,1,13042,3.762901836,333865.6178,3684527.015,25.99527185,67.7773895
13044,1,13044,3.922960249,333895.6178,3684527.015,25.94525049,67.7160339
13046,1,13046,4.088105011,333925.6178,3684527.015,25.87406606,67.6593857
13048,1,13048,4.227797753,333955.6178,3684527.015,25.78563221,67.6387939
13050,1,13050,4.324800105,333985.6178,3684527.015,25.68667941,67.6327972
13052,1,13052,4.37858255,334015.6178,3684527.015,25.58870372,67.6306458
13054,1,13054,4.404085341,334045.6178,3684527.015,25.50731213,67.6457596
13056,1,13056,4.425107439,334075.6178,3684527.015,25.45773546,67.6329803
13058,1,13058,4.463747584,334105.6178,3684527.015,25.44859905,67.5011749
13060,1,13060,4.531665797,334135.6178,3684527.015,25.47866144,68.1361084
13207,1,13207,5.494290117,331975.6178,3684557.015,25.91457494,68.0685654
13209,1,13209,5.46902228,332005.6178,3684557.015,25.89285341,68.0595474
13211,1,13211,5.443208167,332035.6178,3684557.015,25.8707047,68.0489273
13213,1,13213,5.416855714,332065.6178,3684557.015,25.84814426,68.0364456
13215,1,13215,5.389975511,332095.6178,3684557.015,25.82519084,68.0222931
13217,1,13217,5.362580898,332125.6178,3684557.015,25.80186656,68.0067062
13219,1,13219,5.334688034,332155.6178,3684557.015,25.77819696,67.9899063
13221,1,13221,5.306315916,332185.6178,3684557.015,25.75421098,67.972084
13223,1,13223,5.277486356,332215.6178,3684557.015,25.7299408,67.9534683
13225,1,13225,5.248223938,332245.6178,3684557.015,25.70542164,67.9343033
13227,1,13227,5.218555968,332275.6178,3684557.015,25.68069151,67.9148407
13229,1,13229,5.188512476,332305.6178,3684557.015,25.65579085,67.8953094
13231,1,13231,5.15812633,332335.6178,3684557.015,25.63076226,67.8758469
13233,1,13233,5.12743357,332365.6178,3684557.015,25.6056503,67.8565598
13235,1,13235,5.096474101,332395.6178,3684557.015,25.58050159,67.8374405
13237,1,13237,5.065292927,332425.6178,3684557.015,25.55536529,67.8184586
13239,1,13239,5.033942126,332455.6178,3684557.015,25.53029428,67.7994843
13241,1,13241,5.002483819,332485.6178,3684557.015,25.50534731,67.7803802
13243,1,13243,4.970994354,332515.6178,3684557.015,25.48059235,67.7609558
13245,1,13245,4.939569895,332545.6178,3684557.015,25.4561114,67.7410126
13247,1,13247,4.90833348,332575.6178,3684557.015,25.43200702,67.7203522
13249,1,13249,4.87744339,332605.6178,3684557.015,25.40841043,67.6988068
13251,1,13251,4.847102342,332635.6178,3684557.015,25.38549088,67.676239
13253,1,13253,4.817566508,332665.6178,3684557.015,25.36346535,67.6525574
13255,1,13255,4.78915273,332695.6178,3684557.015,25.34260722,67.6276855
13257,1,13257,4.762241603,332725.6178,3684557.015,25.32325147,67.6015854
13259,1,13259,4.737273369,332755.6178,3684557.015,25.3057935,67.5742111
13261,1,13261,4.714733205,332785.6178,3684557.015,25.29067803,67.5455017
13263,1,13263,4.695122616,332815.6178,3684557.015,25.27837463,67.5153885
13265,1,13265,4.678914839,332845.6178,3684557.015,25.2693373,67.4837952
13267,1,13267,4.666494499,332875.6178,3684557.015,25.26394799,67.4506683
13269,1,13269,4.658085287,332905.6178,3684557.015,25.26244701,67.4160156
13271,1,13271,4.65367349,332935.6178,3684557.015,25.26485741,67.3799973
13273,1,13273,4.652938693,332965.6178,3684557.015,25.27091408,67.3429565
13275,1,13275,4.65520427,332995.6178,3684557.015,25.28000944,67.3055573
13277,1,13277,4.659418512,333025.6178,3684557.015,25.2911665,67.2688675
13279,1,13279,4.664172158,333055.6178,3684557.015,25.30304513,67.2344513
13281,1,13281,4.66775119,333085.6178,3684557.015,25.31398069,67.204422
13283,1,13283,4.668217454,333115.6178,3684557.015,25.32204815,67.1813278
13285,1,13285,4.663506325,333145.6178,3684557.015,25.32514146,67.1678772
13287,1,13287,4.651531838,333175.6178,3684557.015,25.32105907,67.1664658
13289,1,13289,4.630295511,333205.6178,3684557.015,25.30759298,67.1786728
13291,1,13291,4.598004544,333235.6178,3684557.015,25.28262962,67.2048111
13293,1,13293,4.55321691,333265.6178,3684557.015,25.24428602,67.2439728
13295,1,13295,4.495043382,333295.6178,3684557.015,25.1911243,67.2942505
13297,1,13297,4.423446534,333325.6178,3684557.015,25.12250989,67.3535309
13299,1,13299,4.339675496,333355.6178,3684557.015,25.03919645,67.4206161
13301,1,13301,4.24684156,333385.6178,3684557.015,24.94421052,67.4962769
13303,1,13303,4.150533419,333415.6178,3684557.015,24.84401348,67.5822983
13305,1,13305,4.05914463,333445.6178,3684557.015,24.74964429,67.6764603
13307,1,13307,3.983261737,333475.6178,3684557.015,24.67703472,67.7681885
13309,1,13309,3.933310783,333505.6178,3684557.015,24.64516271,67.8480453
13311,1,13311,3.915306975,333535.6178,3684557.015,24.67099672,67.9221725
13313,1,13313,3.926384015,333565.6178,3684557.015,24.76227981,67.9780121
13315,1,13315,3.953519737,333595.6178,3684557.015,24.91226463,67.9801865
13317,1,13317,3.977780114,333625.6178,3684557.015,25.10080392,67.9349213
13319,1,13319,3.982301295,333655.6178,3684557.015,25.3016508,67.8939285
13321,1,13321,3.959441337,333685.6178,3684557.015,25.49096103,67.846344
13323,1,13323,3.913901903,333715.6178,3684557.015,25.65229519,67.8114624
13325,1,13325,3.861433503,333745.6178,3684557.015,25.77734823,67.7184906
13327,1,13327,3.823886867,333775.6178,3684557.015,25.864281,67.8288269
13329,1,13329,3.821633017,333805.6178,3684557.015,25.91547649,67.936821
13331,1,13331,3.865654462,333835.6178,3684557.015,25.93548093,67.7906189
13333,1,13333,3.953053059,333865.6178,3684557.015,25.92932432,67.7839355
13335,1,13335,4.06857179,333895.6178,3684557.015,25.9014845,67.7534714
13337,1,13337,4.191024803,333925.6178,3684557.015,25.85582854,67.706131
13339,1,13339,4.300949584,333955.6178,3684557.015,25.79654346,67.6742935
13341,1,13341,4.386414619,333985.6178,3684557.015,25.72953004,67.6508026
13343,1,13343,4.445780767,334015.6178,3684557.015,25.66328845,67.6366959
13345,1,13345,4.487099386,334045.6178,3684557.015,25.60825509,67.8539963
13487,1,13487,5.488600373,331975.6178,3684587.015,25.91178028,68.2940903
13489,1,13489,5.463235691,332005.6178,3684587.015,25.89006001,68.0313797
13491,1,13491,5.437288987,332035.6178,3684587.015,25.86788172,68.0201569
13493,1,13493,5.410759656,332065.6178,3684587.015,25.84525233,68.0067291
13495,1,13495,5.383648248,332095.6178,3684587.015,25.82218045,67.9912491
13497,1,13497,5.355956386,332125.6178,3684587.015,25.79867629,67.9739456
13499,1,13499,5.327686637,332155.6178,3684587.015,25.77475146,67.9551392
13501,1,13501,5.298842339,332185.6178,3684587.015,25.75041875,67.9351196
13503,1,13503,5.269427405,332215.6178,3684587.015,25.7256918,67.9141769
13505,1,13505,5.239446129,332245.6178,3684587.015,25.70058472,67.8926392
13507,1,13507,5.208903031,332275.6178,3684587.015,25.67511167,67.870842
13509,1,13509,5.177802808,332305.6178,3684587.015,25.64928654,67.8490906
13511,1,13511,5.146150512,332335.6178,3684587.015,25.62312266,67.8276215
13513,1,13513,5.113952058,332365.6178,3684587.015,25.59663287,67.8065643
13515,1,13515,5.081215283,332395.6178,3684587.015,25.56982993,67.7860031
13517,1,13517,5.047951763,332425.6178,3684587.015,25.54272768,67.7659149
13519,1,13519,5.014179692,332455.6178,3684587.015,25.51534317,67.7462234
13521,1,13521,4.979928132,332485.6178,3684587.015,25.48770012,67.7267761
13523,1,13523,4.945242996,332515.6178,3684587.015,25.45983404,67.7073822
13525,1,13525,4.910195043,332545.6178,3684587.015,25.43179957,67.6878433
13527,1,13527,4.874890126,332575.6178,3684587.015,25.40368005,67.6679535
13529,1,13529,4.839481621,332605.6178,3684587.015,25.37559965,67.6475372
13531,1,13531,4.80418464,332635.6178,3684587.015,25.34773752,67.6264496
13533,1,13533,4.769290956,332665.6178,3684587.015,25.32034325,67.6045837
13535,1,13535,4.735182719,332695.6178,3684587.015,25.2937517,67.5818634
13537,1,13537,4.702341926,332725.6178,3684587.015,25.26839436,67.5582428
13539,1,13539,4.671351434,332755.6178,3684587.015,25.24480319,67.533638
13541,1,13541,4.6428823,332785.6178,3684587.015,25.22360156,67.5079575
13543,1,13543,4.617661967,332815.6178,3684587.015,25.20547694,67.4810562
13545,1,13545,4.596418924,332845.6178,3684587.015,25.19113037,67.4527817
13547,1,13547,4.579802567,332875.6178,3684587.015,25.18120106,67.422966
13549,1,13549,4.568282265,332905.6178,3684587.015,25.17616909,67.3914871
13551,1,13551,4.562036355,332935.6178,3684587.015,25.17624589,67.3583603
13553,1,13553,4.560848079,332965.6178,3684587.015,25.18126838,67.3237686
13555,1,13555,4.564028639,332995.6178,3684587.015,25.19061604,67.288208
13557,1,13557,4.570385207,333025.6178,3684587.015,25.20316826,67.2525864
13559,1,13559,4.578243495,333055.6178,3684587.015,25.21731183,67.218399
13561,1,13561,4.585522455,333085.6178,3684587.015,25.23099668,67.1877975
13563,1,13563,4.589847397,333115.6178,3684587.015,25.24182683,67.1635513
13565,1,13565,4.588681652,333145.6178,3684587.015,25.24716754,67.1487656
13567,1,13567,4.579458437,333175.6178,3684587.015,25.24425038,67.1462402
13569,1,13569,4.559703588,333205.6178,3684587.015,25.23026736,67.1578827
13571,1,13571,4.527154212,333235.6178,3684587.015,25.20246089,67.1841812
13573,1,13573,4.479895902,333265.6178,3684587.015,25.15823722,67.2240448
13575,1,13575,4.416560728,333295.6178,3684587.015,25.09535915,67.2750549
13577,1,13577,4.336648298,333325.6178,3684587.015,25.01230906,67.3345261
13579,1,13579,4.241045888,333355.6178,3684587.015,24.90895453,67.401825
13581,1,13581,4.13280767,333385.6178,3684587.015,24.78767099,67.4808197
13583,1,13583,4.018149181,333415.6178,3684587.015,24.6550052,67.578186
13585,1,13585,3.907321913,333445.6178,3684587.015,24.52363582,67.6930771
13587,1,13587,3.814493801,333475.6178,3684587.015,24.41360466,67.8040466
13589,1,13589,3.755255849,333505.6178,3684587.015,24.35070292,67.8717422
13591,1,13591,3.740927262,333535.6178,3684587.015,24.35977721,67.9365616
13593,1,13593,3.771572034,333565.6178,3684587.015,24.45377866,67.9658356
13595,1,13595,3.833008593,333595.6178,3684587.015,24.6250333,67.9621201
13597,1,13597,3.901972366,333625.6178,3684587.015,24.8465747,68.0187225
13599,1,13599,3.956763311,333655.6178,3684587.015,25.0835113,67.7102051
13601,1,13601,3.986033574,333685.6178,3684587.015,25.30574203,67.671875
13603,1,13603,3.991310747,333715.6178,3684587.015,25.49445172,67.7828293
13605,1,13605,3.984153654,333745.6178,3684587.015,25.6419302,67.75177
13607,1,13607,3.980710195,333775.6178,3684587.015,25.74823868,67.7553787
13609,1,13609,3.99576001,333805.6178,3684587.015,25.81765529,67.9233017
13611,1,13611,4.037792623,333835.6178,3684587.015,25.85602097,67.8895264
13613,1,13613,4.106602984,333865.6178,3684587.015,25.86910347,67.8720627
13615,1,13615,4.194197731,333895.6178,3684587.015,25.86188469,67.8066254
13617,1,13617,4.288365442,333925.6178,3684587.015,25.83866276,67.7440186
13619,1,13619,4.37718721,333955.6178,3684587.015,25.80373736,67.698143
13621,1,13621,4.452796832,333985.6178,3684587.015,25.76224724,67.8368454
13756,1,13756,5.482765727,331975.6178,3684617.015,25.90873019,68.2945709
13758,1,13758,5.457236959,332005.6178,3684617.015,25.88693753,68.0006256
13760,1,13760,5.431081276,332035.6178,3684617.015,25.86464645,67.9888229
13762,1,13762,5.404288572,332065.6178,3684617.015,25.84185438,67.9744492
13764,1,13764,5.37684833,332095.6178,3684617.015,25.81855881,67.9575958
13766,1,13766,5.348749334,332125.6178,3684617.015,25.79475698,67.9385376
13768,1,13768,5.319979344,332155.6178,3684617.015,25.77044549,67.9176636
13770,1,13770,5.290524716,332185.6178,3684617.015,25.74561981,67.8953705
13772,1,13772,5.260370007,332215.6178,3684617.015,25.72027382,67.8720322
13774,1,13774,5.229497587,332245.6178,3684617.015,25.69439914,67.8480606
13776,1,13776,5.197887333,332275.6178,3684617.015,25.66798465,67.8238678
13778,1,13778,5.165516467,332305.6178,3684617.015,25.641016,67.7998581
13780,1,13780,5.132359695,332335.6178,3684617.015,25.61347532,67.7763443
13782,1,13782,5.098389786,332365.6178,3684617.015,25.58534137,67.7535553
13784,1,13784,5.063578846,332395.6178,3684617.015,25.5565902,67.7315979
13786,1,13786,5.027900579,332425.6178,3684617.015,25.52719678,67.7105026
13788,1,13788,4.991333892,332455.6178,3684617.015,25.49713787,67.6902084
13790,1,13790,4.9538683,332485.6178,3684617.015,25.46639662,67.6705551
13792,1,13792,4.915511616,332515.6178,3684617.015,25.43496944,67.6513596
13794,1,13794,4.876300423,332545.6178,3684617.015,25.40287568,67.6323929
13796,1,13796,4.836313772,332575.6178,3684617.015,25.37017053,67.6134338
13798,1,13798,4.795690315,332605.6178,3684617.015,25.33696161,67.5942917
13800,1,13800,4.754648673,332635.6178,3684617.015,25.30342903,67.5747986
13802,1,13802,4.713510097,332665.6178,3684617.015,25.26984816,67.554863
13804,1,13804,4.672721314,332695.6178,3684617.015,25.23661316,67.5344009
13806,1,13806,4.632873894,332725.6178,3684617.015,25.20425787,67.5133362
13808,1,13808,4.594714503,332755.6178,3684617.015,25.17346862,67.4915771
13810,1,13810,4.559138481,332785.6178,3684617.015,25.14508151,67.4689941
13812,1,13812,4.527157951,332815.6178,3684617.015,25.12005543,67.4453888
13814,1,13814,4.499836251,332845.6178,3684617.015,25.09941244,67.4205017
13816,1,13816,4.478184173,332875.6178,3684617.015,25.08414019,67.3940811
13818,1,13818,4.463021061,332905.6178,3684617.015,25.0750584,67.3658752
13820,1,13820,4.454814649,332935.6178,3684617.015,25.07266181,67.3357086
13822,1,13822,4.453524873,332965.6178,3684617.015,25.07696274,67.303566
13824,1,13824,4.458483828,332995.6178,3684617.015,25.08736431,67.2696686
13826,1,13826,4.468341954,333025.6178,3684617.015,25.10259326,67.234642
13828,1,13828,4.481097421,333055.6178,3684617.015,25.12070988,67.199707
13830,1,13830,4.494205194,333085.6178,3684617.015,25.1391924,67.1669235
13832,1,13832,4.504742153,333115.6178,3684617.015,25.15507385,67.1391983
13834,1,13834,4.509593503,333145.6178,3684617.015,25.16509757,67.120018
13836,1,13836,4.505627782,333175.6178,3684617.015,25.16585904,67.1127472
13838,1,13838,4.489842086,333205.6178,3684617.015,25.15391544,67.1199188
13840,1,13840,4.459480792,333235.6178,3684617.015,25.12586669,67.1426315
13842,1,13842,4.412155904,333265.6178,3684617.015,25.07844047,67.1798782
13844,1,13844,4.346023669,333295.6178,3684617.015,25.00864898,67.2283859
13846,1,13846,4.260101223,333325.6178,3684617.015,24.91413282,67.2843781
13848,1,13848,4.154835632,333355.6178,3684617.015,24.79387009,67.3477554
13850,1,13850,4.033043689,333385.6178,3684617.015,24.64948685,67.4263306
13852,1,13852,3.901253541,333415.6178,3684617.015,24.48737263,67.5338898
13854,1,13854,3.771147984,333445.6178,3684617.015,24.32145302,67.6781235
13856,1,13856,3.660067701,333475.6178,3684617.015,24.17543858,67.8382721
13858,1,13858,3.588607829,333505.6178,3684617.015,24.08165462,67.8275223
13860,1,13860,3.573634295,333535.6178,3684617.015,24.07284985,67.8695602
13862,1,13862,3.618646772,333565.6178,3684617.015,24.16737316,68.0509262
13864,1,13864,3.708726949,333595.6178,3684617.015,24.35677883,67.9233704
13866,1,13866,3.816418301,333625.6178,3684617.015,24.60756846,67.916275
13868,1,13868,3.915051775,333655.6178,3684617.015,24.87689021,67.8275986
13870,1,13870,3.989304911,333685.6178,3684617.015,25.12923794,67.8363113
13872,1,13872,4.037514461,333715.6178,3684617.015,25.34389526,67.9246368
13874,1,13874,4.06788979,333745.6178,3684617.015,25.51357469,68.0288773
13876,1,13876,4.092850836,333775.6178,3684617.015,25.63959752,67.9223557
