POINT_Z,POINT_X,POINT_Y
66.6928864,334413.6178,3683729.015
66.7028122,334415.6178,3683729.015
66.7113724,334417.6178,3683729.015
66.7192078,334419.6178,3683729.015
67.0751419,334421.6178,3683729.015
67.0746689,334423.6178,3683729.015
67.0741959,334425.6178,3683729.015
67.0737305,334427.6178,3683729.015
66.6746063,334411.6178,3683731.015
66.685051,334413.6178,3683731.015
66.6942139,334415.6178,3683731.015
66.7022552,334417.6178,3683731.015
66.7095795,334419.6178,3683731.015
67.0767365,334421.6178,3683731.015
67.0762634,334423.6178,3683731.015
67.075798,334425.6178,3683731.015
67.0753403,334427.6178,3683731.015
66.6731415,334411.6178,3683733.015
66.6816864,334413.6178,3683733.015
66.6891861,334415.6178,3683733.015
66.6957626,334417.6178,3683733.015
66.7017288,334419.6178,3683733.015
67.0783234,334421.6178,3683733.015
67.077858,334423.6178,3683733.015
67.0773926,334425.6178,3683733.015
67.0769424,334427.6178,3683733.015
66.6751099,334411.6178,3683735.015
66.6807861,334413.6178,3683735.015
66.6859512,334415.6178,3683735.015
66.6905365,334417.6178,3683735.015
66.6946106,334419.6178,3683735.015
67.0799179,334421.6178,3683735.015
67.0794525,334423.6178,3683735.015
67.0789948,334425.6178,3683735.015
67.0785446,334427.6178,3683735.015
66.6772003,334411.6178,3683737.015
66.6797409,334413.6178,3683737.015
66.6827393,334415.6178,3683737.015
66.6860428,334417.6178,3683737.015
67.0820007,334419.6178,3683737.015
67.0815125,334421.6178,3683737.015
67.0810471,334423.6178,3683737.015
67.0805969,334425.6178,3683737.015
67.0801544,334427.6178,3683737.015
66.6754303,334411.6178,3683739.015
66.6755981,334413.6178,3683739.015
66.6772461,334415.6178,3683739.015
66.6798401,334417.6178,3683739.015
67.0835571,334419.6178,3683739.015
67.0830917,334421.6178,3683739.015
67.0826416,334423.6178,3683739.015
67.0821991,334425.6178,3683739.015
66.6654358,334411.6178,3683741.015
66.6660156,334413.6178,3683741.015
66.6679459,334415.6178,3683741.015
66.6707687,334417.6178,3683741.015
67.0851364,334419.6178,3683741.015
67.0846863,334421.6178,3683741.015
67.0842438,334423.6178,3683741.015
67.0838089,334425.6178,3683741.015
66.6390991,334409.6178,3683743.015
66.6465836,334411.6178,3683743.015
66.6511002,334413.6178,3683743.015
66.6549835,334415.6178,3683743.015
66.6588516,334417.6178,3683743.015
67.0867615,334419.6178,3683743.015
67.0863113,334421.6178,3683743.015
67.0858688,334423.6178,3683743.015
67.0854416,334425.6178,3683743.015
66.6138535,334409.6178,3683745.015
66.6265182,334411.6178,3683745.015
66.6343231,334413.6178,3683745.015
66.6401291,334415.6178,3683745.015
66.6450424,334417.6178,3683745.015
67.0884171,334419.6178,3683745.015
67.0879593,334421.6178,3683745.015
67.0875168,334423.6178,3683745.015
67.0870819,334425.6178,3683745.015
66.5997772,334409.6178,3683747.015
66.6104431,334411.6178,3683747.015
66.6185684,334413.6178,3683747.015
66.6251678,334415.6178,3683747.015
66.6304703,334417.6178,3683747.015
67.0900879,334419.6178,3683747.015
67.0896301,334421.6178,3683747.015
67.0891724,334423.6178,3683747.015
67.0887299,334425.6178,3683747.015
66.5878601,334409.6178,3683749.015
66.5960083,334411.6178,3683749.015
66.6036377,334413.6178,3683749.015
66.6107025,334415.6178,3683749.015
67.0922775,334417.6178,3683749.015
67.0917664,334419.6178,3683749.015
67.0912933,334421.6178,3683749.015
67.0908279,334423.6178,3683749.015
67.0903778,334425.6178,3683749.015
66.5709534,334409.6178,3683751.015
66.5800247,334411.6178,3683751.015
66.5881882,334413.6178,3683751.015
66.5956802,334415.6178,3683751.015
67.0939026,334417.6178,3683751.015
67.0934143,334419.6178,3683751.015
67.0929413,334421.6178,3683751.015
67.0924759,334423.6178,3683751.015
66.5494995,334409.6178,3683753.015
66.5622025,334411.6178,3683753.015
66.5715256,334413.6178,3683753.015
66.5793533,334415.6178,3683753.015
67.0955276,334417.6178,3683753.015
67.095047,334419.6178,3683753.015
67.0945816,334421.6178,3683753.015
67.0941162,334423.6178,3683753.015
66.5198898,334407.6178,3683755.015
66.5343628,334409.6178,3683755.015
66.5452881,334411.6178,3683755.015
66.5537796,334413.6178,3683755.015
66.5611572,334415.6178,3683755.015
67.0971603,334417.6178,3683755.015
67.0966873,334419.6178,3683755.015
67.0962219,334421.6178,3683755.015
67.0957642,334423.6178,3683755.015
66.5164642,334407.6178,3683757.015
66.5212631,334409.6178,3683757.015
66.5275726,334411.6178,3683757.015
66.5339813,334413.6178,3683757.015
66.5405045,334415.6178,3683757.015
67.0988007,334417.6178,3683757.015
67.0983276,334419.6178,3683757.015
67.0978699,334421.6178,3683757.015
67.0974197,334423.6178,3683757.015
66.5014954,334407.6178,3683759.015
66.5026093,334409.6178,3683759.015
66.5061417,334411.6178,3683759.015
66.5110245,334413.6178,3683759.015
66.5175858,334415.6178,3683759.015
67.1004562,334417.6178,3683759.015
67.0999832,334419.6178,3683759.015
67.0995255,334421.6178,3683759.015
67.0990829,334423.6178,3683759.015
66.4769592,334407.6178,3683761.015
66.4783707,334409.6178,3683761.015
66.4809723,334411.6178,3683761.015
66.4845428,334413.6178,3683761.015
67.1026154,334415.6178,3683761.015
67.1021118,334417.6178,3683761.015
67.1016464,334419.6178,3683761.015
67.1011887,334421.6178,3683761.015
67.1007538,334423.6178,3683761.015
66.4518127,334407.6178,3683763.015
66.4525909,334409.6178,3683763.015
66.4544449,334411.6178,3683763.015
66.4570999,334413.6178,3683763.015
67.1042328,334415.6178,3683763.015
67.1037598,334417.6178,3683763.015
67.103302,334419.6178,3683763.015
67.1028595,334421.6178,3683763.015
66.4278412,334407.6178,3683765.015
66.4274597,334409.6178,3683765.015
66.4284973,334411.6178,3683765.015
66.4304886,334413.6178,3683765.015
67.1058807,334415.6178,3683765.015
67.105423,334417.6178,3683765.015
67.1049805,334419.6178,3683765.015
67.1045456,334421.6178,3683765.015
66.4095078,334405.6178,3683767.015
66.4051971,334407.6178,3683767.015
66.4033051,334409.6178,3683767.015
66.4034729,334411.6178,3683767.015
66.4051437,334413.6178,3683767.015
67.1075668,334415.6178,3683767.015
67.1071091,334417.6178,3683767.015
67.1066742,334419.6178,3683767.015
67.1062393,334421.6178,3683767.015
66.391037,334405.6178,3683769.015
66.3835144,334407.6178,3683769.015
66.3795013,334409.6178,3683769.015
66.3786545,334411.6178,3683769.015
66.3806839,334413.6178,3683769.015
67.1092834,334415.6178,3683769.015
67.1088257,334417.6178,3683769.015
67.1083832,334419.6178,3683769.015
67.1079407,334421.6178,3683769.015
66.3741989,334405.6178,3683771.015
66.3623428,334407.6178,3683771.015
66.3553696,334409.6178,3683771.015
66.3528442,334411.6178,3683771.015
66.3565903,334413.6178,3683771.015
67.1110153,334415.6178,3683771.015
67.1105499,334417.6178,3683771.015
67.1100922,334419.6178,3683771.015
67.109642,334421.6178,3683771.015
66.3585052,334405.6178,3683773.015
66.341713,334407.6178,3683773.015
66.3309479,334409.6178,3683773.015
66.3242035,334411.6178,3683773.015
67.1132431,334413.6178,3683773.015
67.1127319,334415.6178,3683773.015
67.1122513,334417.6178,3683773.015
67.1117935,334419.6178,3683773.015
66.3438568,334405.6178,3683775.015
66.3223343,334407.6178,3683775.015
66.3080063,334409.6178,3683775.015
66.297905,334411.6178,3683775.015
67.1148987,334413.6178,3683775.015
67.1144104,334415.6178,3683775.015
67.1139374,334417.6178,3683775.015
67.113472,334419.6178,3683775.015
66.329155,334405.6178,3683777.015
66.3047562,334407.6178,3683777.015
66.2883911,334409.6178,3683777.015
66.276619,334411.6178,3683777.015
67.1165314,334413.6178,3683777.015
67.1160583,334415.6178,3683777.015
67.115593,334417.6178,3683777.015
67.1151276,334419.6178,3683777.015
66.347084,334403.6178,3683779.015
66.3135376,334405.6178,3683779.015
66.2891693,334407.6178,3683779.015
66.2728958,334409.6178,3683779.015
66.2614441,334411.6178,3683779.015
67.1181641,334413.6178,3683779.015
67.1176987,334415.6178,3683779.015
67.1172333,334417.6178,3683779.015
67.1167831,334419.6178,3683779.015
66.33004,334403.6178,3683781.015
66.2984619,334405.6178,3683781.015
66.2759628,334407.6178,3683781.015
66.2614365,334409.6178,3683781.015
66.252243,334411.6178,3683781.015
67.1197891,334413.6178,3683781.015
67.1193314,334415.6178,3683781.015
67.1188736,334417.6178,3683781.015
67.1184235,334419.6178,3683781.015
66.3115005,334403.6178,3683783.015
66.2843323,334405.6178,3683783.015
66.2650146,334407.6178,3683783.015
66.2527771,334409.6178,3683783.015
66.2474442,334411.6178,3683783.015
67.1214142,334413.6178,3683783.015
67.1209564,334415.6178,3683783.015
67.1205063,334417.6178,3683783.015
67.1200638,334419.6178,3683783.015
66.2923279,334403.6178,3683785.015
66.2723389,334405.6178,3683785.015
66.2563477,334407.6178,3683785.015
66.2439804,334409.6178,3683785.015
67.1235199,334411.6178,3683785.015
67.1230316,334413.6178,3683785.015
67.1225739,334415.6178,3683785.015
67.1221313,334417.6178,3683785.015
66.2824173,334403.6178,3683787.015
66.2662048,334405.6178,3683787.015
66.2520676,334407.6178,3683787.015
66.2396469,334409.6178,3683787.015
67.1250839,334411.6178,3683787.015
67.1246262,334413.6178,3683787.015
67.1241837,334415.6178,3683787.015
67.1237564,334417.6178,3683787.015
66.2811127,334403.6178,3683789.015
66.2660065,334405.6178,3683789.015
66.2526093,334407.6178,3683789.015
66.2402802,334409.6178,3683789.015
67.1266708,334411.6178,3683789.015
67.1262283,334413.6178,3683789.015
67.1258011,334415.6178,3683789.015
67.1253815,334417.6178,3683789.015
66.2988892,334401.6178,3683791.015
66.2829208,334403.6178,3683791.015
66.2688751,334405.6178,3683791.015
66.2561646,334407.6178,3683791.015
66.244339,334409.6178,3683791.015
67.1282883,334411.6178,3683791.015
67.1278534,334413.6178,3683791.015
67.1274261,334415.6178,3683791.015
67.1270142,334417.6178,3683791.015
66.298378,334401.6178,3683793.015
66.2846298,334403.6178,3683793.015
66.2718124,334405.6178,3683793.015
66.2601013,334407.6178,3683793.015
66.2495956,334409.6178,3683793.015
67.1299362,334411.6178,3683793.015
67.1295013,334413.6178,3683793.015
67.1290665,334415.6178,3683793.015
67.1286469,334417.6178,3683793.015
66.2973709,334401.6178,3683795.015
66.2843094,334403.6178,3683795.015
66.2720413,334405.6178,3683795.015
66.2613754,334407.6178,3683795.015
66.2541885,334409.6178,3683795.015
67.1315994,334411.6178,3683795.015
67.1311493,334413.6178,3683795.015
67.1307144,334415.6178,3683795.015
66.2942734,334401.6178,3683797.015
66.2800674,334403.6178,3683797.015
66.266861,334405.6178,3683797.015
66.2547073,334407.6178,3683797.015
67.1337357,334409.6178,3683797.015
67.1332474,334411.6178,3683797.015
67.1327896,334413.6178,3683797.015
67.1323471,334415.6178,3683797.015
66.2878342,334401.6178,3683799.015
66.2711792,334403.6178,3683799.015
66.2562714,334405.6178,3683799.015
66.24263,334407.6178,3683799.015
67.1353226,334409.6178,3683799.015
67.1348572,334411.6178,3683799.015
67.134407,334413.6178,3683799.015
67.1339722,334415.6178,3683799.015
66.2777863,334401.6178,3683801.015
66.2580261,334403.6178,3683801.015
66.2414703,334405.6178,3683801.015
66.227005,334407.6178,3683801.015
67.1369095,334409.6178,3683801.015
67.1364594,334411.6178,3683801.015
67.1360168,334413.6178,3683801.015
67.135582,334415.6178,3683801.015
66.2919617,334399.6178,3683803.015
66.2636032,334401.6178,3683803.015
66.2412415,334403.6178,3683803.015
66.2240143,334405.6178,3683803.015
66.2099075,334407.6178,3683803.015
67.1384964,334409.6178,3683803.015
67.1380539,334411.6178,3683803.015
67.137619,334413.6178,3683803.015
67.1371918,334415.6178,3683803.015
66.2732544,334399.6178,3683805.015
66.243309,334401.6178,3683805.015
66.2212219,334403.6178,3683805.015
66.2054138,334405.6178,3683805.015
66.1934052,334407.6178,3683805.015
67.1400909,334409.6178,3683805.015
67.1396561,334411.6178,3683805.015
67.1392288,334413.6178,3683805.015
67.1388092,334415.6178,3683805.015
66.2399445,334399.6178,3683807.015
66.216507,334401.6178,3683807.015
66.1990585,334403.6178,3683807.015
66.1871567,334405.6178,3683807.015
66.1791916,334407.6178,3683807.015
67.1417084,334409.6178,3683807.015
67.1412735,334411.6178,3683807.015
67.1408463,334413.6178,3683807.015
66.2017975,334399.6178,3683809.015
66.1885834,334401.6178,3683809.015
66.177597,334403.6178,3683809.015
66.1702728,334405.6178,3683809.015
66.1676178,334407.6178,3683809.015
67.1433334,334409.6178,3683809.015
67.1428986,334411.6178,3683809.015
67.1424789,334413.6178,3683809.015
66.1725235,334399.6178,3683811.015
66.1669998,334401.6178,3683811.015
66.1600571,334403.6178,3683811.015
66.1537018,334405.6178,3683811.015
67.1454544,334407.6178,3683811.015
67.1449738,334409.6178,3683811.015
67.1445312,334411.6178,3683811.015
67.1441116,334413.6178,3683811.015
66.1644135,334399.6178,3683813.015
66.1575165,334401.6178,3683813.015
66.1501923,334403.6178,3683813.015
66.1430283,334405.6178,3683813.015
67.1470413,334407.6178,3683813.015
67.1465912,334409.6178,3683813.015
67.1461639,334411.6178,3683813.015
67.145752,334413.6178,3683813.015
66.1874847,334397.6178,3683815.015
66.1704636,334399.6178,3683815.015
66.1580124,334401.6178,3683815.015
66.147995,334403.6178,3683815.015
66.1392441,334405.6178,3683815.015
67.1486511,334407.6178,3683815.015
67.1482239,334409.6178,3683815.015
67.1478043,334411.6178,3683815.015
67.1474075,334413.6178,3683815.015
66.1997375,334397.6178,3683817.015
66.1788712,334399.6178,3683817.015
66.1629715,334401.6178,3683817.015
66.1509094,334403.6178,3683817.015
66.1411362,334405.6178,3683817.015
67.1503143,334407.6178,3683817.015
67.1498871,334409.6178,3683817.015
67.1494751,334411.6178,3683817.015
67.1490784,334413.6178,3683817.015
66.2077408,334397.6178,3683819.015
66.1861496,334399.6178,3683819.015
66.1690521,334401.6178,3683819.015
66.1564102,334403.6178,3683819.015
66.1469574,334405.6178,3683819.015
67.1520081,334407.6178,3683819.015
67.1515732,334409.6178,3683819.015
67.1511612,334411.6178,3683819.015
66.2122803,334397.6178,3683821.015
66.1912308,334399.6178,3683821.015
66.1744614,334401.6178,3683821.015
66.1623764,334403.6178,3683821.015
66.1548615,334405.6178,3683821.015
67.1537247,334407.6178,3683821.015
67.1532822,334409.6178,3683821.015
67.1528549,334411.6178,3683821.015
66.2117538,334397.6178,3683823.015
66.1931686,334399.6178,3683823.015
66.1781082,334401.6178,3683823.015
66.1661377,334403.6178,3683823.015
67.1559372,334405.6178,3683823.015
67.1554337,334407.6178,3683823.015
67.1549759,334409.6178,3683823.015
67.1545334,334411.6178,3683823.015
66.2024307,334397.6178,3683825.015
66.1920547,334399.6178,3683825.015
66.1810989,334401.6178,3683825.015
66.170784,334403.6178,3683825.015
67.1575623,334405.6178,3683825.015
67.1570969,334407.6178,3683825.015
67.1566391,334409.6178,3683825.015
67.1561966,334411.6178,3683825.015
66.192627,334395.6178,3683827.015
66.1969376,334397.6178,3683827.015
66.1935349,334399.6178,3683827.015
66.1864471,334401.6178,3683827.015
66.1782074,334403.6178,3683827.015
67.1591797,334405.6178,3683827.015
67.1587219,334407.6178,3683827.015
67.1582794,334409.6178,3683827.015
67.1578445,334411.6178,3683827.015
66.2026443,334395.6178,3683829.015
66.2043991,334397.6178,3683829.015
66.2016754,334399.6178,3683829.015
66.1958542,334401.6178,3683829.015
66.1888962,334403.6178,3683829.015
67.1607895,334405.6178,3683829.015
67.1603394,334407.6178,3683829.015
67.1598969,334409.6178,3683829.015
66.2250519,334395.6178,3683831.015
66.2204514,334397.6178,3683831.015
66.2151794,334399.6178,3683831.015
66.2087097,334401.6178,3683831.015
66.202301,334403.6178,3683831.015
67.162384,334405.6178,3683831.015
67.1619415,334407.6178,3683831.015
67.1615143,334409.6178,3683831.015
66.2454529,334395.6178,3683833.015
66.2392654,334397.6178,3683833.015
66.2317047,334399.6178,3683833.015
66.2236862,334401.6178,3683833.015
66.2174835,334403.6178,3683833.015
67.1639862,334405.6178,3683833.015
67.1635437,334407.6178,3683833.015
67.1631165,334409.6178,3683833.015
66.2742157,334395.6178,3683835.015
66.2627258,334397.6178,3683835.015
66.2513199,334399.6178,3683835.015
66.2402267,334401.6178,3683835.015
67.1660385,334403.6178,3683835.015
67.1655731,334405.6178,3683835.015
67.1651306,334407.6178,3683835.015
67.164711,334409.6178,3683835.015
66.307312,334395.6178,3683837.015
66.2892075,334397.6178,3683837.015
66.2735062,334399.6178,3683837.015
66.2593231,334401.6178,3683837.015
67.167572,334403.6178,3683837.015
67.1671295,334405.6178,3683837.015
67.1667099,334407.6178,3683837.015
67.1663055,334409.6178,3683837.015
66.3636703,334393.6178,3683839.015
66.3372421,334395.6178,3683839.015
66.3152466,334397.6178,3683839.015
66.2968979,334399.6178,3683839.015
66.2808304,334401.6178,3683839.015
67.1691208,334403.6178,3683839.015
67.1687012,334405.6178,3683839.015
67.1682892,334407.6178,3683839.015
67.1679001,334409.6178,3683839.015
66.3877258,334393.6178,3683841.015
66.3607635,334395.6178,3683841.015
66.3385696,334397.6178,3683841.015
66.3201065,334399.6178,3683841.015
66.3039398,334401.6178,3683841.015
67.1707077,334403.6178,3683841.015
67.1702881,334405.6178,3683841.015
67.1698914,334407.6178,3683841.015
66.399559,334393.6178,3683843.015
66.3775406,334395.6178,3683843.015
66.3587265,334397.6178,3683843.015
66.3424988,334399.6178,3683843.015
66.3279572,334401.6178,3683843.015
67.1723175,334403.6178,3683843.015
67.1718979,334405.6178,3683843.015
67.1714935,334407.6178,3683843.015
66.4068069,334393.6178,3683845.015
66.391304,334395.6178,3683845.015
66.3772049,334397.6178,3683845.015
66.364151,334399.6178,3683845.015
66.3523941,334401.6178,3683845.015
67.1739502,334403.6178,3683845.015
67.1735229,334405.6178,3683845.015
67.173111,334407.6178,3683845.015
66.4156036,334393.6178,3683847.015
66.4061279,334395.6178,3683847.015
66.3955688,334397.6178,3683847.015
66.3839111,334399.6178,3683847.015
67.1760559,334401.6178,3683847.015
67.1755753,334403.6178,3683847.015
67.1751404,334405.6178,3683847.015
67.1747208,334407.6178,3683847.015
66.4320908,334393.6178,3683849.015
66.4251099,334395.6178,3683849.015
66.4150696,334397.6178,3683849.015
66.4028854,334399.6178,3683849.015
67.1776123,334401.6178,3683849.015
67.1771622,334403.6178,3683849.015
67.1767273,334405.6178,3683849.015
67.1763077,334407.6178,3683849.015
66.4821014,334391.6178,3683851.015
66.4613495,334393.6178,3683851.015
66.4470291,334395.6178,3683851.015
66.432991,334397.6178,3683851.015
66.4182358,334399.6178,3683851.015
67.1791534,334401.6178,3683851.015
67.1787262,334403.6178,3683851.015
67.178299,334405.6178,3683851.015
66.5111847,334391.6178,3683853.015
66.4803238,334393.6178,3683853.015
66.459198,334395.6178,3683853.015
66.4409561,334397.6178,3683853.015
66.4238739,334399.6178,3683853.015
67.1807022,334401.6178,3683853.015
67.180275,334403.6178,3683853.015
67.179863,334405.6178,3683853.015
66.4969635,334391.6178,3683855.015
66.4726639,334393.6178,3683855.015
66.4508133,334395.6178,3683855.015
66.4312057,334397.6178,3683855.015
66.4148102,334399.6178,3683855.015
67.182251,334401.6178,3683855.015
67.1818314,334403.6178,3683855.015
67.1814194,334405.6178,3683855.015
66.4735794,334391.6178,3683857.015
66.4458466,334393.6178,3683857.015
66.4205399,334395.6178,3683857.015
66.3998871,334397.6178,3683857.015
66.3918915,334399.6178,3683857.015
67.1838074,334401.6178,3683857.015
67.1833878,334403.6178,3683857.015
67.1829834,334405.6178,3683857.015
66.4440155,334391.6178,3683859.015
66.402832,334393.6178,3683859.015
66.3675842,334395.6178,3683859.015
66.3368378,334397.6178,3683859.015
67.1858215,334399.6178,3683859.015
67.1853638,334401.6178,3683859.015
67.1849442,334403.6178,3683859.015
67.1845551,334405.6178,3683859.015
66.4035721,334391.6178,3683861.015
66.3438416,334393.6178,3683861.015
66.2955399,334395.6178,3683861.015
66.2544937,334397.6178,3683861.015
67.1873169,334399.6178,3683861.015
67.1868973,334401.6178,3683861.015
67.1865005,334403.6178,3683861.015
67.1861191,334405.6178,3683861.015
66.4458923,334389.6178,3683863.015
66.3477097,334391.6178,3683863.015
66.268219,334393.6178,3683863.015
66.2075195,334395.6178,3683863.015
66.1591034,334397.6178,3683863.015
67.1888428,334399.6178,3683863.015
67.188446,334401.6178,3683863.015
67.1880569,334403.6178,3683863.015
66.3981476,334389.6178,3683865.015
66.2739716,334391.6178,3683865.015
66.1749344,334393.6178,3683865.015
66.1041565,334395.6178,3683865.015
66.0539551,334397.6178,3683865.015
67.1904068,334399.6178,3683865.015
67.1900101,334401.6178,3683865.015
67.1896286,334403.6178,3683865.015
66.3342819,334389.6178,3683867.015
66.1840897,334391.6178,3683867.015
66.0643997,334393.6178,3683867.015
65.984726,334395.6178,3683867.015
65.9417877,334397.6178,3683867.015
67.1919937,334399.6178,3683867.015
67.1916046,334401.6178,3683867.015
67.1912231,334403.6178,3683867.015
66.2691727,334389.6178,3683869.015
66.0859146,334391.6178,3683869.015
65.9391098,334393.6178,3683869.015
65.8447571,334395.6178,3683869.015
65.8257065,334397.6178,3683869.015
67.1936035,334399.6178,3683869.015
67.1931992,334401.6178,3683869.015
67.1928101,334403.6178,3683869.015
66.2120972,334389.6178,3683871.015
65.9857178,334391.6178,3683871.015
65.8019943,334393.6178,3683871.015
65.6638489,334395.6178,3683871.015
67.1956482,334397.6178,3683871.015
67.1951981,334399.6178,3683871.015
67.1947784,334401.6178,3683871.015
67.1943817,334403.6178,3683871.015
66.1485825,334389.6178,3683873.015
65.8829803,334391.6178,3683873.015
65.6684875,334393.6178,3683873.015
65.4990082,334395.6178,3683873.015
67.1971512,334397.6178,3683873.015
67.1967316,334399.6178,3683873.015
67.1963196,334401.6178,3683873.015
67.1959305,334403.6178,3683873.015
66.3789062,334387.6178,3683875.015
66.0553055,334389.6178,3683875.015
65.7759094,334391.6178,3683875.015
65.5571518,334393.6178,3683875.015
65.3825073,334395.6178,3683875.015
67.1986313,334397.6178,3683875.015
67.1982269,334399.6178,3683875.015
67.1978302,334401.6178,3683875.015
66.1484451,334387.6178,3683877.015
65.8894882,334389.6178,3683877.015
65.6652527,334391.6178,3683877.015
65.4842072,334393.6178,3683877.015
65.3347092,334395.6178,3683877.015
67.2001038,334397.6178,3683877.015
67.199707,334399.6178,3683877.015
67.1993179,334401.6178,3683877.015
65.9240265,334387.6178,3683879.015
65.7375336,334389.6178,3683879.015
65.5921402,334391.6178,3683879.015
65.4708176,334393.6178,3683879.015
65.3657379,334395.6178,3683879.015
67.2015533,334397.6178,3683879.015
67.2011719,334399.6178,3683879.015
67.2007904,334401.6178,3683879.015
65.7601471,334387.6178,3683881.015
65.6569824,334389.6178,3683881.015
65.5875244,334391.6178,3683881.015
65.5226669,334393.6178,3683881.015
65.4596634,334395.6178,3683881.015
67.2030029,334397.6178,3683881.015
67.2026138,334399.6178,3683881.015
67.2022476,334401.6178,3683881.015
65.7471695,334387.6178,3683883.015
65.6931992,334389.6178,3683883.015
65.6661911,334391.6178,3683883.015
65.6270828,334393.6178,3683883.015
67.2048492,334395.6178,3683883.015
67.2044373,334397.6178,3683883.015
67.2040482,334399.6178,3683883.015
67.2036896,334401.6178,3683883.015
65.9042206,334387.6178,3683885.015
65.8525543,334389.6178,3683885.015
65.8321075,334391.6178,3683885.015
65.7957535,334393.6178,3683885.015
67.2062073,334395.6178,3683885.015
67.2058334,334397.6178,3683885.015
67.2054672,334399.6178,3683885.015
66.2471619,334385.6178,3683887.015
66.1259995,334387.6178,3683887.015
66.0940323,334389.6178,3683887.015
66.0628204,334391.6178,3683887.015
66.0118103,334393.6178,3683887.015
67.2075882,334395.6178,3683887.015
67.2072296,334397.6178,3683887.015
67.2068787,334399.6178,3683887.015
66.6263275,334385.6178,3683889.015
66.4903564,334387.6178,3683889.015
66.4110413,334389.6178,3683889.015
66.3334274,334391.6178,3683889.015
66.25,334393.6178,3683889.015
67.208992,334395.6178,3683889.015
67.2086334,334397.6178,3683889.015
67.2082901,334399.6178,3683889.015
67.083046,334385.6178,3683891.015
66.9117584,334387.6178,3683891.015
66.7508011,334389.6178,3683891.015
66.6038895,334391.6178,3683891.015
66.4839859,334393.6178,3683891.015
67.2104187,334395.6178,3683891.015
67.2100601,334397.6178,3683891.015
67.2097168,334399.6178,3683891.015
67.588829,334385.6178,3683893.015
67.3339615,334387.6178,3683893.015
67.0653915,334389.6178,3683893.015
66.8362656,334391.6178,3683893.015
66.6997604,334393.6178,3683893.015
67.211853,334395.6178,3683893.015
67.2114868,334397.6178,3683893.015
67.2111359,334399.6178,3683893.015
68.0772476,334385.6178,3683895.015
67.687355,334387.6178,3683895.015
67.3073654,334389.6178,3683895.015
66.9810867,334391.6178,3683895.015
67.2136841,334393.6178,3683895.015
67.2132721,334395.6178,3683895.015
67.2128983,334397.6178,3683895.015
67.2125473,334399.6178,3683895.015
68.1306076,334385.6178,3683897.015
67.8299637,334387.6178,3683897.015
67.4245224,334389.6178,3683897.015
67.0543289,334391.6178,3683897.015
67.2150345,334393.6178,3683897.015
67.214653,334395.6178,3683897.015
67.2142868,334397.6178,3683897.015
68.2107697,334385.6178,3683899.015
67.8336029,334387.6178,3683899.015
67.4294205,334389.6178,3683899.015
67.0766296,334391.6178,3683899.015
67.2163696,334393.6178,3683899.015
67.2160034,334395.6178,3683899.015
67.2156448,334397.6178,3683899.015
67.4588776,334383.6178,3683901.015
67.654747,334385.6178,3683901.015
67.528923,334387.6178,3683901.015
67.2932129,334389.6178,3683901.015
67.0507355,334391.6178,3683901.015
67.2177048,334393.6178,3683901.015
67.2173538,334395.6178,3683901.015
67.2170029,334397.6178,3683901.015
66.7539978,334383.6178,3683903.015
67.0830612,334385.6178,3683903.015
67.1840439,334387.6178,3683903.015
67.1329269,334389.6178,3683903.015
67.022522,334391.6178,3683903.015
67.2190475,334393.6178,3683903.015
67.2186966,334395.6178,3683903.015
67.2183533,334397.6178,3683903.015
66.7539978,334383.6178,3683905.015
66.9143829,334385.6178,3683905.015
67.0231781,334387.6178,3683905.015
67.0541077,334389.6178,3683905.015
67.0273514,334391.6178,3683905.015
67.2203979,334393.6178,3683905.015
67.2200394,334395.6178,3683905.015
67.2197037,334397.6178,3683905.015
66.7539978,334383.6178,3683907.015
66.8870544,334385.6178,3683907.015
66.9817886,334387.6178,3683907.015
67.036972,334389.6178,3683907.015
67.2221298,334391.6178,3683907.015
67.2217407,334393.6178,3683907.015
67.2213898,334395.6178,3683907.015
66.9540024,334383.6178,3683909.015
66.9740219,334385.6178,3683909.015
67.0111237,334387.6178,3683909.015
67.0554733,334389.6178,3683909.015
67.2234116,334391.6178,3683909.015
67.2230606,334393.6178,3683909.015
67.2227325,334395.6178,3683909.015
66.9122009,334383.6178,3683911.015
66.9581833,334385.6178,3683911.015
67.0095367,334387.6178,3683911.015
67.0620728,334389.6178,3683911.015
67.2247238,334391.6178,3683911.015
67.2243958,334393.6178,3683911.015
67.2240753,334395.6178,3683911.015
66.9540024,334381.6178,3683913.015
66.8539963,334383.6178,3683913.015
66.9188919,334385.6178,3683913.015
66.9920807,334387.6178,3683913.015
67.054512,334389.6178,3683913.015
67.2260666,334391.6178,3683913.015
67.2257462,334393.6178,3683913.015
67.225441,334395.6178,3683913.015
66.9540024,334381.6178,3683915.015
66.9205017,334383.6178,3683915.015
66.9473267,334385.6178,3683915.015
66.9973068,334387.6178,3683915.015
67.0474243,334389.6178,3683915.015
67.2274475,334391.6178,3683915.015
67.2271271,334393.6178,3683915.015
67.2268219,334395.6178,3683915.015
66.9567337,334381.6178,3683917.015
66.9626846,334383.6178,3683917.015
66.9761047,334385.6178,3683917.015
67.0040665,334387.6178,3683917.015
67.035614,334389.6178,3683917.015
67.2288437,334391.6178,3683917.015
67.2285156,334393.6178,3683917.015
67.2282028,334395.6178,3683917.015
