"","year","doy","decimal.time","Cypress","Gauge","Intake"
"17662",2020,"130",11.5,68.67912,68.571721,69.03788042
"17663",2020,"130",12,68.68112,68.569721,69.03788042
"17664",2020,"130",12.5,68.67612,68.567721,69.03388042
"17665",2020,"130",13,68.67412,68.565721,69.02988042
"17666",2020,"130",13.5,68.68012,68.569721,69.03688042
"17667",2020,"130",14,68.68312,68.569721,69.03888042
"17668",2020,"130",14.5,68.68012,68.565721,69.03588042
"17669",2020,"130",15,68.67812,68.567721,69.03588042
"17670",2020,"130",15.5,68.67712,68.566721,69.03588042
"17671",2020,"130",16,68.67612,68.564721,69.03488042
"17672",2020,"130",16.5,68.67612,68.563721,69.03488042
"17673",2020,"130",17,68.67612,68.565721,69.03488042
"17674",2020,"130",17.5,68.67812,68.566721,69.03888042
"17675",2020,"130",18,68.67812,68.566721,69.03688042
"17676",2020,"130",18.5,68.68112,68.567721,69.03788042
"17677",2020,"130",19,68.68212,68.571721,69.03988042
"17678",2020,"130",19.5,68.68512,68.574721,69.04288042
"17679",2020,"130",20,68.68812,68.578721,69.04688042
"17680",2020,"130",20.5,68.68812,68.578721,69.04788042
"17681",2020,"130",21,68.68812,68.576721,69.04888042
"17682",2020,"130",21.5,68.68812,68.577721,69.05188042
"17683",2020,"130",22,68.68812,68.578721,69.05088042
"17684",2020,"130",22.5,68.68912,68.579721,69.05288042
"17685",2020,"130",23,68.68712,68.578721,69.05388042
"17686",2020,"130",23.5,68.69012,68.579721,69.05688042
"17687",2020,"131",0,68.68812,68.578721,69.05488042
"17688",2020,"131",0.5,68.69112,68.579721,69.05588042
"17689",2020,"131",1,68.69312,68.580721,69.06088042
"17690",2020,"131",1.5,68.69112,68.580721,69.05688042
"17691",2020,"131",2,68.69112,68.581721,69.05988042
"17692",2020,"131",2.5,68.69312,68.580721,69.06388042
"17693",2020,"131",3,68.69012,68.579721,69.06188042
"17694",2020,"131",3.5,68.69512,68.584721,69.06488042
"17695",2020,"131",4,68.69612,68.582721,69.06688042
"17696",2020,"131",4.5,68.69212,68.583721,69.06588042
"17697",2020,"131",5,68.69312,68.582721,69.06388042
"17698",2020,"131",5.5,68.69412,68.581721,69.06488042
"17699",2020,"131",6,68.69312,68.581721,69.06288042
"17700",2020,"131",6.5,68.69412,68.580721,69.06288042
"17701",2020,"131",7,68.68912,68.577721,69.06088042
"17702",2020,"131",7.5,68.68612,68.575721,69.05788042
"17703",2020,"131",8,68.68312,68.572721,69.05588042
"17704",2020,"131",8.5,68.68212,68.572721,69.05788042
"17705",2020,"131",9,68.68212,68.570721,69.05488042
"17706",2020,"131",9.5,68.68512,68.571721,69.05588042
"17707",2020,"131",10,68.68112,68.569721,69.05488042
"17708",2020,"131",10.5,68.68212,68.569721,69.05488042
"17709",2020,"131",11,68.67912,68.571721,69.05688042
"17710",2020,"131",11.5,68.68012,68.574721,69.05088042
"17711",2020,"131",12,68.68012,68.572721,69.05488042
"17712",2020,"131",12.5,68.67712,68.567721,69.05188042
"17713",2020,"131",13,68.67812,68.568721,69.05388042
"17714",2020,"131",13.5,68.68112,68.570721,69.05388042
"17715",2020,"131",14,68.67912,68.569721,69.05588042
"17716",2020,"131",14.5,68.68312,68.573721,69.05788042
"17717",2020,"131",15,68.67812,68.570721,69.05188042
"17718",2020,"131",15.5,68.67812,68.569721,69.05288042
"17719",2020,"131",16,68.67912,68.571721,69.05288042
"17720",2020,"131",16.5,68.67512,68.566721,69.04788042
"17721",2020,"131",17,68.67512,68.570721,69.05188042
"17722",2020,"131",17.5,68.67712,68.567721,69.04988042
"17723",2020,"131",18,68.67712,68.569721,69.04988042
"17724",2020,"131",18.5,68.67912,68.569721,69.04988042
"17725",2020,"131",19,68.68312,68.574721,69.05388042
"17726",2020,"131",19.5,68.68512,68.576721,69.05388042
"17727",2020,"131",20,68.68612,68.577721,69.05588042
"17728",2020,"131",20.5,68.68512,68.576721,69.05788042
"17729",2020,"131",21,68.68512,68.578721,69.05688042
"17730",2020,"131",21.5,68.68612,68.578721,69.05488042
"17731",2020,"131",22,68.68512,68.578721,69.05588042
"17732",2020,"131",22.5,68.68812,68.579721,69.05688042
"17733",2020,"131",23,68.68612,68.579721,69.05388042
"17734",2020,"131",23.5,68.68812,68.583721,69.05488042
"17735",2020,"132",0,68.68812,68.581721,69.05688042
"17736",2020,"132",0.5,68.69112,68.584721,69.05788042
"17737",2020,"132",1,68.68912,68.581721,69.05388042
"17738",2020,"132",1.5,68.68712,68.578721,69.05288042
"17739",2020,"132",2,68.68412,68.580721,69.04888042
"17740",2020,"132",2.5,68.69012,68.580721,69.05388042
"17741",2020,"132",3,68.68912,68.581721,69.05488042
"17742",2020,"132",3.5,68.68912,68.579721,69.05088042
"17743",2020,"132",4,68.68812,68.580721,69.05088042
"17744",2020,"132",4.5,68.68812,68.579721,69.05188042
"17745",2020,"132",5,68.69112,68.582721,69.05188042
"17746",2020,"132",5.5,68.68912,68.581721,69.05388042
"17747",2020,"132",6,68.68812,68.582721,69.05488042
"17748",2020,"132",6.5,68.69112,68.583721,69.05288042
"17749",2020,"132",7,68.68712,68.578721,69.04688042
"17750",2020,"132",7.5,68.68812,68.581721,69.04588042
"17751",2020,"132",8,68.68812,68.578721,69.04588042
"17752",2020,"132",8.5,68.68812,68.578721,69.04488042
"17753",2020,"132",9,68.68612,68.578721,69.04288042
"17754",2020,"132",9.5,68.68612,68.578721,69.04188042
"17755",2020,"132",10,68.68312,68.577721,69.03888042
"17756",2020,"132",10.5,68.68412,68.576721,69.03988042
"17757",2020,"132",11,68.68112,68.573721,69.03788042
"17758",2020,"132",11.5,68.68312,68.573721,69.03788042
"17759",2020,"132",12,68.68412,68.578721,69.03488042
"17760",2020,"132",12.5,68.68312,68.572721,69.03188042
"17761",2020,"132",13,68.68112,68.570721,69.03088042
"17762",2020,"132",13.5,68.68312,68.574721,69.03488042
"17763",2020,"132",14,68.68312,68.574721,69.03388042
"17764",2020,"132",14.5,68.68512,68.573721,69.03388042
"17765",2020,"132",15,68.68112,68.572721,69.03288042
"17766",2020,"132",15.5,68.68012,68.570721,69.03188042
"17767",2020,"132",16,68.67912,68.571721,69.02888042
"17768",2020,"132",16.5,68.67912,68.571721,69.02988042
"17769",2020,"132",17,68.67712,68.572721,69.02688042
"17770",2020,"132",17.5,68.67512,68.569721,69.02388042
"17771",2020,"132",18,68.67712,68.570721,69.02488042
"17772",2020,"132",18.5,68.67612,68.569721,69.02688042
"17773",2020,"132",19,68.68012,68.570721,69.02888042
"17774",2020,"132",19.5,68.68512,68.575721,69.03188042
"17775",2020,"132",20,68.68512,68.577721,69.03288042
"17776",2020,"132",20.5,68.68512,68.578721,69.03688042
"17777",2020,"132",21,68.68812,68.578721,69.03888042
"17778",2020,"132",21.5,68.68812,68.581721,69.03588042
"17779",2020,"132",22,68.69012,68.582721,69.03788042
"17780",2020,"132",22.5,68.68912,68.582721,69.03788042
"17781",2020,"132",23,68.68912,68.581721,69.03688042
"17782",2020,"132",23.5,68.69012,68.582721,69.03788042
"17783",2020,"133",0,68.68712,68.580721,69.03588042
"17784",2020,"133",0.5,68.69212,68.583721,69.03888042
"17785",2020,"133",1,68.69012,68.581721,69.03788042
"17786",2020,"133",1.5,68.69012,68.580721,69.03688042
"17787",2020,"133",2,68.68912,68.581721,69.03488042
"17788",2020,"133",2.5,68.69012,68.583721,69.03488042
"17789",2020,"133",3,68.68912,68.581721,69.03488042
"17790",2020,"133",3.5,68.68912,68.580721,69.03388042
"17791",2020,"133",4,68.69112,68.582721,69.03688042
"17792",2020,"133",4.5,68.69112,68.581721,69.03388042
"17793",2020,"133",5,68.69212,68.583721,69.03588042
"17794",2020,"133",5.5,68.69112,68.583721,69.03688042
"17795",2020,"133",6,68.68912,68.581721,69.03588042
"17796",2020,"133",6.5,68.68812,68.580721,69.02988042
"17797",2020,"133",7,68.68712,68.580721,69.03188042
"17798",2020,"133",7.5,68.68612,68.576721,69.02888042
"17799",2020,"133",8,68.68312,68.575721,69.02488042
"17800",2020,"133",8.5,68.68012,68.571721,69.02088042
"17801",2020,"133",9,68.67812,68.570721,69.01988042
"17802",2020,"133",9.5,68.68012,68.570721,69.01988042
"17803",2020,"133",10,68.67912,NA,69.02088042
"17804",2020,"133",10.5,68.67512,NA,NA
"17805",2020,"133",11,68.67012,NA,NA
"17806",2020,"133",11.5,68.67012,NA,NA
"17807",2020,"133",12,68.66412,NA,NA
"17808",2020,"133",12.5,68.66012,NA,NA
"17809",2020,"133",13,68.65712,NA,NA
"17810",2020,"133",13.5,68.65112,NA,NA
"17811",2020,"133",14,NA,NA,69.02088042
"17812",2020,"133",14.25,NA,NA,69.02588042
"17813",2020,"133",14.5,NA,NA,69.02488042
"17814",2020,"133",14.75,NA,NA,69.02188042
"17815",2020,"133",15,68.45112,NA,69.02588042
"17816",2020,"133",15.25,68.44812,NA,69.02488042
"17817",2020,"133",15.5,68.44912,NA,69.02488042
"17818",2020,"133",15.75,68.44912,NA,69.02388042
"17819",2020,"133",16,68.44812,NA,69.02388042
"17820",2020,"133",16.25,68.44712,NA,69.02388042
"17821",2020,"133",16.5,68.44912,NA,69.02488042
"17822",2020,"133",16.75,68.44712,NA,69.02388042
"17823",2020,"133",17,68.44612,NA,69.02188042
"17824",2020,"133",17.25,68.45012,NA,69.02588042
"17825",2020,"133",17.5,68.44812,NA,69.02888042
"17826",2020,"133",17.75,68.44712,NA,69.02488042
"17827",2020,"133",18,68.44612,NA,69.02488042
"17828",2020,"133",18.25,68.44712,NA,69.02388042
"17829",2020,"133",18.5,68.45012,NA,69.02788042
"17830",2020,"133",18.75,68.45312,NA,69.03188042
"17831",2020,"133",19,68.45112,NA,69.02788042
"17832",2020,"133",19.25,68.44912,NA,69.02888042
"17833",2020,"133",19.5,68.44712,NA,69.02188042
"17834",2020,"133",19.75,68.44612,NA,69.02488042
"17835",2020,"133",20,68.44912,NA,69.02688042
"17836",2020,"133",20.25,68.45112,NA,69.02788042
"17837",2020,"133",20.5,68.45012,NA,69.02888042
"17838",2020,"133",20.75,68.45512,NA,69.02888042
"17839",2020,"133",21,68.45312,NA,69.02988042
"17840",2020,"133",21.25,68.45212,NA,69.02888042
"17841",2020,"133",21.5,68.45312,NA,69.02588042
"17842",2020,"133",21.75,68.45312,NA,69.03188042
"17843",2020,"133",22,68.45212,NA,69.02888042
"17844",2020,"133",22.25,68.45312,NA,69.03088042
"17845",2020,"133",22.5,68.45212,NA,69.02788042
"17846",2020,"133",22.75,68.45112,NA,69.02888042
"17847",2020,"133",23,68.45012,NA,69.02788042
"17848",2020,"133",23.25,68.45112,NA,69.02888042
"17849",2020,"133",23.5,68.45412,NA,69.02988042
"17850",2020,"133",23.75,68.45412,NA,69.02788042
"17851",2020,"134",0,68.45212,NA,69.02788042
"17852",2020,"134",0.25,68.45312,NA,69.02888042
"17853",2020,"134",0.5,68.45412,NA,69.02888042
"17854",2020,"134",0.75,68.45112,NA,69.02888042
"17855",2020,"134",1,68.45412,NA,69.03088042
"17856",2020,"134",1.25,68.45512,NA,69.03088042
"17857",2020,"134",1.5,68.45412,NA,69.02988042
"17858",2020,"134",1.75,68.45512,NA,69.02888042
"17859",2020,"134",2,68.45412,NA,69.02888042
"17860",2020,"134",2.25,68.45312,NA,69.02888042
"17861",2020,"134",2.5,68.45412,NA,69.02988042
"17862",2020,"134",2.75,68.45212,NA,69.02888042
"17863",2020,"134",3,68.45512,NA,69.02888042
"17864",2020,"134",3.25,68.45412,NA,69.02988042
"17865",2020,"134",3.5,68.45612,NA,69.02688042
"17866",2020,"134",3.75,68.45412,NA,69.02788042
"17867",2020,"134",4,68.45512,NA,69.02788042
"17868",2020,"134",4.25,68.45512,NA,69.02788042
"17869",2020,"134",4.5,68.45412,NA,69.02688042
"17870",2020,"134",4.75,68.45812,NA,69.02988042
"17871",2020,"134",5,68.45512,NA,69.02688042
"17872",2020,"134",5.25,68.45512,NA,69.02988042
"17873",2020,"134",5.5,68.45612,NA,69.02788042
"17874",2020,"134",5.75,68.45712,NA,69.02988042
"17875",2020,"134",6,68.45612,NA,69.02988042
"17876",2020,"134",6.25,68.45612,NA,69.02988042
"17877",2020,"134",6.5,68.45312,NA,69.02588042
"17878",2020,"134",6.75,68.45412,NA,69.02688042
"17879",2020,"134",7,68.45312,NA,69.02788042
"17880",2020,"134",7.25,68.45612,NA,69.03088042
"17881",2020,"134",7.5,68.45312,NA,69.02688042
"17882",2020,"134",7.75,68.45112,NA,69.02388042
"17883",2020,"134",8,68.44912,NA,69.02288042
"17884",2020,"134",8.25,68.44912,NA,69.02688042
"17885",2020,"134",8.5,68.44812,NA,69.02188042
"17886",2020,"134",8.75,68.45012,NA,69.02488042
"17887",2020,"134",9,68.44912,NA,69.02188042
"17888",2020,"134",9.25,68.44812,NA,69.02188042
"17889",2020,"134",9.5,68.44912,NA,69.02288042
"17890",2020,"134",9.75,68.44612,NA,69.02288042
"17891",2020,"134",10,68.44612,NA,69.01988042
"17892",2020,"134",10.25,68.45012,NA,69.02188042
"17893",2020,"134",10.5,68.44812,NA,69.02188042
"17894",2020,"134",10.75,68.44712,NA,69.02088042
"17895",2020,"134",11,68.44812,NA,69.01988042
"17896",2020,"134",11.25,68.44512,NA,69.01788042
"17897",2020,"134",11.5,68.44412,NA,69.01988042
"17898",2020,"134",11.75,68.44812,NA,69.02188042
"17899",2020,"134",12,68.44512,NA,69.02088042
"17900",2020,"134",12.25,68.44512,NA,69.02088042
"17901",2020,"134",12.5,68.44712,NA,69.02288042
"17902",2020,"134",12.75,68.44612,NA,69.02188042
"17903",2020,"134",13,68.44512,NA,69.02188042
"17904",2020,"134",13.25,68.44412,NA,69.01888042
"17905",2020,"134",13.5,68.44512,NA,69.02088042
"17906",2020,"134",13.75,68.44412,NA,69.01988042
"17907",2020,"134",14,68.44512,NA,69.01788042
"17908",2020,"134",14.25,68.44612,NA,69.01888042
"17909",2020,"134",14.5,68.44512,NA,69.01988042
"17910",2020,"134",14.75,68.44512,NA,69.01688042
"17911",2020,"134",15,68.44712,NA,69.01788042
"17912",2020,"134",15.25,68.44712,NA,69.01788042
"17913",2020,"134",15.5,68.44712,NA,69.01588042
"17914",2020,"134",15.75,68.44812,NA,69.01888042
"17915",2020,"134",16,68.44712,NA,69.01988042
"17916",2020,"134",16.25,68.44412,NA,69.01688042
"17917",2020,"134",16.5,68.44612,NA,69.01788042
"17918",2020,"134",16.75,68.44912,NA,69.01988042
"17919",2020,"134",17,68.44712,NA,69.01988042
"17920",2020,"134",17.25,68.44812,NA,69.01888042
"17921",2020,"134",17.5,68.44912,NA,69.02088042
"17922",2020,"134",17.75,68.44612,NA,69.01788042
"17923",2020,"134",18,68.44712,NA,69.02188042
"17924",2020,"134",18.25,68.44612,NA,69.01888042
"17925",2020,"134",18.5,68.44612,NA,69.02088042
"17926",2020,"134",18.75,68.44912,NA,69.01988042
"17927",2020,"134",19,68.44612,NA,69.01888042
"17928",2020,"134",19.25,68.44912,NA,69.01988042
"17929",2020,"134",19.5,68.44712,NA,69.02188042
"17930",2020,"134",19.75,68.44912,NA,69.02388042
"17931",2020,"134",20,68.45012,NA,69.02488042
"17932",2020,"134",20.25,68.44612,NA,69.01888042
"17933",2020,"134",20.5,68.44912,NA,69.02288042
"17934",2020,"134",20.75,68.44812,NA,69.02188042
"17935",2020,"134",21,68.44812,NA,69.02188042
"17936",2020,"134",21.25,68.44912,NA,69.02388042
"17937",2020,"134",21.5,68.45012,NA,69.02388042
"17938",2020,"134",21.75,68.44812,NA,69.02188042
"17939",2020,"134",22,68.44812,NA,69.02188042
"17940",2020,"134",22.25,68.45012,NA,69.02188042
"17941",2020,"134",22.5,68.44712,NA,69.02188042
"17942",2020,"134",22.75,68.44912,NA,69.02088042
"17943",2020,"134",23,68.44912,NA,69.02588042
"17944",2020,"134",23.25,68.45012,NA,69.02288042
"17945",2020,"134",23.5,68.45012,NA,69.02388042
"17946",2020,"134",23.75,68.45012,NA,69.02388042
"17947",2020,"135",0,68.44712,NA,69.02388042
"17948",2020,"135",0.25,68.45012,NA,69.02588042
"17949",2020,"135",0.5,68.45012,NA,69.02288042
"17950",2020,"135",0.75,68.45012,NA,69.02488042
"17951",2020,"135",1,68.45012,NA,69.02588042
"17952",2020,"135",1.25,68.45012,NA,69.02288042
"17953",2020,"135",1.5,68.45012,NA,69.02488042
"17954",2020,"135",1.75,68.44912,NA,69.02388042
"17955",2020,"135",2,68.45512,NA,69.02588042
"17956",2020,"135",2.25,68.44912,NA,69.02288042
"17957",2020,"135",2.5,68.44912,NA,69.02088042
"17958",2020,"135",2.75,68.45112,NA,69.02688042
"17959",2020,"135",3,68.45012,NA,69.02588042
"17960",2020,"135",3.25,68.45112,NA,69.02488042
"17961",2020,"135",3.5,68.44812,NA,69.02388042
"17962",2020,"135",3.75,68.44912,NA,69.02388042
"17963",2020,"135",4,68.45112,NA,69.02488042
"17964",2020,"135",4.25,68.45112,NA,69.02488042
"17965",2020,"135",4.5,68.45112,NA,69.02488042
"17966",2020,"135",4.75,68.45012,NA,69.02388042
"17967",2020,"135",5,68.45112,NA,69.02488042
"17968",2020,"135",5.25,68.45212,NA,69.02288042
"17969",2020,"135",5.5,68.45312,NA,69.02588042
"17970",2020,"135",5.75,68.45112,NA,69.02588042
"17971",2020,"135",6,68.45312,NA,69.02788042
"17972",2020,"135",6.25,68.45512,NA,69.02888042
"17973",2020,"135",6.5,68.45012,NA,69.02288042
"17974",2020,"135",6.75,68.45112,NA,69.02288042
"17975",2020,"135",7,68.44912,NA,69.02188042
"17976",2020,"135",7.25,68.44712,NA,69.02288042
"17977",2020,"135",7.5,68.44712,NA,69.02188042
"17978",2020,"135",7.75,68.45012,NA,69.02288042
"17979",2020,"135",8,68.44612,NA,69.01888042
"17980",2020,"135",8.25,68.44712,NA,69.02188042
"17981",2020,"135",8.5,68.44512,NA,69.01988042
"17982",2020,"135",8.75,68.44512,NA,69.01988042
"17983",2020,"135",9,68.44412,NA,69.01588042
"17984",2020,"135",9.25,68.44312,NA,69.01588042
"17985",2020,"135",9.5,68.44612,NA,69.01788042
"17986",2020,"135",9.75,68.44412,NA,69.01688042
"17987",2020,"135",10,68.44312,NA,69.01088042
"17988",2020,"135",10.25,68.44512,NA,69.01788042
"17989",2020,"135",10.5,68.44312,NA,69.01688042
"17990",2020,"135",10.75,68.44312,NA,69.01788042
"17991",2020,"135",11,68.44312,NA,69.01688042
"17992",2020,"135",11.25,68.44312,NA,69.01688042
"17993",2020,"135",11.5,68.44512,NA,69.01688042
"17994",2020,"135",11.75,68.44412,NA,69.01688042
"17995",2020,"135",12,68.44512,NA,69.01688042
"17996",2020,"135",12.25,68.44212,NA,69.01488042
"17997",2020,"135",12.5,68.44412,NA,69.01788042
"17998",2020,"135",12.75,68.44412,NA,69.01688042
"17999",2020,"135",13,68.44612,NA,69.01688042
"18000",2020,"135",13.25,68.44212,NA,69.01588042
"18001",2020,"135",13.5,68.44412,NA,69.01588042
"18002",2020,"135",13.75,68.44512,NA,69.01588042
"18003",2020,"135",14,68.44312,NA,69.01288042
"18004",2020,"135",14.25,68.44012,NA,69.01488042
"18005",2020,"135",14.5,68.44012,NA,69.01288042
"18006",2020,"135",14.75,68.44212,NA,69.01688042
"18007",2020,"135",15,68.44112,NA,69.01188042
"18008",2020,"135",15.25,68.44512,NA,69.01588042
"18009",2020,"135",15.5,68.44412,NA,69.01688042
"18010",2020,"135",15.75,68.44412,NA,69.02088042
"18011",2020,"135",16,68.44812,NA,69.02088042
"18012",2020,"135",16.25,68.44512,NA,69.01888042
"18013",2020,"135",16.5,68.44412,NA,69.02188042
"18014",2020,"135",16.75,68.44912,NA,69.02188042
"18015",2020,"135",17,68.45012,NA,69.02188042
"18016",2020,"135",17.25,68.44712,NA,69.02288042
"18017",2020,"135",17.5,68.44812,NA,69.02188042
"18018",2020,"135",17.75,68.44912,NA,69.02188042
"18019",2020,"135",18,68.44912,NA,69.02188042
"18020",2020,"135",18.25,68.44912,NA,69.02288042
"18021",2020,"135",18.5,68.45012,NA,69.02188042
"18022",2020,"135",18.75,68.44912,NA,69.01888042
"18023",2020,"135",19,68.44712,NA,69.01888042
"18024",2020,"135",19.25,68.44812,NA,69.02188042
"18025",2020,"135",19.5,68.45112,NA,69.02388042
"18026",2020,"135",19.75,68.44812,NA,69.02088042
"18027",2020,"135",20,68.44812,NA,69.02088042
"18028",2020,"135",20.25,68.45012,NA,69.01988042
"18029",2020,"135",20.5,68.45012,NA,69.01988042
"18030",2020,"135",20.75,68.45012,NA,69.01988042
"18031",2020,"135",21,68.44912,NA,69.01788042
"18032",2020,"135",21.25,68.44712,NA,69.01988042
"18033",2020,"135",21.5,68.44712,NA,69.01888042
"18034",2020,"135",21.75,68.44912,NA,69.02088042
"18035",2020,"135",22,68.44912,NA,69.02088042
"18036",2020,"135",22.25,68.44912,NA,69.02188042
"18037",2020,"135",22.5,68.44812,NA,69.02188042
"18038",2020,"135",22.75,68.45012,NA,69.02188042
"18039",2020,"135",23,68.44912,NA,69.01888042
"18040",2020,"135",23.25,68.44812,NA,69.01688042
"18041",2020,"135",23.5,68.44712,NA,69.01688042
"18042",2020,"135",23.75,68.44812,NA,69.01888042
"18043",2020,"136",0,68.45012,NA,69.01688042
"18044",2020,"136",0.25,68.44912,NA,69.01788042
"18045",2020,"136",0.5,68.45112,NA,69.02088042
"18046",2020,"136",0.75,68.45112,NA,69.02088042
"18047",2020,"136",1,68.44812,NA,69.01988042
"18048",2020,"136",1.25,68.44812,NA,69.01888042
"18049",2020,"136",1.5,68.45212,NA,69.01988042
"18050",2020,"136",1.75,68.45012,NA,69.01988042
"18051",2020,"136",2,68.45012,NA,69.01688042
"18052",2020,"136",2.25,68.44912,NA,69.01788042
"18053",2020,"136",2.5,68.44612,NA,69.01688042
"18054",2020,"136",2.75,68.44812,NA,69.01888042
"18055",2020,"136",3,68.45012,NA,69.01888042
"18056",2020,"136",3.25,68.44912,NA,69.01988042
"18057",2020,"136",3.5,68.45312,NA,69.02188042
"18058",2020,"136",3.75,68.44912,NA,69.01488042
"18059",2020,"136",4,68.45012,NA,69.01888042
"18060",2020,"136",4.25,68.45012,NA,69.02188042
"18061",2020,"136",4.5,68.44812,NA,69.01688042
"18062",2020,"136",4.75,68.45112,NA,69.01788042
"18063",2020,"136",5,68.45112,NA,69.01788042
"18064",2020,"136",5.25,68.45212,NA,69.01988042
"18065",2020,"136",5.5,68.45012,NA,69.02088042
"18066",2020,"136",5.75,68.45012,NA,69.02288042
"18067",2020,"136",6,68.44912,NA,69.01788042
"18068",2020,"136",6.25,68.45212,NA,69.01888042
"18069",2020,"136",6.5,68.45112,NA,69.01888042
"18070",2020,"136",6.75,68.45012,NA,69.01888042
"18071",2020,"136",7,68.44712,NA,69.01788042
"18072",2020,"136",7.25,68.44712,NA,69.01988042
"18073",2020,"136",7.5,68.44912,NA,69.01688042
"18074",2020,"136",7.75,68.44812,NA,69.01688042
"18075",2020,"136",8,68.45012,NA,69.01988042
"18076",2020,"136",8.25,68.44812,NA,69.01688042
"18077",2020,"136",8.5,68.44812,NA,69.01688042
"18078",2020,"136",8.75,68.44812,NA,69.01788042
"18079",2020,"136",9,68.44712,NA,69.01688042
"18080",2020,"136",9.25,68.44512,NA,69.01588042
"18081",2020,"136",9.5,68.44612,NA,69.01488042
"18082",2020,"136",9.75,68.44812,NA,69.01788042
"18083",2020,"136",10,68.44712,NA,69.01788042
"18084",2020,"136",10.25,68.44612,NA,69.01688042
"18085",2020,"136",10.5,68.44612,NA,69.01488042
"18086",2020,"136",10.75,68.44712,NA,69.01788042
"18087",2020,"136",11,68.44412,NA,69.01288042
"18088",2020,"136",11.25,68.44512,NA,69.01288042
"18089",2020,"136",11.5,68.44412,NA,69.01388042
"18090",2020,"136",11.75,68.44512,NA,69.01488042
"18091",2020,"136",12,68.44512,NA,69.01188042
"18092",2020,"136",12.25,68.44512,NA,69.01088042
"18093",2020,"136",12.5,68.44012,NA,69.01288042
"18094",2020,"136",12.75,68.44012,NA,69.01088042
"18095",2020,"136",13,68.44512,NA,69.01388042
"18096",2020,"136",13.25,68.44412,NA,69.01388042
"18097",2020,"136",13.5,68.44312,NA,69.01588042
"18098",2020,"136",13.75,68.44312,NA,69.01388042
"18099",2020,"136",14,68.44212,NA,69.01488042
"18100",2020,"136",14.25,68.44512,NA,69.01588042
"18101",2020,"136",14.5,68.44312,NA,69.01788042
"18102",2020,"136",14.75,68.44412,NA,69.01488042
"18103",2020,"136",15,68.44312,NA,69.01388042
"18104",2020,"136",15.25,68.44312,NA,69.01188042
"18105",2020,"136",15.5,68.44212,NA,69.01188042
"18106",2020,"136",15.75,68.44212,NA,69.01188042
"18107",2020,"136",16,68.44012,NA,69.00888042
"18108",2020,"136",16.25,68.44712,NA,69.01488042
"18109",2020,"136",16.5,68.44212,NA,69.00988042
"18110",2020,"136",16.75,68.44412,NA,69.01288042
"18111",2020,"136",17,68.44312,NA,69.01088042
"18112",2020,"136",17.25,68.44512,NA,69.01088042
"18113",2020,"136",17.5,68.44512,NA,69.01788042
"18114",2020,"136",17.75,68.44912,NA,69.01888042
"18115",2020,"136",18,68.45112,NA,69.01988042
"18116",2020,"136",18.25,68.44812,NA,69.02088042
"18117",2020,"136",18.5,68.45112,NA,69.01788042
"18118",2020,"136",18.75,68.45312,NA,69.02088042
"18119",2020,"136",19,68.45312,NA,69.02388042
"18120",2020,"136",19.25,68.45312,NA,69.02088042
"18121",2020,"136",19.5,68.45212,NA,69.02088042
"18122",2020,"136",19.75,68.45612,NA,69.02388042
"18123",2020,"136",20,68.45512,NA,69.02288042
"18124",2020,"136",20.25,68.45312,NA,69.01988042
"18125",2020,"136",20.5,68.45512,NA,69.01988042
"18126",2020,"136",20.75,68.45512,NA,69.02288042
"18127",2020,"136",21,68.45512,NA,69.02288042
"18128",2020,"136",21.25,68.45512,NA,69.02288042
"18129",2020,"136",21.5,68.45312,NA,69.02188042
"18130",2020,"136",21.75,68.45512,NA,69.02188042
"18131",2020,"136",22,68.45212,NA,69.02288042
"18132",2020,"136",22.25,68.45212,NA,69.02188042
"18133",2020,"136",22.5,68.45412,NA,69.02588042
"18134",2020,"136",22.75,68.45612,NA,69.02588042
"18135",2020,"136",23,68.45712,NA,69.02788042
"18136",2020,"136",23.25,68.45412,NA,69.02388042
"18137",2020,"136",23.5,68.45612,NA,69.02388042
"18138",2020,"136",23.75,68.45612,NA,69.02288042
"18139",2020,"137",0,68.45612,NA,69.02388042
"18140",2020,"137",0.25,68.45412,NA,69.02388042
"18141",2020,"137",0.5,68.45412,NA,69.02388042
"18142",2020,"137",0.75,68.45312,NA,69.02288042
"18143",2020,"137",1,68.45312,NA,69.02088042
"18144",2020,"137",1.25,68.45312,NA,69.02388042
"18145",2020,"137",1.5,68.45712,NA,69.02488042
"18146",2020,"137",1.75,68.45512,NA,69.02388042
"18147",2020,"137",2,68.45412,NA,69.02488042
"18148",2020,"137",2.25,68.45412,NA,69.02188042
"18149",2020,"137",2.5,68.45412,NA,69.02588042
"18150",2020,"137",2.75,68.45412,NA,69.02388042
"18151",2020,"137",3,68.45412,NA,69.02588042
"18152",2020,"137",3.25,68.45512,NA,69.02488042
"18153",2020,"137",3.5,68.45512,NA,69.02288042
"18154",2020,"137",3.75,68.45512,NA,69.02288042
"18155",2020,"137",4,68.45512,NA,69.02388042
"18156",2020,"137",4.25,68.45312,NA,69.02288042
"18157",2020,"137",4.5,68.45712,NA,69.02588042
"18158",2020,"137",4.75,68.45412,NA,69.02388042
"18159",2020,"137",5,68.45612,NA,69.02488042
"18160",2020,"137",5.25,68.45412,NA,69.02288042
"18161",2020,"137",5.5,68.45612,NA,69.02788042
"18162",2020,"137",5.75,68.45312,NA,69.02388042
