"","ElevationBottom","Longitude","Latitude","optional"
"9559",-2.5,334135.902677188,3682830.36948556,TRUE
"9560",-2.4,334135.148914314,3682826.52383753,TRUE
"9561",-2.3,334134.324288944,3682822.98074497,TRUE
"9562",-2.3,334133.502059737,3682819.09513408,TRUE
"9563",-2.2,334132.632514729,3682815.38944257,TRUE
"9564",-2.2,334131.460351719,3682811.25658934,TRUE
"9565",-2.1,334130.092312605,3682807.75178083,TRUE
"9566",-2.1,334127.847873604,3682805.1122745,TRUE
"9567",-2,334125.47093586,3682803.01691409,TRUE
"9568",-2,334122.258243678,3682802.86572937,TRUE
"9569",-2,334119.068397617,3682803.25532583,TRUE
"9570",-2,334115.654775464,3682803.91193987,TRUE
"9571",-2.1,334112.590776271,3682805.41533486,TRUE
"9572",-2.2,334110.422675588,3682808.15979124,TRUE
"9573",-2.2,334109.306110558,3682811.81315495,TRUE
"9574",-2.3,334108.023312442,3682815.77274595,TRUE
"9575",-2.3,334107.027765296,3682819.73373075,TRUE
"9576",-2.3,334106.470883175,3682824.04555098,TRUE
"9577",-2.4,334106.560786915,3682828.83374749,TRUE
"9578",-2.4,334106.8242276,3682833.13309244,TRUE
"9579",-2.6,334107.088934074,3682837.55989431,TRUE
"9580",-2.5,334107.35846587,3682842.31213886,TRUE
"9581",-2.5,334107.80330787,3682846.61988708,TRUE
"9582",-2.5,334108.57377795,3682850.91131842,TRUE
"9583",-2.6,334109.329806486,3682855.687198,TRUE
"9584",-2.6,334109.842661941,3682859.97611508,TRUE
"9585",-2.7,334110.3396251,3682864.75926527,TRUE
"9586",-2.6,334110.669638328,3682869.06210331,TRUE
"9587",-2.7,334110.98405816,3682873.43046132,TRUE
"9588",-2.6,334111.305130815,3682878.13438229,TRUE
"9589",-2.5,334111.847318401,3682882.57404521,TRUE
"9590",-2.5,334112.685660007,3682887.20040279,TRUE
"9591",-2.4,334113.470037212,3682891.48901834,TRUE
"9592",-2.3,334114.235810013,3682895.89560288,TRUE
"9593",-2.3,334114.937061728,3682900.67068424,TRUE
"9594",-2.3,334115.736079881,3682904.9564217,TRUE
"9595",-2.3,334116.567286978,3682909.36644485,TRUE
"9596",-2.2,334117.367179509,3682914.13363876,TRUE
"9597",-2.2,334118.14795839,3682918.42133981,TRUE
"9598",-2.2,334118.904875472,3682923.20120392,TRUE
"9599",-2.2,334119.638500593,3682927.4875708,TRUE
"9600",-2.2,334120.417751073,3682932.14932915,TRUE
"9601",-2.2,334121.043390762,3682936.55622859,TRUE
"9602",-2.2,334121.525220402,3682940.84572457,TRUE
"9603",-2.2,334121.617940004,3682945.63534567,TRUE
"9604",-2.2,334121.362550359,3682950.43138262,TRUE
"9605",-2.2,334121.09804363,3682954.73224384,TRUE
"9606",-2.2,334120.819391476,3682959.52079314,TRUE
"9607",-2.3,334120.542674431,3682964.30123738,TRUE
"9608",-2.2,334120.661524587,3682968.67879987,TRUE
"9609",-2.3,334120.942706288,3682973.49056508,TRUE
"9610",-2.3,334121.208980443,3682977.67978478,TRUE
"9611",-2.3,334121.483086261,3682982.1103059,TRUE
"9612",-2.4,334121.692240907,3682986.86706164,TRUE
"9613",-2.3,334121.821574815,3682991.17635607,TRUE
"9614",-2.3,334121.993196872,3682996.8015822,TRUE
"9615",-2.3,334122.132815364,3683001.71845655,TRUE
"9616",-2.2,334122.26985059,3683006.48232614,TRUE
"9617",-2.3,334122.401364153,3683010.89406154,TRUE
"9618",-2.2,334122.536741504,3683015.56233257,TRUE
"9619",-2.2,334122.666887852,3683019.91449132,TRUE
"9620",-2.2,334122.803634447,3683024.64877845,TRUE
"9621",-2.2,334122.94077867,3683029.42693722,TRUE
"9622",-2.2,334123.078913039,3683034.2014313,TRUE
"9623",-2.2,334123.208731767,3683038.52172279,TRUE
"9624",-2.3,334123.346246445,3683043.28362044,TRUE
"9625",-2.2,334123.483875645,3683048.07595898,TRUE
"9626",-2.3,334123.614865977,3683052.44593435,TRUE
"9627",-2.2,334123.93633043,3683057.15623247,TRUE
"9628",-2.2,334124.284258411,3683061.92734273,TRUE
"9629",-2.2,334124.624471003,3683066.33588099,TRUE
"9630",-2.2,334124.980073436,3683070.8141382,TRUE
"9631",-2.2,334125.349493735,3683075.41857157,TRUE
"9632",-2.2,334125.720524891,3683080.19092508,TRUE
"9633",-2.2,334126.131011035,3683084.49521981,TRUE
"9634",-2.2,334126.554207111,3683088.78931675,TRUE
"9635",-2.2,334126.97956759,3683093.55333156,TRUE
"9636",-2.2,334127.391405064,3683097.98154054,TRUE
"9637",-2.2,334127.800702502,3683102.28923961,TRUE
"9638",-2.1,334128.082993989,3683107.0603538,TRUE
"9639",-2.2,334128.347934255,3683111.35648868,TRUE
"9640",-2.2,334128.626514086,3683116.26172201,TRUE
"9641",-2.2,334128.901141495,3683121.01688643,TRUE
"9642",-2.1,334129.286639886,3683125.35943673,TRUE
"9643",-2.1,334129.739376389,3683129.74571197,TRUE
"9644",-2.1,334130.204220743,3683134.40564194,TRUE
"9645",-2.1,334130.673084344,3683138.82154136,TRUE
"9646",-2.1,334131.151493839,3683143.21130861,TRUE
"9647",-2.1,334131.643218868,3683147.89164045,TRUE
"9648",-2.1,334132.029523797,3683152.20258011,TRUE
"9649",-2.1,334132.145912779,3683156.48708323,TRUE
"9650",-2.1,334132.270422394,3683161.25494188,TRUE
"9651",-2.1,334132.387407275,3683165.58050139,TRUE
"9652",-2.2,334132.512155279,3683170.34147688,TRUE
"9653",-2.2,334132.637261127,3683175.12465076,TRUE
"9654",-2.2,334132.75991563,3683179.79970439,TRUE
"9655",-2.2,334132.884736502,3683184.57720706,TRUE
"9656",-2.3,334133.009717397,3683189.35672772,TRUE
"9657",-2.3,334133.126399961,3683193.64983369,TRUE
"9658",-2.3,334133.252711311,3683198.51469307,TRUE
"9659",-2.3,334133.374697272,3683203.10025779,TRUE
"9660",-2.3,334133.501865079,3683207.99446148,TRUE
"9661",-2.4,334133.626972306,3683212.78382584,TRUE
"9662",-2.3,334133.75209321,3683217.55681727,TRUE
"9663",-2.3,334133.868613758,3683221.85880987,TRUE
"9664",-2.3,334133.994059834,3683226.64104317,TRUE
"9665",-2.3,334134.110622201,3683230.94180241,TRUE
"9666",-2.3,334134.235801584,3683235.73170242,TRUE
"9667",-2.3,334134.352148184,3683240.02839578,TRUE
"9668",-2.2,334134.750586269,3683244.79637299,TRUE
"9669",-2.2,334135.143355424,3683249.09012787,TRUE
"9670",-2.2,334135.63047072,3683253.87384414,TRUE
"9671",-2.2,334136.242548274,3683258.1624845,TRUE
"9672",-2.1,334136.883784456,3683262.46436976,TRUE
"9673",-2.2,334137.242382538,3683267.23029082,TRUE
"9674",-2.2,334137.090439926,3683271.65420263,TRUE
"9675",-2.1,334136.942553893,3683276.33511051,TRUE
"9676",-2.1,334136.791106307,3683280.72388723,TRUE
"9677",-2.2,334136.33825792,3683285.51137902,TRUE
"9678",-2.1,334135.657024767,3683290.12803889,TRUE
"9679",-2.1,334134.995221567,3683295.01030759,TRUE
"9680",-2.1,334134.469477632,3683299.3290611,TRUE
"9681",-2.1,334134.116592482,3683304.09935204,TRUE
"9682",-2.1,334133.82850906,3683308.42611626,TRUE
"9683",-2.1,334133.82828253,3683313.21224574,TRUE
"9684",-2.1,334133.820833235,3683317.5056927,TRUE
"9685",-2.1,334133.813656532,3683321.81279748,TRUE
"9686",-2.1,334133.812978832,3683326.60249295,TRUE
"9687",-2.1,334133.812716657,3683331.37956139,TRUE
"9688",-2.1,334133.804013282,3683335.68727387,TRUE
"9689",-2.1,334133.803044618,3683340.48068126,TRUE
"9690",-2,334133.803321428,3683345.24771906,TRUE
"9691",-2,334133.8022335,3683349.92320217,TRUE
"9692",-2,334133.794964338,3683354.3449799,TRUE
"9693",-2.1,334133.713945583,3683359.11692934,TRUE
"9694",-2,334133.620929021,3683363.42089306,TRUE
"9695",-2,334133.537050111,3683368.20931984,TRUE
"9696",-2,334133.459702629,3683372.84165931,TRUE
"9697",-2.1,334133.367454672,3683377.17204943,TRUE
"9698",-2.1,334133.334251305,3683381.96876404,TRUE
"9699",-2,334133.307968674,3683386.74434068,TRUE
"9700",-2,334133.274851364,3683391.05582044,TRUE
"9701",-2,334133.25024569,3683395.83291323,TRUE
"9702",-2.1,334133.216912677,3683400.22545671,TRUE
"9703",-2,334133.190966534,3683404.92396031,TRUE
"9704",-2,334133.158915446,3683409.22532818,TRUE
"9705",-2,334133.11743862,3683413.53206123,TRUE
"9706",-2,334132.773730052,3683417.95412275,TRUE
"9707",-2,334132.431090929,3683422.73414273,TRUE
"9708",-2,334131.845389686,3683427.04129621,TRUE
"9709",-2,334131.257659834,3683431.66024736,TRUE
"9710",-2,334130.686138972,3683436.16379423,TRUE
"9711",-2,334130.155889733,3683440.86725382,TRUE
"9712",-2,334129.657740935,3683445.27290123,TRUE
"9713",-2,334129.218785617,3683449.6690966,TRUE
"9714",-2,334128.817089003,3683454.3765846,TRUE
"9715",-2,334128.555568201,3683458.68249589,TRUE
"9716",-2,334128.295857471,3683463.11493599,TRUE
"9717",-2,334128.055175411,3683467.89719067,TRUE
"9718",-2,334127.814222428,3683472.20308499,TRUE
"9719",-2,334127.578668987,3683476.63143908,TRUE
"9720",-2,334127.188557699,3683481.41773241,TRUE
"9721",-2,334126.782067668,3683485.80508252,TRUE
"9722",-2,334126.555508721,3683490.16625777,TRUE
"9723",-2,334126.328124565,3683494.47056536,TRUE
"9724",-2,334126.123420661,3683498.79648657,TRUE
"9725",-2,334125.964166455,3683503.56029641,TRUE
"9726",-2,334125.798365208,3683507.89964282,TRUE
"9727",-2,334125.634104686,3683512.29531678,TRUE
"9728",-2.1,334125.142382284,3683516.96411361,TRUE
"9729",-2,334124.546783806,3683521.3829806,TRUE
"9730",-2,334123.864535393,3683525.71620846,TRUE
"9731",-2,334123.086701983,3683530.02762166,TRUE
"9732",-2,334122.204674806,3683534.35065319,TRUE
"9733",-2,334121.23790188,3683538.78819748,TRUE
"9734",-2,334120.145376178,3683543.11612112,TRUE
"9735",-2,334119.178280159,3683547.4345989,TRUE
"9736",-2,334118.015127308,3683551.87668295,TRUE
"9737",-2,334116.977663553,3683556.19461707,TRUE
"9738",-2,334115.985658863,3683560.51750096,TRUE
"9739",-2,334114.890496494,3683564.83905415,TRUE
"9740",-2,334113.645342831,3683569.29667694,TRUE
"9741",-2,334112.427123202,3683573.61558728,TRUE
"9742",-2,334111.027917404,3683578.06918985,TRUE
"9743",-2,334109.746249065,3683582.28280773,TRUE
"9744",-2,334108.437652977,3683586.70680471,TRUE
"9745",-2,334107.475984316,3683591.52570368,TRUE
"9746",-2,334106.616693442,3683595.90878128,TRUE
"9747",-2,334105.864279374,3683600.20154883,TRUE
"9748",-2,334105.120073996,3683604.58528186,TRUE
"9749",-2,334104.329788583,3683608.90409392,TRUE
"9750",-2,334103.486016779,3683613.33755466,TRUE
"9751",-2,334102.633870883,3683617.65868332,TRUE
"9752",-2,334101.77341852,3683622.09374942,TRUE
"9753",-2,334100.966190253,3683626.85821084,TRUE
"9754",-2,334100.09905907,3683631.20871497,TRUE
"9755",-2,334099.304293217,3683635.52915408,TRUE
"9756",-2,334098.518446659,3683639.85634013,TRUE
"9757",-2,334097.702562526,3683644.28434176,TRUE
"9758",-2,334096.835976323,3683649.08834207,TRUE
"9759",-2,334096.18133393,3683653.29472656,TRUE
"9760",-2,334096.09367131,3683657.70370001,TRUE
"9761",-2,334096.010443633,3683662.49235222,TRUE
"9762",-2,334095.921269275,3683666.79428475,TRUE
"9763",-2,334095.840732766,3683671.59771134,TRUE
"9764",-2,334095.735920295,3683675.88633049,TRUE
"9765",-2,334095.356779537,3683680.1944068,TRUE
"9766",-2,334094.903904814,3683684.9844487,TRUE
"9767",-1.9,334094.154967831,3683689.42086808,TRUE
"9768",-2,334093.319149468,3683693.7490711,TRUE
"9769",-2,334092.223538053,3683698.06350658,TRUE
"9770",-1.9,334090.957997718,3683702.4399653,TRUE
"9771",-1.9,334090.050226142,3683706.83259148,TRUE
"9772",-2,334089.719821362,3683711.12581618,TRUE
"9773",-1.9,334089.936954147,3683715.54899369,TRUE
"9774",-1.9,334090.159697069,3683720.33643694,TRUE
"9775",-1.9,334090.374101105,3683724.63530868,TRUE
"9776",-1.9,334090.590561312,3683729.05860557,TRUE
"9777",-1.9,334090.803652059,3683733.35957148,TRUE
"9778",-1.9,334091.263970742,3683737.72558494,TRUE
"9779",-2,334092.091659349,3683742.42001582,TRUE
"9780",-1.9,334093.043712599,3683746.81913227,TRUE
"9781",-1.9,334093.962188038,3683751.12275048,TRUE
"9782",-1.9,334094.82527528,3683755.52462984,TRUE
"9783",-1.9,334095.578314266,3683759.81909701,TRUE
"9784",-1.9,334096.090567904,3683764.22584299,TRUE
"9785",-1.9,334096.53391122,3683768.57601163,TRUE
"9786",-1.9,334096.734244547,3683772.82210768,TRUE
"9787",-1.9,334096.945888266,3683777.61035647,TRUE
"9788",-1.9,334097.139922481,3683781.42894186,TRUE
"9789",-1.9,334097.35263642,3683786.32008001,TRUE
"9790",-1.9,334097.555328925,3683790.62770587,TRUE
"9791",-1.9,334097.819072098,3683796.48147059,TRUE
"9792",-2,334098.631993785,3683800.89087512,TRUE
"9793",-2,334099.380787766,3683805.66065578,TRUE
"9794",-2,334100.083156891,3683809.83313787,TRUE
"9795",-2.1,334100.831212271,3683814.25257553,TRUE
"9796",-2.1,334101.731510751,3683819.01083186,TRUE
"9797",-2,334102.778297675,3683823.38759139,TRUE
"9798",-2.1,334103.818848118,3683828.06394691,TRUE
"9799",-2,334104.918400299,3683832.34671888,TRUE
"9800",-2.1,334106.063991014,3683836.78208402,TRUE
"9801",-2.1,334107.104921055,3683841.51520706,TRUE
"9802",-2.3,334107.91205388,3683845.80049886,TRUE
"9803",-2.4,334108.33378202,3683850.22361474,TRUE
"9804",-2.3,334108.75511472,3683854.8772901,TRUE
"9805",-2.2,334109.166541331,3683859.17397337,TRUE
"9806",-2.2,334109.574600549,3683863.54320489,TRUE
"9807",-2.2,334110.009603792,3683868.24610808,TRUE
"9808",-2.2,334110.536649432,3683872.53684124,TRUE
"9809",-2.3,334111.137132285,3683877.29813609,TRUE
"9810",-2.3,334111.839433746,3683881.80579004,TRUE
"9811",-2.2,334112.353567545,3683886.50380427,TRUE
"9812",-2.3,334112.860810094,3683890.79341539,TRUE
"9813",-2.2,334113.446644193,3683895.44576174,TRUE
"9814",-2.2,334113.026892729,3683900.22268413,TRUE
"9815",-2.2,334113.143602066,3683904.59158073,TRUE
"9816",-2.2,334113.308970659,3683908.95379952,TRUE
"9817",-2.2,334113.482465271,3683913.737979,TRUE
"9818",-2.2,334113.651888904,3683918.3971366,TRUE
"9819",-2.2,334113.81706464,3683922.69645862,TRUE
"9820",-2.2,334113.990301727,3683927.49650649,TRUE
"9821",-2.2,334114.154128527,3683931.77870517,TRUE
"9822",-2.2,334114.320580825,3683936.17088564,TRUE
"9823",-2.2,334114.480462764,3683940.14196393,TRUE
"9824",-2.2,334114.937148214,3683943.59974799,TRUE
"9825",-2.2,334115.469793317,3683947.21059282,TRUE
"9826",-2.2,334116.07807212,3683950.51900372,TRUE
"9827",-2.2,334116.686230077,3683954.00627176,TRUE
"9828",-2.1,334117.291258513,3683957.55292964,TRUE
"9829",-2.1,334117.997875768,3683960.87139771,TRUE
"9830",-2.2,334118.767034549,3683964.41173102,TRUE
"9831",-2.1,334119.549524046,3683967.8413056,TRUE
"9832",-2.1,334120.302922907,3683971.25914474,TRUE
"9833",-2.1,334121.035092574,3683974.72561794,TRUE
"9834",-2.1,334121.751953577,3683978.13778681,TRUE
"9835",-2.1,334122.608350924,3683981.62937365,TRUE
"9836",-2,334123.51711974,3683985.09972628,TRUE
"9837",-2,334124.433724777,3683988.51115954,TRUE
"9838",-1.9,334125.307233003,3683991.68293155,TRUE
"9839",-1.9,334126.225171681,3683995.17561068,TRUE
"9840",-1.9,334127.07707614,3683998.27997198,TRUE
"9841",-1.9,334127.91359201,3684001.69174555,TRUE
"9842",-1.9,334128.717940897,3684005.17559664,TRUE
"9843",-1.8,334129.587893599,3684008.5819786,TRUE
"9844",-1.8,334129.787661457,3684012.0797206,TRUE
"9845",-1.8,334129.593464538,3684015.45393753,TRUE
"9846",-1.8,334129.392576808,3684018.63690324,TRUE
"9847",-1.8,334128.761701672,3684021.57554348,TRUE
"9848",-1.8,334126.759086671,3684024.27768785,TRUE
"9849",-1.8,334124.174240689,3684025.81617352,TRUE
"9850",-1.8,334120.768684352,3684026.8812464,TRUE
"9851",-1.8,334117.164583675,3684026.60372041,TRUE
"9852",-1.8,334113.580640561,3684025.83284406,TRUE
"9853",-1.8,334110.085636478,3684024.86290715,TRUE
"9854",-1.8,334106.58932306,3684023.07213394,TRUE
"9855",-1.8,334103.617130878,3684020.74654167,TRUE
"9856",-1.9,334100.940547375,3684017.94792345,TRUE
"9857",-1.9,334098.988371923,3684014.81017667,TRUE
"9858",-2,334097.343553428,3684011.35094621,TRUE
"9859",-1.9,334096.330215543,3684007.75986585,TRUE
"9860",-1.9,334095.573919889,3684003.79603146,TRUE
"9861",-1.8,334095.73891337,3683999.88031582,TRUE
"9862",-1.9,334096.015532393,3683995.93186271,TRUE
"9863",-1.9,334096.563342604,3683991.61039394,TRUE
"9864",-2,334097.62393108,3683987.18113898,TRUE
"9865",-2,334099.093864054,3683982.84851498,TRUE
"9866",-1.9,334100.533281941,3683978.87652469,TRUE
"9867",-2,334101.884457409,3683974.58507772,TRUE
"9868",-2,334103.064284004,3683970.57032031,TRUE
"9869",-2,334103.920072485,3683966.15061418,TRUE
"9870",-2,334104.437785654,3683961.35256675,TRUE
"9871",-2.1,334104.895885945,3683957.04318031,TRUE
"9872",-1.9,334105.329715492,3683952.60522804,TRUE
"9873",-2,334105.706816564,3683948.30005494,TRUE
"9874",-2,334106.046008551,3683943.86206626,TRUE
"9875",-1.9,334106.376031264,3683939.55473664,TRUE
"9876",-1.9,334106.691491159,3683935.25360191,TRUE
"9877",-1.9,334106.623068674,3683930.93721364,TRUE
"9878",-1.9,334106.189984456,3683926.53707316,TRUE
"9879",-1.9,334105.748923924,3683922.23576516,TRUE
"9880",-2,334105.2854068,3683917.94930793,TRUE
"9881",-2,334104.801100049,3683913.64276178,TRUE
"9882",-2,334104.005866014,3683909.3560331,TRUE
"9883",-2,334103.571144835,3683905.06461628,TRUE
"9884",-2,334103.180149771,3683900.75796552,TRUE
"9885",-2,334102.798255379,3683896.45986226,TRUE
"9886",-2,334102.449408355,3683892.05013832,TRUE
"9887",-2,334102.105642503,3683887.75388647,TRUE
"9888",-2.1,334101.7656215,3683883.45079353,TRUE
"9889",-2.1,334101.428235072,3683878.67371748,TRUE
"9890",-2.1,334101.100017154,3683874.37623854,TRUE
"9891",-2.2,334100.767699932,3683869.94658979,TRUE
"9892",-2.2,334099.859922007,3683865.68061543,TRUE
"9893",-2.2,334098.805911951,3683861.26089187,TRUE
"9894",-2,334097.642485865,3683856.98712557,TRUE
"9895",-2,334096.554121851,3683852.57485813,TRUE
"9896",-2,334095.587566396,3683848.28370678,TRUE
"9897",-2,334094.633279626,3683843.87587597,TRUE
"9898",-2,334093.803039346,3683839.8198285,TRUE
"9899",-2,334092.866373334,3683835.42389546,TRUE
"9900",-2,334092.103896783,3683831.14074879,TRUE
"9901",-2.1,334091.550777842,3683826.82960818,TRUE
"9902",-2,334091.21320257,3683822.05908618,TRUE
"9903",-2,334090.876099594,3683817.28006452,TRUE
"9904",-2,334090.544069485,3683812.99625594,TRUE
"9905",-1.9,334090.148952235,3683808.69184395,TRUE
"9906",-1.9,334089.752146212,3683804.37945136,TRUE
"9907",-1.9,334089.692594843,3683799.61335221,TRUE
"9908",-1.9,334090.004417152,3683794.83574281,TRUE
"9909",-1.9,334090.3742363,3683790.51756326,TRUE
"9910",-1.9,334090.836964912,3683785.72099953,TRUE
"9911",-1.9,334090.643102903,3683781.42335283,TRUE
"9912",-1.9,334090.280955533,3683776.64201342,TRUE
"9913",-1.9,334089.933666493,3683772.65188935,TRUE
"9914",-1.9,334088.775568059,3683768.06606746,TRUE
"9915",-1.9,334087.08325144,3683763.71901508,TRUE
"9916",-1.9,334085.569561231,3683759.38764732,TRUE
"9917",-1.9,334084.582067026,3683755.09861121,TRUE
"9918",-1.9,334084.673082256,3683750.89121745,TRUE
"9919",-2,334084.758838718,3683746.13098403,TRUE
"9920",-2,334084.850340225,3683741.70732326,TRUE
"9921",-1.9,334084.945277273,3683737.39080237,TRUE
"9922",-1.9,334084.998414202,3683732.62424533,TRUE
"9923",-1.9,334084.78335656,3683727.87099576,TRUE
"9924",-1.9,334084.575040563,3683723.58545049,TRUE
"9925",-1.9,334084.359486227,3683718.87965689,TRUE
"9926",-1.9,334084.143006921,3683714.09670788,TRUE
"9927",-1.9,334083.934870142,3683709.79870455,TRUE
"9928",-2,334083.720462717,3683705.08356158,TRUE
"9929",-1.9,334082.925442189,3683700.73498152,TRUE
"9930",-2,334081.909500852,3683696.42758095,TRUE
"9931",-1.9,334081.032032931,3683691.67702902,TRUE
"9932",-2,334080.101215603,3683687.38452892,TRUE
"9933",-2,334079.339186359,3683682.62997633,TRUE
"9934",-1.9,334078.624641118,3683677.85406341,TRUE
"9935",-2,334077.941018105,3683673.55701206,TRUE
"9936",-2,334077.274270804,3683668.78636112,TRUE
"9937",-2,334077.332660363,3683663.99723348,TRUE
"9938",-2,334077.451916092,3683659.21376648,TRUE
"9939",-2,334077.570883751,3683654.43613895,TRUE
"9940",-2,334077.688992792,3683649.81847688,TRUE
"9941",-2,334078.03687556,3683645.09379839,TRUE
"9942",-2,334078.459692914,3683640.31128148,TRUE
"9943",-2,334078.790527283,3683635.51358909,TRUE
"9944",-2,334079.117416998,3683630.25714851,TRUE
"9945",-2,334079.475284601,3683625.53530354,TRUE
"9946",-2,334079.887235203,3683620.78672145,TRUE
"9947",-1.9,334080.578835955,3683615.89540971,TRUE
"9948",-2,334081.248401397,3683610.13493216,TRUE
"9949",-2,334081.934552832,3683605.10175344,TRUE
"9950",-2,334082.528298143,3683599.83530166,TRUE
"9951",-2,334083.314526232,3683594.67415325,TRUE
"9952",-2,334084.279828748,3683589.40405226,TRUE
"9953",-2,334085.671511736,3683584.2335755,TRUE
"9954",-2,334087.089242848,3683578.96958379,TRUE
"9955",-2,334088.517780215,3683573.77759374,TRUE
"9956",-2,334090.013837391,3683568.62134941,TRUE
"9957",-2.1,334091.361220471,3683562.97961912,TRUE
"9958",-2,334092.61316689,3683557.81662501,TRUE
"9959",-2,334093.655696758,3683552.53782548,TRUE
"9960",-2,334094.670695525,3683547.37706563,TRUE
"9961",-2,334095.814286466,3683541.8611235,TRUE
"9962",-2,334096.932993984,3683536.57254502,TRUE
"9963",-2,334097.934834774,3683531.4174646,TRUE
"9964",-2,334098.945254036,3683526.25797583,TRUE
"9965",-2,334099.683810515,3683520.88950069,TRUE
"9966",-2,334100.169393436,3683515.46065422,TRUE
"9967",-2,334100.663340555,3683510.21066517,TRUE
"9968",-2.1,334101.232924748,3683504.90543504,TRUE
"9969",-2,334101.937267257,3683499.56836199,TRUE
"9970",-2,334102.704181966,3683494.27435419,TRUE
"9971",-2,334103.276120735,3683489.11868883,TRUE
"9972",-2.1,334103.817139697,3683483.65435824,TRUE
"9973",-2.1,334104.375775453,3683478.34431923,TRUE
"9974",-2,334104.987207272,3683473.043165,TRUE
"9975",-2.1,334105.520772124,3683467.94632373,TRUE
"9976",-2,334105.56537396,3683465.7701777,TRUE
"9977",-1.7,333735.291655276,3683738.2343966,TRUE
"9978",-1.7,333735.543956582,3683738.38614786,TRUE
"9979",-1.7,333735.79637838,3683738.5379716,TRUE
"9980",-1.6,333736.049282114,3683738.69008522,TRUE
"9981",-1.7,333735.910878207,3683738.84851924,TRUE
"9982",-1.7,333735.563206604,3683739.01060718,TRUE
"9983",-1.7,333735.15897757,3683739.54608084,TRUE
"9984",-1.7,333734.587606314,3683740.46766715,TRUE
"9985",-1.7,333733.692474877,3683741.11158565,TRUE
"9986",-1.7,333732.570281958,3683741.59258786,TRUE
"9987",-1.7,333731.314486016,3683740.66203523,TRUE
"9988",-1.6,333729.874827995,3683740.24638445,TRUE
"9989",-1.7,333728.459299093,3683739.59946061,TRUE
"9990",-1.7,333727.485834974,3683738.57304182,TRUE
"9991",-1.6,333726.989843352,3683737.23871474,TRUE
"9992",-1.7,333727.322013574,3683736.07935599,TRUE
"9993",-1.6,333727.647418103,3683734.68139567,TRUE
"9994",-1.7,333728.012324585,3683733.21264356,TRUE
"9995",-1.6,333728.381151192,3683731.61359202,TRUE
"9996",-1.6,333728.880088083,3683729.87542747,TRUE
"9997",-1.7,333729.41856221,3683727.93631721,TRUE
"9998",-1.5,333729.936502236,3683726.18125114,TRUE
"9999",-1.6,333730.344147757,3683723.86631374,TRUE
"10000",-1.6,333730.724544396,3683721.82177975,TRUE
"10001",-1.7,333730.860038837,3683719.72125296,TRUE
"10002",-1.6,333730.915864484,3683717.53361743,TRUE
"10003",-1.6,333730.967614274,3683715.12851715,TRUE
"10004",-1.6,333731.021308468,3683712.8501055,TRUE
"10005",-1.6,333731.082874525,3683710.98504712,TRUE
"10006",-1.6,333731.127593936,3683708.14808679,TRUE
"10007",-1.6,333731.179690227,3683705.77884789,TRUE
"10008",-1.6,333731.232534643,3683703.41689583,TRUE
"10009",-1.7,333731.283762867,3683700.95784811,TRUE
"10010",-1.6,333730.934060004,3683698.57153165,TRUE
"10011",-1.6,333730.4548079,3683696.09292392,TRUE
"10012",-1.7,333730.011103669,3683693.73941373,TRUE
"10013",-1.6,333729.573896931,3683691.40849627,TRUE
"10014",-1.7,333729.030282993,3683689.22903452,TRUE
"10015",-1.6,333728.424493217,3683686.83894439,TRUE
"10016",-1.6,333727.757108095,3683684.4641357,TRUE
"10017",-1.6,333727.05017934,3683682.01024103,TRUE
"10018",-1.6,333726.329103619,3683679.08962329,TRUE
"10019",-1.7,333725.560362702,3683676.20410942,TRUE
"10020",-1.7,333724.734390913,3683673.05792135,TRUE
"10021",-1.7,333724.018228992,3683669.87721024,TRUE
"10022",-1.7,333723.570201966,3683666.46102965,TRUE
"10023",-1.6,333723.139525593,3683662.74047743,TRUE
"10024",-0.7,333723.96254511,3683659.27131343,TRUE
"10025",-1.7,333724.286419704,3683655.86370952,TRUE
"10026",-1.7,333724.610622538,3683652.56055226,TRUE
"10027",-1.7,333725.281655239,3683649.41804558,TRUE
"10028",-1.7,333726.141904162,3683645.87049359,TRUE
"10029",-1.7,333727.166929628,3683642.6968366,TRUE
"10030",-1.3,333728.202458761,3683639.48374598,TRUE
"10031",-1.7,333729.241872673,3683636.57394892,TRUE
"10032",-1.3,333730.335959765,3683633.76057967,TRUE
"10033",-1.7,333731.390361294,3683631.10109274,TRUE
"10034",-1.7,333732.366369979,3683628.50979108,TRUE
"10035",-1.7,333733.516367573,3683626.09043127,TRUE
"10036",-1.4,333734.719322153,3683623.87686509,TRUE
"10037",-1.7,333736.053544605,3683621.79215321,TRUE
"10038",-1.7,333737.354585589,3683619.79092715,TRUE
"10039",-1.7,333738.92270386,3683617.86185336,TRUE
"10040",-1.9,333740.60126317,3683616.08833248,TRUE
"10041",-1.8,333742.312325188,3683614.44096033,TRUE
"10042",-1.9,333743.878042899,3683613.31526631,TRUE
"10043",-1.8,333745.462745009,3683612.53938771,TRUE
"10044",-1.9,333747.033218347,3683612.7478013,TRUE
"10045",-1.9,333748.736656915,3683612.95472951,TRUE
"10046",-1.9,333750.923211021,3683613.15305785,TRUE
"10047",-1.8,333752.972052021,3683613.41098186,TRUE
"10048",-1.8,333754.872244866,3683613.72749283,TRUE
"10049",-1.9,333756.853833809,3683613.98051321,TRUE
"10050",-1.9,333758.882552879,3683613.75254968,TRUE
